index_seg,csl
97,3.149752475247525
98,2.4324257425742575
101,1.7737603305785117
102,2.4999999999999996
103,2.4948786039453714
104,3.6194581280788176
126,2.5000000000000004
127,2.969116497263487
128,2.884052504526252
132,1.75
134,2.496287128712871
135,2.5
136,2.9488304093567255
137,3.2352941176470593
138,2.876865671641791
139,3.208479020979021
140,3.968009478672985
179,2.5
180,2.0033112582781456
181,2.5499334221038614
182,2.5453857791225416
183,2.126829268292683
250,3.25
251,1.7574257425742574
252,2.4779411764705883
253,2.4182389937106916
254,3.5384615384615388
255,2.5
256,2.5
257,2.3129675810473813
258,2.1396705559368567
267,2.4877049180327866
269,3.2486737400530505
329,2.4521650087770626
330,2.245888157894737
331,2.4926971762414807
332,3.237704918032787
362,2.5833333333333335
513,2.130541871921182
574,2.6870324189526187
575,2.843463780183181
577,2.625
578,2.4826254826254828
579,2.537974683544303
580,3.4166292639138236
581,3.378017241379311
582,3.241287512100678
583,3.977491961414791
613,3.206858407079646
614,2.4999999999999996
615,2.5
616,2.5249406175771973
617,2.5
648,2.5016592920353977
649,2.5
650,2.125
651,2.4999999999999996
652,2.876865671641791
658,2.4854368932038837
659,3.375
660,2.5
662,2.5
663,2.5
664,2.5069930069930075
665,2.869402985074627
666,2.869402985074627
668,2.5000000000000004
669,2.504016832440704
670,3.2425742574257423
671,2.5
672,2.1878251821019763
673,2.2628726287262877
674,2.5
675,3.2290145985401466
676,3.235148514851485
677,3.172960725075529
679,2.3815789473684212
681,2.4973521624007056
682,2.5
683,3.09932735426009
725,2.848684210526316
726,2.3341301665638494
737,2.5148514851485144
741,2.875
742,2.532608695652174
743,1.75
771,2.5000000000000004
775,2.5
776,3.1666666666666665
777,3.25
778,3.244920993227991
779,3.2428400954653935
807,2.4999999999999996
808,2.5020143240823636
809,2.020343839541548
893,2.4918625678119346
894,1.8740694789081884
967,3.625
968,3.080645161290323
969,2.3181818181818183
970,1.8874773139745913
971,2.0016611295681064
972,2.3876798229435625
973,2.970528455284553
974,3.238861386138614
975,2.025339925834364
976,2.2665006226650064
977,2.2942477876106193
993,2.5000000000000004
994,2.703068592057762
995,3.25
996,3.1571100917431196
997,1.7597402597402598
998,1.75
999,2.875
1000,2.3295454545454546
1001,2.125681198910082
1002,2.1324257425742577
1003,2.399752475247525
1004,2.8675742574257423
1189,4.0
1203,3.2425742574257423
1204,3.25
1237,2.5000000000000004
1244,2.8750000000000004
1261,2.4991749174917492
1278,2.7516611295681064
1531,2.84304932735426
1532,3.242718446601941
1533,2.8768472906403937
2177,2.4926108374384244
2254,3.3954725383473527
2260,3.25
2635,2.1191176470588236
2636,1.5735294117647056
2637,2.5000000000000004
2638,1.750555144337528
2639,2.477941176470588
2641,1.9969613259668508
2650,2.5
2651,1.0
2652,1.75
2653,2.005794701986755
2654,2.269230769230769
2655,1.75
2656,1.380541871921182
2657,1.3805418719211822
2658,1.380541871921182
2659,1.0
2660,1.0
2661,1.0
2662,1.0
2663,1.0
2664,1.0
2665,1.75
2671,2.220798794272796
2672,2.497388276262333
2673,2.508704061895551
2674,2.644230769230769
2675,2.014705882352941
2676,1.7788461538461542
2685,2.8187855787476277
2733,2.7376237623762374
3149,2.855072463768116
3150,2.5000000000000004
3380,2.873751387347392
3381,2.8694029850746263
3382,2.840909090909091
3383,3.248166259168704
3384,2.5000000000000004
3385,2.713224893917964
3386,3.2478082992402104
3387,2.3220889063729344
3388,2.9923570019723855
3389,2.6361788617886184
3549,1.9375
3550,1.9375
3593,2.6875
3605,2.875
3717,1.75
3718,2.5
3719,2.8598820058997054
3720,1.5624999999999998
3721,2.492555831265509
3722,2.1268533772652387
3945,3.25
3946,1.8183962264150946
3947,3.0277777777777777
4010,2.5
4012,1.6008858267716535
4013,2.4744732576985413
4014,2.7009472259810554
4222,2.4999999999999996
4270,1.4751696483652068
4271,3.020408163265306
4272,2.5000000000000004
4273,2.4999999999999996
4276,4.0
4385,3.6206754530477756
4386,3.25
4387,3.0
4418,3.0270270270270268
4419,3.2344045368620034
4429,1.8194822888283377
4430,2.8629737609329444
4431,3.090873634945398
4432,3.2468905472636815
4472,3.25
4480,3.242616033755274
4481,3.2459505541346974
4569,3.6359223300970873
4570,3.6282447466007417
4737,2.005794701986755
4789,3.2431640625000004
4790,3.25
4791,3.2354368932038833
4811,2.164566929133858
4812,3.2439732142857145
4870,3.25
4871,2.5145631067961167
4872,2.8364764267990075
4873,1.1081504702194356
4874,2.8725247524752473
4998,2.5000000000000004
5203,2.0033112582781456
5207,3.0795454545454546
5208,2.875
5209,3.4721407624633427
5210,3.4527649769585254
5231,2.125
5284,1.7947494033412887
5285,3.2117834394904454
5286,2.71953781512605
5287,2.965517241379311
5288,2.434518451845184
5340,2.5024752475247523
5341,2.4999999999999996
5367,2.1743360098826434
5368,1.75
5452,3.25
5455,2.492610837438424
5456,2.345490389354362
5457,2.5000000000000004
5458,2.5
5501,2.811252580867171
5616,2.5147058823529416
5617,2.5147058823529416
5665,2.758250311332503
5668,3.2425742574257423
5669,3.244614003590664
5670,3.25
5671,3.243983957219251
5672,3.2426470588235294
5673,3.245423340961098
5748,2.75
5749,3.2162162162162167
5750,3.1759341637010685
5751,2.5189688715953307
5752,2.5
5753,3.515613910574875
5754,3.1576492537313436
5755,3.111260053619303
5756,2.4925742574257423
5757,2.514705882352941
5758,2.7115077782209815
5759,3.2462686567164183
5760,2.5177865612648223
5761,2.5167197452229297
5762,3.236607142857143
5821,1.985981308411215
6000,1.914250462677359
6001,2.4955179282868523
6214,2.9831967213114754
6215,2.9982294617563743
6216,2.6776315789473686
6217,3.5709302325581387
6218,3.7519975414874
6330,2.5000000000000004
6331,2.5000000000000004
6332,2.317164179104478
6333,3.000830564784053
6340,2.5000000000000004
6939,2.750796178343949
6940,3.243912337662338
6941,2.8731412639405205
6942,2.8780687397708675
6943,2.5089673913043478
6944,3.25
6945,2.9464636542239684
7010,3.229857819905213
7011,3.238509749303621
7016,3.5
7312,3.2386262265834076
7313,2.6962257237083187
7316,2.7410179640718564
7317,3.1806214421252372
7318,3.623134328358209
7319,2.96343797856049
7320,3.8083126550868487
7321,3.9926470588235294
7322,3.660581222056632
7573,1.75
7574,1.375
7592,2.5177576601671308
7593,2.518716577540107
7594,2.5139160156250004
7646,2.5288461538461537
7647,2.755790387955993
7683,2.5
7684,1.7766129032258062
7725,3.247371495327103
7726,3.224137931034483
7727,3.2496908491343772
7728,2.4927184466019425
7729,2.4927184466019416
7769,3.0625
7770,2.125
7771,1.7542372881355934
7773,2.5999999999999996
7774,3.1542056074766354
7775,2.5
7817,2.5
7818,2.5
7870,2.928571428571429
7878,2.484195402298851
7879,2.5046296296296293
7880,3.0265588914549655
7881,2.796905989686633
7882,2.25
7883,2.737804878048781
8226,3.985294117647059
8258,3.2561475409836067
8259,3.978365384615384
8260,3.3696877710320896
8288,3.242647058823529
8289,3.2429906542056073
8290,3.071428571428571
8291,3.25
8310,3.2418604651162792
8311,3.5
8312,4.0
8345,3.2426470588235294
8346,3.242588932806324
8348,2.8422459893048124
8349,3.1818181818181817
8458,2.9436853766617435
8952,2.2500000000000004
8953,1.7766129032258067
8954,2.125
8955,2.4927184466019425
9297,1.00280199252802
9298,1.0
9299,1.7142857142857142
9300,1.9078947368421053
9301,1.75
9303,1.75
9304,1.7177033492822966
9305,1.0
9306,1.75
