index_seg,elevation_diff
0,3.6700000000000017
1,3.839999999999989
2,2.8900000000000006
3,3.069999999999993
4,5.920000000000002
5,3.280000000000001
6,4.719999999999999
7,0.980000000000004
8,2.0600000000000023
9,2.799999999999997
10,3.7299999999999986
11,4.849999999999994
12,4.1699999999999875
13,0.4499999999999993
14,4.300000000000001
15,2.619999999999999
16,6.219999999999999
17,1.0700000000000003
18,5.970000000000006
19,2.9200000000000017
20,4.650000000000006
21,2.3699999999999974
22,0.7299999999999969
23,3.489999999999995
24,1.5500000000000114
25,3.5799999999999983
26,2.1599999999999966
27,3.469999999999999
28,3.25
29,3.1899999999999977
30,2.819999999999993
31,3.8599999999999994
32,2.680000000000007
33,1.9899999999999949
34,0.2599999999999998
35,4.6899999999999995
36,0.8900000000000006
37,1.5799999999999983
38,0.4799999999999969
39,0.35999999999999943
40,0.33999999999999986
41,0.38000000000000256
42,1.0799999999999983
43,3.210000000000001
44,0.5100000000000016
45,0.5399999999999991
46,0.5700000000000003
47,0.480000000000004
48,0.8599999999999994
49,1.7099999999999937
50,5.320000000000007
51,1.289999999999992
52,0.52
53,1.0099999999999998
54,0.3000000000000007
55,0.39999999999999947
56,0.08999999999999986
57,0.8799999999999999
58,1.2999999999999998
59,1.12
60,0.4399999999999995
61,1.1199999999999992
62,2.75
63,5.130000000000003
64,1.8099999999999987
65,2.4499999999999993
66,2.5100000000000016
67,1.1899999999999977
68,0.9199999999999982
69,0.9100000000000001
70,1.1099999999999994
71,0.5800000000000018
72,0.7800000000000011
73,0.7399999999999984
74,0.620000000000001
75,0.370000000000001
76,0.259999999999998
77,0.879999999999999
78,1.0700000000000003
79,2.210000000000001
80,3.1899999999999977
81,3.770000000000003
82,5.579999999999998
83,5.039999999999999
84,8.29
85,4.440000000000005
86,10.89
87,2.6400000000000006
88,2.7099999999999937
89,1.8500000000000085
90,0.20000000000000284
91,0.36999999999999744
92,0.38000000000000256
93,0.8900000000000006
94,1.3700000000000045
95,0.36999999999999966
96,1.27
97,2.0700000000000003
98,2.460000000000001
99,0.7899999999999991
100,1.0
101,0.23000000000000043
102,0.8599999999999994
103,0.3000000000000007
104,1.3999999999999986
105,4.180000000000007
106,6.539999999999992
107,3.8500000000000014
108,0.6599999999999966
109,0.7999999999999972
110,0.8599999999999994
111,1.6099999999999994
112,0.8900000000000006
113,0.8200000000000003
114,0.7700000000000031
115,1.3099999999999952
116,1.0400000000000063
117,1.3200000000000003
118,1.1200000000000045
119,2.9099999999999966
120,3.6699999999999875
121,2.6200000000000045
122,1.3400000000000034
123,2.309999999999988
124,3.2900000000000063
125,0.269999999999996
126,2.16
127,1.8100000000000005
128,1.7599999999999998
129,0.8800000000000008
130,0.14000000000000057
131,0.06999999999999851
132,1.0700000000000003
133,1.5600000000000005
134,0.620000000000001
135,0.9699999999999989
136,5.390000000000001
137,0.629999999999999
138,0.8000000000000007
139,1.1099999999999994
140,0.3200000000000003
141,3.8000000000000007
142,4.52
143,0.5100000000000016
144,0.6400000000000006
145,0.28000000000000114
146,0.620000000000001
147,1.6900000000000013
148,1.7399999999999984
149,1.0899999999999999
150,0.9200000000000017
151,3.879999999999999
152,0.46999999999999886
153,0.4299999999999997
154,0.5
155,0.6600000000000001
156,1.2399999999999984
157,3.700000000000003
158,6.559999999999995
159,6.090000000000003
160,3.3599999999999994
161,1.75
162,0.9400000000000119
163,1.039999999999992
164,3.4200000000000017
165,4.289999999999992
166,4.839999999999989
167,4.319999999999993
168,4.909999999999997
169,0.5400000000000063
170,0.980000000000004
171,3.8900000000000006
172,1.0899999999999892
173,0.710000000000008
174,4.25
175,7.170000000000002
176,2.3399999999999963
177,0.8599999999999994
178,1.9699999999999989
179,0.040000000000000036
180,0.25
181,0.7999999999999998
182,4.85
183,0.16000000000000014
184,1.3899999999999988
185,1.3399999999999999
186,0.9800000000000004
187,1.049999999999999
188,2.299999999999999
189,1.7699999999999996
190,1.9100000000000001
191,1.3000000000000007
192,0.8999999999999986
193,0.7700000000000031
194,0.14000000000000057
195,0.490000000000002
196,2.5600000000000023
197,0.8099999999999987
198,0.5199999999999996
199,1.4600000000000009
200,1.1799999999999997
201,1.6400000000000006
202,1.1400000000000006
203,0.4299999999999926
204,1.1000000000000085
205,6.530000000000001
206,2.819999999999993
207,5.77000000000001
208,8.870000000000005
209,2.980000000000004
210,5.449999999999989
211,5.430000000000007
212,5.260000000000005
213,6.279999999999987
214,4.180000000000007
215,1.0799999999999983
216,4.850000000000001
217,1.3700000000000045
218,6.280000000000001
219,1.6099999999999994
220,0.8400000000000034
221,0.39000000000000057
222,0.21000000000000085
223,0.9499999999999957
224,0.8500000000000014
225,1.6200000000000045
226,1.2100000000000009
227,4.769999999999996
228,1.8100000000000023
229,1.6599999999999966
230,0.4399999999999977
231,1.6800000000000068
232,3.789999999999999
233,3.3799999999999955
234,2.0799999999999983
235,1.2600000000000051
236,0.7399999999999949
237,1.25
238,1.9699999999999989
239,5.540000000000006
240,6.810000000000002
241,2.8999999999999915
242,1.1899999999999977
243,0.8499999999999943
244,0.9499999999999997
245,0.98
246,1.12
247,0.6400000000000001
248,2.1500000000000004
249,5.7700000000000005
250,1.0699999999999985
251,0.7599999999999998
252,0.4399999999999995
253,2.619999999999999
254,2.0500000000000007
255,0.8299999999999983
256,0.7200000000000024
257,2.289999999999999
258,4.599999999999998
259,0.9500000000000028
260,0.07000000000000028
261,0.7899999999999991
262,1.620000000000001
263,1.25
264,0.1700000000000017
265,0.9600000000000009
266,1.8399999999999999
267,1.3000000000000007
268,1.5300000000000011
269,1.6400000000000006
270,0.3200000000000003
271,0.2099999999999973
272,1.4100000000000001
273,0.5700000000000003
274,1.5599999999999987
275,2.6700000000000017
276,0.8099999999999987
277,0.7100000000000009
278,0.33999999999999986
279,0.4499999999999993
280,1.1400000000000006
281,0.3100000000000023
282,0.7199999999999989
283,0.37999999999999545
284,1.0100000000000051
285,1.1799999999999926
286,1.4200000000000017
287,1.019999999999996
288,1.9000000000000057
289,1.5400000000000063
290,0.519999999999996
291,1.6700000000000017
292,1.0
293,1.4899999999999949
294,4.010000000000005
295,1.8299999999999983
296,3.5799999999999983
297,2.75
298,5.539999999999999
299,3.9100000000000037
300,3.6299999999999955
301,1.1500000000000057
302,4.089999999999996
303,3.5500000000000043
304,5.489999999999995
305,1.5
306,2.739999999999995
307,0.6300000000000026
308,1.4299999999999997
309,2.8999999999999986
310,0.6599999999999966
311,0.6899999999999977
312,3.280000000000001
313,0.9399999999999977
314,2.6499999999999915
315,0.7000000000000028
316,0.8399999999999892
317,3.700000000000003
318,3.200000000000003
319,0.6800000000000068
320,0.8399999999999892
321,5.709999999999994
322,2.539999999999992
323,5.109999999999999
324,3.450000000000003
325,2.1200000000000045
326,1.5499999999999972
327,0.5300000000000011
328,0.18999999999999995
329,0.6100000000000003
330,3.7399999999999998
331,2.3099999999999996
332,3.9800000000000004
333,0.35999999999999943
334,2.84
335,1.5600000000000005
336,1.3499999999999996
337,0.9399999999999995
338,1.9399999999999995
339,1.3000000000000007
340,2.080000000000002
341,5.599999999999998
342,0.46000000000000085
343,1.2699999999999996
344,0.629999999999999
345,2.0199999999999996
346,0.9800000000000004
347,0.41000000000000014
348,1.4499999999999993
349,2.1900000000000013
350,0.3999999999999986
351,1.7100000000000009
352,1.2699999999999996
353,6.090000000000003
354,12.259999999999998
355,5.43
356,0.7600000000000051
357,0.3500000000000014
358,0.14999999999999858
359,0.25
360,0.5100000000000016
361,0.4800000000000004
362,1.8100000000000023
363,0.990000000000002
364,0.9899999999999984
365,4.609999999999999
366,3.0400000000000063
367,4.300000000000011
368,3.440000000000012
369,6.989999999999995
370,0.9699999999999989
371,0.509999999999998
372,7.970000000000006
373,3.4799999999999898
374,2.0400000000000063
375,5.109999999999999
376,5.510000000000005
377,0.8499999999999943
378,0.6299999999999955
379,5.28
380,1.9100000000000001
381,1.1000000000000005
382,3.8599999999999994
383,1.3399999999999999
384,1.4600000000000009
385,1.1099999999999994
386,1.4000000000000004
387,1.1399999999999988
388,2.7300000000000004
389,1.240000000000002
390,1.0299999999999976
391,2.789999999999999
392,1.5700000000000003
393,2.3900000000000006
394,0.8000000000000007
395,1.8200000000000003
396,1.4199999999999982
397,0.26000000000000156
398,0.23999999999999844
399,0.3100000000000023
400,0.4499999999999993
401,0.7199999999999989
402,0.75
403,1.1999999999999993
404,1.1400000000000006
405,2.7300000000000004
406,12.230000000000004
407,7.8700000000000045
408,0.46999999999999886
409,1.3599999999999994
410,2.4299999999999997
411,5.350000000000001
412,2.4399999999999977
413,1.0200000000000031
414,1.759999999999998
415,0.240000000000002
416,3.460000000000001
417,3.8900000000000006
418,9.369999999999997
419,5.030000000000001
420,1.1299999999999955
421,6.530000000000001
422,1.2900000000000063
423,1.5400000000000063
424,0.7299999999999898
425,2.5
426,5.950000000000003
427,7.0
428,1.1099999999999994
429,0.9299999999999926
430,1.0900000000000034
431,0.7999999999999972
432,0.519999999999996
433,2.3599999999999994
434,2.6499999999999915
435,2.2700000000000102
436,2.319999999999993
437,3.719999999999999
438,3.769999999999996
439,0.4900000000000091
440,0.960000000000008
441,3.5600000000000023
442,0.9300000000000068
443,0.4300000000000068
444,0.6700000000000017
445,2.3900000000000006
446,1.0999999999999943
447,1.4099999999999966
448,2.5500000000000114
449,4.200000000000003
450,4.400000000000006
451,1.9000000000000057
452,1.7399999999999949
453,3.3699999999999903
454,3.589999999999989
455,4.290000000000006
456,0.8500000000000085
457,0.960000000000008
458,0.519999999999996
459,0.8100000000000023
460,4.170000000000002
461,2.4299999999999926
462,5.409999999999997
463,7.039999999999999
464,7.270000000000003
465,3.7900000000000063
466,4.369999999999997
467,2.289999999999999
468,6.730000000000004
469,2.6899999999999977
470,0.6099999999999994
471,2.700000000000003
472,2.8599999999999994
473,3.8900000000000006
474,1.7800000000000011
475,3.1700000000000017
476,3.6599999999999966
477,3.269999999999996
478,3.0
479,1.7800000000000011
480,1.4500000000000028
481,0.7800000000000011
482,0.5900000000000034
483,1.3799999999999955
484,3.260000000000005
485,2.1599999999999966
486,2.1700000000000017
487,3.049999999999997
488,3.9399999999999977
489,1.3299999999999983
490,2.1899999999999977
491,2.220000000000013
492,5.200000000000003
493,0.6700000000000017
494,0.9699999999999989
495,3.480000000000004
496,3.480000000000004
497,5.499999999999999
498,1.040000000000001
499,0.6600000000000001
500,1.8599999999999994
501,1.6099999999999994
502,1.7300000000000004
503,0.8300000000000018
504,1.6400000000000006
505,1.3100000000000023
506,1.1599999999999966
507,5.93
508,2.9299999999999997
509,5.69
510,2.17
511,1.4300000000000002
512,5.85
513,0.2599999999999998
514,2.880000000000001
515,2.459999999999999
516,2.1000000000000014
517,4.0
518,3.7300000000000004
519,1.5299999999999976
520,0.9699999999999989
521,1.6499999999999986
522,0.41000000000000014
523,0.9200000000000017
524,0.15000000000000213
525,0.3000000000000007
526,0.3200000000000003
527,0.6099999999999994
528,1.4699999999999989
529,2.0
530,2.330000000000002
531,4.619999999999997
532,1.8299999999999983
533,3.6599999999999966
534,0.37999999999999545
535,3.25
536,1.8499999999999943
537,0.8700000000000045
538,1.1599999999999966
539,3.3599999999999994
540,7.150000000000006
541,1.230000000000004
542,4.509999999999998
543,4.829999999999998
544,2.530000000000001
545,1.7100000000000009
546,0.5499999999999972
547,2.530000000000001
548,4.660000000000004
549,2.1400000000000006
550,5.780000000000001
551,5.1499999999999915
552,3.9399999999999977
553,2.8499999999999943
554,4.329999999999998
555,1.8199999999999932
556,0.6499999999999915
557,0.6599999999999966
558,1.759999999999991
559,0.46000000000000796
560,0.6899999999999977
561,1.3599999999999994
562,1.5400000000000063
563,1.4699999999999989
564,3.3100000000000023
565,0.4100000000000108
566,0.5700000000000074
567,0.5099999999999909
568,2.9099999999999966
569,2.3499999999999943
570,0.6099999999999994
571,1.6099999999999999
572,2.47
573,4.069999999999999
574,1.7200000000000006
575,0.4399999999999995
576,1.6400000000000006
577,3.009999999999998
578,2.620000000000001
579,1.1400000000000006
580,2.719999999999999
581,2.969999999999999
582,0.629999999999999
583,1.879999999999999
584,1.5800000000000018
585,0.34999999999999787
586,0.4200000000000017
587,0.35999999999999943
588,0.5999999999999979
589,1.5300000000000011
590,1.8599999999999994
591,4.599999999999998
592,4.409999999999997
593,2.710000000000001
594,4.460000000000001
595,1.6899999999999977
596,1.259999999999998
597,1.3099999999999996
598,4.1000000000000005
599,2.25
600,1.8100000000000005
601,0.6499999999999986
602,3.330000000000002
603,4.559999999999999
604,0.25
605,0.3099999999999987
606,2.110000000000003
607,2.3699999999999974
608,1.009999999999998
609,1.7300000000000004
610,1.1400000000000006
611,0.4299999999999997
612,0.41000000000000014
613,0.3200000000000003
614,0.10000000000000142
615,0.120000000000001
616,0.5899999999999999
617,1.6699999999999982
618,1.7600000000000016
619,2.0599999999999987
620,4.890000000000001
621,9.850000000000001
622,2.3999999999999986
623,0.8299999999999983
624,0.8700000000000045
625,1.7800000000000011
626,1.8400000000000034
627,2.1999999999999957
628,1.1700000000000017
629,1.8500000000000014
630,4.199999999999996
631,1.4400000000000048
632,0.25
633,0.980000000000004
634,3.239999999999995
635,5.8700000000000045
636,5.350000000000001
637,6.340000000000003
638,3.539999999999992
639,3.75
640,3.5600000000000023
641,3.8599999999999994
642,2.0799999999999983
643,4.219999999999999
644,0.480000000000004
645,0.7999999999999972
646,4.420000000000002
647,1.0899999999999999
648,6.529999999999999
649,1.290000000000001
650,1.7199999999999989
651,3.1500000000000004
652,0.370000000000001
653,1.870000000000001
654,2.099999999999998
655,2.9400000000000013
656,1.870000000000001
657,1.2000000000000028
658,0.5500000000000007
659,1.1799999999999997
660,1.3900000000000006
661,0.75
662,0.6799999999999997
663,0.4200000000000017
664,0.509999999999998
665,0.40000000000000213
666,0.3999999999999986
667,0.75
668,0.759999999999998
669,2.0500000000000043
670,3.279999999999994
671,2.8000000000000043
672,2.6099999999999994
673,2.259999999999998
674,3.1499999999999986
675,3.780000000000001
676,1.3800000000000026
677,4.670000000000002
678,0.4099999999999966
679,2.509999999999998
680,0.2700000000000031
681,0.23000000000000398
682,0.07000000000000028
683,0.38000000000000256
684,3.3500000000000085
685,1.4099999999999966
686,2.010000000000005
687,3.75
688,1.75
689,1.4799999999999898
690,1.0300000000000011
691,0.9699999999999989
692,4.739999999999995
693,3.6200000000000045
694,3.1200000000000045
695,6.579999999999998
696,1.1500000000000057
697,2.1099999999999994
698,4.25
699,1.210000000000008
700,2.049999999999997
701,2.3200000000000074
702,2.549999999999997
703,1.8799999999999955
704,1.0
705,7.1299999999999955
706,2.1700000000000017
707,1.3599999999999994
708,0.46000000000000796
709,4.450000000000003
710,0.3999999999999915
711,5.960000000000008
712,6.550000000000011
713,7.700000000000003
714,0.41999999999999993
715,2.1500000000000004
716,3.25
717,1.3400000000000034
718,1.6099999999999994
719,0.6400000000000006
720,3.710000000000008
721,4.02000000000001
722,1.019999999999996
723,4.189999999999998
724,8.14
725,0.8500000000000001
726,7.23
727,0.5200000000000014
728,3.2700000000000014
729,0.2699999999999996
730,1.5100000000000016
731,6.68
732,2.2699999999999996
733,0.8900000000000006
734,0.7100000000000009
735,1.4299999999999997
736,0.7699999999999996
737,0.07000000000000028
738,0.3299999999999983
739,0.39000000000000057
740,0.41000000000000014
741,0.5399999999999991
742,0.38000000000000256
743,0.5499999999999972
744,0.8500000000000014
745,0.9299999999999997
746,2.0799999999999983
747,2.8800000000000026
748,3.4499999999999957
749,5.510000000000005
750,15.189999999999998
751,1.2299999999999969
752,1.4899999999999949
753,1.990000000000002
754,2.4299999999999997
755,0.8200000000000003
756,1.8999999999999986
757,0.19000000000000483
758,1.2100000000000009
759,0.6200000000000045
760,0.9199999999999946
761,5.279999999999994
762,5.150000000000006
763,2.3800000000000026
764,3.6400000000000006
765,1.0799999999999983
766,3.6400000000000006
767,0.9099999999999966
768,0.9100000000000037
769,5.420000000000002
770,1.1599999999999966
771,0.639999999999997
772,0.9300000000000033
773,0.7099999999999973
774,0.8200000000000003
775,0.38000000000000256
776,0.379999999999999
777,0.5700000000000003
778,0.25
779,0.5599999999999987
780,0.5999999999999979
781,0.8599999999999994
782,1.9200000000000017
783,4.710000000000001
784,15.57
785,6.690000000000005
786,1.9200000000000017
787,0.3500000000000014
788,1.2000000000000028
789,0.5900000000000034
790,1.0
791,0.8499999999999943
792,1.6599999999999966
793,0.259999999999998
794,3.5600000000000023
795,4.939999999999998
796,3.0700000000000003
797,2.940000000000005
798,4.489999999999995
799,1.6099999999999994
800,1.6899999999999977
801,2.940000000000012
802,6.989999999999995
803,0.69
804,1.870000000000001
805,1.4899999999999984
806,0.40000000000000213
807,0.3200000000000003
808,0.4099999999999966
809,0.6000000000000014
810,0.6400000000000006
811,0.1599999999999966
812,0.759999999999998
813,0.45000000000000284
814,0.6499999999999986
815,0.28999999999999915
816,0.0799999999999983
817,0.25
818,0.2700000000000031
819,0.8999999999999986
820,0.769999999999996
821,0.7900000000000063
822,0.6799999999999997
823,2.25
824,2.0799999999999983
825,2.5900000000000034
826,1.3599999999999994
827,3.269999999999996
828,0.9200000000000017
829,3.519999999999996
830,5.180000000000007
831,3.1199999999999974
832,0.980000000000004
833,3.3899999999999935
834,4.450000000000003
835,1.8599999999999994
836,1.7800000000000011
837,4.520000000000003
838,2.8800000000000026
839,1.4899999999999949
840,0.9000000000000057
841,0.5400000000000063
842,1.1700000000000017
843,1.1499999999999915
844,4.359999999999999
845,5.099999999999994
846,2.049999999999997
847,1.1899999999999977
848,1.1400000000000006
849,0.4399999999999977
850,0.5300000000000011
851,4.219999999999999
852,3.239999999999995
853,1.0999999999999943
854,8.899999999999991
855,2.6099999999999994
856,3.200000000000003
857,2.489999999999995
858,2.7900000000000063
859,2.219999999999999
860,2.260000000000005
861,1.8599999999999994
862,1.490000000000009
863,3.319999999999993
864,4.510000000000005
865,3.8599999999999994
866,9.099999999999994
867,10.679999999999993
868,1.4699999999999989
869,1.259999999999991
870,5.430000000000007
871,6.109999999999999
872,5.8799999999999955
873,3.0
874,1.2000000000000028
875,2.5700000000000074
876,7.210000000000008
877,6.1200000000000045
878,6.349999999999994
879,7.640000000000001
880,4.510000000000005
881,7.259999999999991
882,1.0600000000000005
883,3.33
884,3.45
885,2.7
886,2.759999999999999
887,3.17
888,0.9500000000000011
889,4.079999999999998
890,0.6900000000000013
891,0.5
892,1.0899999999999999
893,1.1400000000000006
894,3.129999999999999
895,1.2100000000000009
896,0.060000000000002274
897,0.0799999999999983
898,0.240000000000002
899,4.200000000000003
900,9.620000000000005
901,0.9299999999999997
902,1.5500000000000043
903,3.6899999999999977
904,5.359999999999999
905,4.900000000000006
906,1.509999999999991
907,3.4200000000000017
908,0.8400000000000034
909,2.1400000000000006
910,1.9699999999999989
911,0.8900000000000006
912,1.6700000000000017
913,6.5
914,11.569999999999993
915,3.3400000000000034
916,1.7600000000000051
917,2.3799999999999955
918,2.549999999999997
919,0.6400000000000006
920,1.1999999999999993
921,0.3999999999999986
922,1.2699999999999996
923,1.5700000000000003
924,1.5500000000000007
925,2.0299999999999976
926,1.480000000000004
927,1.3900000000000006
928,5.0
929,9.519999999999996
930,1.1799999999999997
931,0.490000000000002
932,2.6000000000000014
933,3.3200000000000003
934,2.799999999999997
935,2.009999999999998
936,2.0799999999999983
937,1.9099999999999966
938,1.3400000000000034
939,26.97
940,5.200000000000003
941,5.979999999999997
942,5.709999999999994
943,5.740000000000009
944,2.509999999999991
945,0.7199999999999989
946,2.1799999999999926
947,3.8599999999999994
948,0.769999999999996
949,1.8399999999999892
