index_seg,csl
97,3.4620938628158844
98,3.512915129151291
101,2.5594713656387666
102,3.0000000000000004
103,2.6476302619958787
104,4.2
126,3.0000000000000004
127,3.6647686832740214
128,3.399626766195681
132,2.0
134,2.847222222222222
135,3.0
136,3.6199332379589886
137,3.50125313283208
138,3.71551724137931
139,3.9678362573099415
140,4.1562130177514796
179,3.092896174863388
180,2.8472222222222228
181,3.021008403361345
182,3.021411843425895
183,2.4560439560439558
250,4.0
251,1.9375
252,1.8547557840616968
253,2.7884972170686457
254,4.421800947867299
255,3.0
256,3.0
257,2.850903614457832
258,2.6900369003690034
267,2.283667621776504
269,3.9621342512908777
329,2.657681940700809
330,2.471631205673759
331,2.762760603882099
332,3.4761904761904763
362,3.6212338593974174
513,3.0
574,3.1658291457286434
575,3.4307178631051753
577,3.201207243460765
578,2.524809160305344
579,3.814814814814815
580,4.061008923693317
581,4.155236329935125
582,3.720812182741116
583,4.337391304347825
613,3.5540211210398054
614,2.9999999999999996
615,3.0
616,3.519241494701618
617,3.0000000000000004
648,3.1572164948453607
649,2.801204819277108
650,2.5
651,2.6683417085427132
652,3.7518796992481205
658,2.694444444444444
659,3.56
660,3.0000000000000004
662,3.0
663,3.000000000000001
664,3.31858407079646
665,3.105216622458002
666,3.1278195488721807
668,3.0000000000000004
669,3.2783132530120476
670,3.6024096385542173
671,3.0
672,2.7683844817602776
673,2.7360350492880614
674,2.8012048192771086
675,3.2082957619477
676,3.0
677,2.9512195121951215
679,2.941730429664509
681,2.9215686274509802
682,2.925925925925926
683,2.8430873621713317
725,3.1991525423728815
726,2.674385964912281
737,3.999999999999999
741,3.397590361445783
742,3.0368715083798885
743,2.0
771,3.0
775,3.0
776,3.888888888888889
777,4.0
778,3.8070175438596494
779,3.86046511627907
807,2.9999999999999996
808,2.9655712050078247
809,2.507052992756386
893,2.30826140567201
894,2.3585790884718496
967,4.5
968,3.841639871382637
969,2.779780564263323
970,2.296781883194279
971,2.453551912568306
972,2.7529484792054624
973,3.208
974,3.335570469798658
975,2.0455764075067027
976,2.8374384236453203
977,3.063948100092679
993,2.7155172413793105
994,2.894248608534323
995,4.0
996,2.65
997,2.3636363636363638
998,2.0
999,3.0
1000,2.763016157989228
1001,2.6857429718875503
1002,3.102409638554217
1003,2.8478639930252836
1004,2.624370594159114
1189,5.0
1203,4.12781954887218
1204,4.0
1237,3.0000000000000004
1244,3.3333333333333335
1261,3.047945205479452
1278,3.3993993993993996
1531,3.5095955122527305
1532,3.6666666666666665
1533,3.6139534883720925
2177,2.6683417085427137
2254,3.9570354457572496
2260,4.0
2635,2.376829778335424
2636,2.0694864048338366
2637,3.0000000000000004
2638,2.1009081735620585
2639,2.0790697674418603
2641,2.1489361702127656
2650,3.1278195488721803
2651,1.0
2652,2.0000000000000004
2653,2.6422413793103448
2654,2.6923076923076925
2655,2.0
2656,1.8341708542713568
2657,1.8341708542713568
2658,1.8341708542713568
2659,1.0
2660,1.0
2661,1.0
2662,1.0
2663,1.0
2664,1.0
2665,2.0
2671,3.1055618615209992
2672,2.944444444444444
2673,3.239130434782609
2674,3.15291936978684
2675,2.2852233676975944
2676,2.696990902729182
2685,3.3545232273838628
2733,2.879245283018868
3149,2.973728813559323
3150,3.0000000000000004
3380,3.472324723247232
3381,3.146551724137931
3382,3.2150644202180376
3383,3.3787661406025826
3384,3.0000000000000004
3385,3.2508361204013374
3386,3.8745247148288975
3387,3.0214964861513023
3388,3.3206588400210273
3389,3.2120509849362695
3549,2.198795180722892
3550,2.1987951807228914
3593,3.3842592592592595
3605,3.5
3717,2.0
3718,2.6240601503759398
3719,2.7633196721311477
3720,1.7500000000000002
3721,2.428571428571429
3722,2.5575221238938055
3945,4.0
3946,3.488888888888889
3947,3.656061908856406
4010,3.0
4012,1.8625000000000003
4013,2.393700787401575
4014,2.9032258064516125
4222,2.9999999999999996
4270,2.297811266594905
4271,3.1064638783269958
4272,3.0000000000000004
4273,2.9999999999999996
4276,5.0
4385,4.230769230769231
4386,4.0
4387,3.6666666666666665
4418,3.588908981314045
4419,3.560053085600531
4429,3.6589147286821704
4430,3.6561743341404362
4431,3.790305584826133
4432,3.7975460122699385
4472,4.0
4480,3.6510574018126887
4481,3.7304385210662083
4569,4.514579759862778
4570,4.744582043343653
4737,2.642241379310345
4789,3.8098765432098767
4790,4.0
4791,3.602409638554217
4811,3.3041420118343194
4812,3.5351586807716244
4870,4.0
4871,3.5
4872,3.4028776978417277
4873,3.090909090909091
4874,3.0279898218829517
4998,2.6683417085427137
5203,2.847222222222222
5207,3.6965767634854774
5208,3.40377358490566
5209,4.439613526570048
5210,4.371913580246914
5231,2.397590361445783
5284,3.0171699230313798
5285,3.200601051840721
5286,3.8055391868002357
5287,3.6458536585365846
5288,3.1117589893100095
5340,3.309917355371901
5341,2.9999999999999996
5367,2.647566718995291
5368,2.0
5452,4.0
5455,2.5452054794520556
5456,2.504649196956889
5457,3.5
5458,3.0000000000000004
5501,3.130059721300597
5616,3.4974874371859297
5617,3.4974874371859297
5665,3.488921001926782
5666,4.0
5667,4.0
5668,3.634686346863469
5669,3.7516462841015996
5670,4.0
5671,3.7443181818181817
5672,3.6987951807228914
5673,3.7291487532244196
5748,3.5025125628140708
5749,3.6268844221105527
5750,3.5933566433566435
5751,3.644918444165621
5752,3.0
5753,4.266584766584766
5754,4.15354938271605
5755,3.7038135593220334
5756,2.5
5757,3.4974874371859297
5758,3.3409007689491026
5759,3.75187969924812
5760,3.839160839160839
5761,3.193954659949622
5762,3.93974175035868
5821,2.5132743362831858
6000,2.137062077443147
6001,2.688468158347676
6214,2.9493877551020407
6215,3.578440509474992
6216,3.285781990521327
6217,3.5654450261780104
6218,3.942842690945877
6330,3.0000000000000004
6331,3.0000000000000004
6332,3.18796992481203
6333,4.128301886792453
