index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,crash_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,v0_total_neighbor,crime_total_neighbor,moving_total_neighbor,parking_total_neighbor
1961,0.0,3.4545454545454546,17.0,0.0,0.0,14.0,4.1951219512195115,3.0,0.4,4.669566526189041,18.2,0.0,0.0,18.6,97.45531873978399,4.0
1962,0.0,3.4545454545454546,5.0,0.0,0.0,17.0,2.0,2.0,0.3333333333333333,5.799362575748197,19.33333333333333,0.16666666666666666,0.0,24.16666666666667,83.24528594168991,5.0
1963,0.0,3.4545454545454546,12.0,1.0,0.0,26.0,4.1951219512195115,11.0,0.5,5.905564784754144,18.5,0.0,0.0,25.0,83.18024529128341,4.5
1964,3.0,1.0,11.0,0.0,0.0,36.0,4.1951219512195115,1.0,1.0,5.888671483042344,19.0,0.0,0.0,31.5,134.33292914400894,305.326993539678
1965,1.0,3.4545454545454546,7.0,0.0,0.0,40.0,4.1951219512195115,14.0,1.375,5.449606788079469,20.375,0.0,0.0,35.75,226.29475818082759,304.66032687301134
1966,1.0,3.4545454545454546,37.0,0.0,0.0,42.0,2.0,10.0,0.5,7.719370860927152,17.25,0.0,0.0,33.0,160.36049058256685,156.58016343650567
1967,17.0,21.0,85.0,0.0,1.0,0.0,548.8022121014964,500.7763157894737,7.0,5.2837465564738295,71.0,0.0,0.0,3.6666666666666665,187.9340707004988,338.5175438596492
1968,10.0,1.0,107.0,0.0,0.0,0.0,4.0,500.7763157894737,7.833333333333332,7.299620474974938,47.83333333333334,0.0,0.3333333333333333,5.833333333333332,287.4578927543493,256.0548245614035
1969,6.0,1.0,42.0,0.0,0.0,4.0,548.8022121014964,500.7763157894737,7.571428571428571,6.542531835692802,55.28571428571429,0.0,0.42857142857142855,6.2857142857142865,169.70644920351418,236.33270676691725
1970,9.0,2.0,33.0,0.0,1.0,7.0,548.8022121014964,500.7763157894737,6.428571428571429,2.9923547400611623,53.42857142857143,0.14285714285714285,0.42857142857142855,9.142857142857142,90.73470461758616,263.90413533834584
1971,32.0,6.0,12.0,1.0,1.0,74.0,3.0,255.05136612021855,39.0,10.166666666666666,23.16666666666667,2.5,2.0,67.5,199.60073736716546,167.46271929824562
1972,2.0,10.763688760806916,5.0,0.0,1.0,8.0,188.3599257884972,255.63957055214726,2.625,8.890449537116034,12.25,0.0,0.375,9.0,248.5969256710158,369.68725407978053
1973,6.0,2.0,24.0,0.0,0.0,91.0,33.670360110803315,1053.0,8.4,6.003599820848764,27.2,0.0,0.0,111.7,143.27493497443268,355.3
1974,5.0,3.9464831804281344,3.0,0.0,0.0,40.0,33.670360110803315,1.0,8.75,6.171268020891544,29.125,0.0,0.0,107.25,139.00354607239913,571.625
1975,3.0,3.9464831804281344,12.0,0.0,0.0,7.0,33.670360110803315,1.0,6.5,8.976765320270738,15.833333333333336,0.16666666666666666,0.0,5.833333333333332,263.28098265844886,192.1828282559161
1976,8.0,9.0,22.0,1.0,1.0,26.0,16.0,12.0,6.0,20.25,48.0,0.5,1.25,25.5,91.93010409276602,86.65989263803681
1977,2.0,3.0,26.0,0.0,0.0,39.0,160.36049058256683,177.0,0.6666666666666666,2.0,45.0,0.0,0.0,62.0,54.78683019418894,57.0
1978,2.0,2.0,42.0,0.0,0.0,53.0,1.0,74.0,4.363636363636363,3.233691866395332,32.18181818181818,0.0,0.7272727272727273,42.0,73.89113208298492,177.24011886291322
1979,6.0,2.0,27.0,0.0,0.0,28.0,2.0,603.3206537460227,4.833333333333333,3.1542699724517913,37.16666666666666,0.0,0.9166666666666666,44.75,55.12016352752228,103.44338781216857
1980,10.0,2.0,54.0,0.0,1.0,52.0,1.0,68.0,4.75,3.976614238410596,41.0,0.0,1.3333333333333333,44.91666666666666,68.40020440940285,128.72010895767045
1981,2.0,1.0,44.0,0.0,1.0,65.0,2.0,53.0,4.2,5.828998139127579,40.7,0.0,1.0,54.9,33.772098116513355,41.5
1982,4.0,7.719370860927152,18.0,0.0,0.0,60.0,2.0,15.0,3.7777777777777777,3.921109043475088,31.444444444444446,4.888888888888889,0.1111111111111111,55.111111111111114,295.63566457390374,115.14673930511364
1983,5.0,5.0,54.0,0.0,1.0,116.0,160.36049058256683,417.0,3.6,3.0,34.1,0.0,0.7,93.6,40.272098116513355,193.43206537460227
1984,4.0,3.0,43.0,0.0,1.0,125.0,5.0,484.0,9.5,7.1,41.3,0.7,0.3,131.8,68.54419623302671,225.6
1985,10.0,4.0,63.0,0.0,0.0,137.0,2.0,244.0,13.0,8.0,44.14285714285715,1.0,0.5714285714285714,128.71428571428572,85.25745887164234,332.7142857142857
1986,6.0,7.0,29.0,0.0,1.0,69.0,2.0,236.0,8.166666666666666,6.833333333333332,43.83333333333334,0.5,0.3333333333333333,110.0,93.63370201691606,270.5
1987,5.0,13.0,34.0,0.0,0.0,92.0,2.0,71.0,6.166666666666668,6.166666666666668,32.166666666666664,0.3333333333333333,1.0,82.66666666666667,5.5,184.33333333333331
1988,11.0,4.0,17.0,0.0,0.0,81.0,12.0,423.0,9.125,7.375,27.75,1.0,0.5,84.0,42.840122645641706,278.125
1989,9.0,7.0,30.0,0.0,0.0,91.0,160.36049058256683,204.0,9.714285714285714,7.348391674550616,37.42857142857143,1.1428571428571428,0.0,72.85714285714286,26.908641511795263,336.0
1990,6.0,4.0,38.0,0.0,0.0,57.0,160.36049058256683,195.0,5.428571428571429,7.919820245979188,36.285714285714285,0.0,0.0,48.42857142857143,94.06313747575248,93.0
1991,5.0,4.0,41.0,0.0,0.0,51.0,4.0,24.0,4.333333333333333,7.6198951434878595,35.666666666666664,0.0,0.0,45.16666666666666,82.51357862461674,19.83333333333333
1992,1.0,7.719370860927152,21.0,0.0,0.0,48.0,160.36049058256683,2.0,0.75,5.8132431517158345,20.875,0.0,0.0,36.25,101.1246968580067,236.3702451547585
1993,1.0,7.719370860927152,10.0,0.0,0.0,32.0,160.36049058256683,603.3206537460227,1.2857142857142858,4.866743355981766,21.285714285714285,0.0,0.0,36.714285714285715,213.0910120402124,264.70885160543827
1994,2.0,1.0,23.0,0.0,0.0,27.0,160.36049058256683,603.3206537460227,1.5,5.102109672887818,14.833333333333336,0.0,0.0,34.666666666666664,222.2452859416899,306.99366020634466
1995,6.0,3.9464831804281344,30.0,0.0,0.0,71.0,33.670360110803315,453.0,5.666666666666668,5.646247240618101,34.666666666666664,0.5,0.3333333333333333,40.66666666666666,85.68024529128341,179.0
1996,10.0,1.0,29.0,0.0,1.0,30.0,33.670360110803315,85.0,6.125,3.4649213576158937,24.75,0.0,1.25,17.75,89.93010409276602,114.78489263803681
1997,5.0,3.9464831804281344,26.0,0.0,1.0,28.0,1.0,299.0,4.666666666666667,3.953228476821192,23.66666666666667,0.0,1.5,23.83333333333333,86.34681782560516,234.32670404969502
1998,2.0,3.9464831804281344,25.0,0.0,0.0,46.0,33.670360110803315,44.0,3.5,5.894764072847682,22.625,0.0,2.0,40.75,46.79891765949212,289.4551634365057
1999,7.0,1.0,19.0,0.0,1.0,71.0,33.670360110803315,13.0,5.88,6.211059863586234,32.2,21.0,1.24,88.28,140.2176712158495,335.21430300446724
2000,0.0,3.9464831804281344,22.0,0.0,0.0,29.0,1.0,267.0,1.3,5.131622516556291,34.4,7.5,1.2,29.8,98.1162943495401,330.8961961238068
2001,0.0,3.9464831804281344,49.0,0.0,0.0,21.0,33.670360110803315,67.0,0.0,5.99820792069182,23.2,0.2,0.7,20.9,63.17512670644342,109.93206537460227
2002,0.0,3.9464831804281344,25.0,0.0,0.0,23.0,33.670360110803315,35.0,0.3333333333333333,7.719370860927152,31.66666666666667,0.3333333333333333,1.6666666666666667,23.5,66.62016352752228,129.72010895767045
2003,1.0,3.9464831804281344,16.0,0.0,0.0,32.0,33.670360110803315,54.0,1.8333333333333333,4.359685430463577,29.83333333333333,0.16666666666666666,0.6666666666666666,27.0,64.78683019418894,227.60688458200755
2004,2.0,1.0,7.0,0.0,0.0,26.0,33.670360110803315,53.0,2.833333333333333,4.359685430463577,20.0,0.0,0.3333333333333333,23.33333333333333,133.8004088188057,218.10688458200755
2005,1.0,7.719370860927152,6.0,0.0,0.0,3.0,160.36049058256683,603.3206537460227,1.4285714285714286,5.683796336114218,5.571428571428571,0.0,0.0,5.285714285714286,94.9760294618152,234.3081904475816
2006,0.0,7.719370860927152,3.0,0.0,0.0,3.0,160.36049058256683,1.0,1.375,5.938243151715832,5.875,0.0,0.0,5.0,103.14908710190916,355.72483007813963
2007,0.0,7.719370860927152,5.0,0.0,0.0,3.0,160.36049058256683,603.3206537460227,0.0,5.56801876379691,1.5,0.0,0.0,2.5,82.18024529128341,39.0
2008,0.0,7.719370860927152,0.0,0.0,0.0,2.0,160.36049058256683,1.0,1.25,4.757250972112521,0.75,0.0,0.0,2.0,57.92530270104336,83.51284153005463
2009,0.0,3.4166666666666665,0.0,0.0,0.0,2.0,4.0,77.0,1.0,6.210215788727544,1.6,0.0,0.0,2.2,109.68443839386141,172.27440397324824
2010,0.0,3.4545454545454546,3.0,0.0,0.0,7.0,4.1951219512195115,133.65384615384616,1.375,6.471346327513546,6.5,0.0,0.0,4.875,122.66975818082756,263.97801759065595
2011,3.0,3.9464831804281344,5.0,0.0,0.0,11.0,33.670360110803315,255.05136612021855,4.0,5.8329270206776425,13.25,0.0,0.0,11.25,97.01542534668509,68.51284153005463
2012,4.0,3.9464831804281344,6.0,0.0,0.0,15.0,33.670360110803315,13.0,2.75,4.889705100552889,9.75,0.0,0.0,13.5,65.34289272874419,342.11868802666964
2013,4.0,3.9464831804281344,4.0,0.0,0.0,7.0,33.670360110803315,255.05136612021855,3.5,4.889705100552889,11.25,0.0,0.0,14.25,65.34289272874419,281.60584649661496
2014,6.0,3.9464831804281344,9.0,0.0,0.0,6.0,33.670360110803315,255.05136612021855,5.25,6.776148940802398,11.0,0.0,0.0,13.5,128.68795796462595,365.92316840306603
2015,7.0,3.9464831804281344,25.0,0.0,0.0,21.0,6.0,9.0,4.5,9.842083345049566,14.75,0.0,0.0,17.0,322.9088187240907,251.13815789473685
2016,12.0,4.0,72.0,0.0,1.0,162.0,160.36049058256683,702.0,11.5,7.5,59.83333333333334,1.0,0.16666666666666666,116.0,5.5,373.0
2017,7.0,7.719370860927152,25.0,0.0,0.0,132.0,160.36049058256683,24.0,8.166666666666666,2.1666666666666665,30.33333333333333,0.5,0.0,145.83333333333334,29.726748430427804,107.0
2018,1.0,2.0,34.0,0.0,0.0,127.0,1.0,35.0,4.428571428571429,3.491248817407758,20.428571428571427,0.2857142857142857,0.0,136.85714285714286,95.06313747575248,185.85714285714286
2019,44.0,21.0,121.0,34.0,2.0,435.0,208.0,144.0,24.5,7.2,48.5,9.3,1.8,299.6,34.90308506933702,586.3372019866241
2020,14.0,2.0,61.0,0.0,1.0,225.0,2.0,580.0,16.571428571428573,6.109098394400988,54.28571428571429,5.0,1.4285714285714286,223.14285714285717,41.33438860308666,749.1501951600313
2021,9.0,10.763688760806916,55.0,0.0,1.0,124.0,2.0,366.0,7.0,3.352737752161383,66.2,0.2,0.2,138.6,51.74012920202076,517.8
2022,6.0,10.763688760806916,74.0,0.0,0.0,76.0,1.0,12.0,5.571428571428571,4.075339645944833,48.714285714285715,0.2857142857142857,0.14285714285714285,128.42857142857142,95.44155109970022,530.6627957931639
2023,12.0,1.0,66.0,0.0,3.0,117.0,4.0,371.0,6.25,3.2137714926543817,20.375,0.125,0.25,120.75,103.93141853505855,323.08636708404566
2024,10.0,1.0,32.0,0.0,1.0,110.0,188.3599257884972,113.0,8.333333333333334,2.6666666666666665,33.0,0.0,0.3333333333333333,92.66666666666669,55.45349686085561,70.33333333333333
2025,4.0,3.0,64.0,0.0,0.0,76.0,2.0,148.0,4.333333333333333,3.573123620309051,34.0,0.0,0.0,64.0,65.01028356445671,91.33333333333331
2026,7.0,2.0,97.0,0.0,1.0,59.0,188.3599257884972,8.0,4.2,4.896611924346813,42.6,0.0,0.6,51.0,77.87815529637348,119.8558282208589
2027,12.0,9.0,93.0,0.0,1.0,4.0,8.0,9.0,7.0,7.719370860927152,3.5,0.0,0.0,3.0,160.36049058256685,302.16032687301134
2028,10.0,1.0,10.0,0.0,0.0,11.0,548.8022121014964,6.0,10.0,7.719370860927152,1.3333333333333333,0.0,0.0,4.666666666666667,160.36049058256685,603.3206537460227
2029,6.0,13.851239669421489,4.0,0.0,0.0,9.0,548.8022121014964,500.7763157894737,5.428571428571429,6.759460737937559,10.428571428571429,0.0,0.0,13.142857142857142,172.40035041611918,185.09161535600646
2030,4.0,1.0,12.0,0.0,0.0,13.0,399.0,23.0,4.125,9.252338063050736,12.75,0.0,0.0,16.625,218.25579831665752,153.2621211919371
2031,4.0,13.851239669421489,14.0,0.0,0.0,17.0,548.8022121014964,5.0,3.4444444444444446,6.337288447387785,18.777777777777782,0.0,0.0,21.444444444444443,204.79588261060013,90.36896152733586
2032,3.0,2.0,23.0,0.0,0.0,25.0,481.0,43.0,3.5,8.646704732794987,16.0,0.0,0.1,27.2,146.7799729987319,83.03206537460227
2033,4.0,13.851239669421489,7.0,0.0,0.0,29.0,1.0,1.0,4.909090909090909,6.874164332593487,16.818181818181817,0.0,0.09090909090909093,41.72727272727273,177.25452090793812,188.94705666195634
2034,7.0,13.851239669421489,12.0,0.0,0.0,30.0,548.8022121014964,500.7763157894737,5.0,6.511400796383457,16.0,0.0,0.3636363636363637,46.90909090909091,94.29023480534651,144.96739159018594
2035,7.0,1.0,31.0,0.0,3.0,91.0,3.0,55.0,5.4,6.416746483498441,19.2,0.1,0.3,59.1,137.56046650143304,227.64176232815197
2036,19.0,2.0,27.0,6.0,2.0,90.0,4.0,3.0,17.333333333333332,8.513176048565121,22.5,4.083333333333333,0.6666666666666666,83.66666666666667,171.45047896064062,160.59141412795802
2037,24.0,2.0,42.0,12.0,2.0,67.0,548.8022121014964,1.0,18.6,8.8,47.4,27.6,0.6,72.6,100.85220636784908,272.05526315789473
2038,5.0,7.719370860927152,15.0,0.0,0.0,3.0,160.36049058256683,12.0,5.0,7.719370860927152,27.0,0.0,0.0,9.0,160.36049058256685,2.0
2039,11.0,7.719370860927152,9.0,0.0,0.0,3.0,160.36049058256683,43.0,5.5,9.842083345049566,11.0,0.0,0.0,6.0,322.9088187240907,126.69407894736842
2040,6.0,7.719370860927152,6.0,0.0,0.0,2.0,1.0,603.3206537460227,5.4,8.273666676039653,9.8,0.0,0.0,5.0,258.5270549792725,224.41939390709928
2041,3.0,1.0,25.0,0.0,0.0,3.0,160.36049058256683,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,8.0,7.719370860927152,54.0,2.0,1.0,52.0,160.36049058256683,661.0,4.0,7.719370860927152,11.5,0.0,0.5,38.5,160.36049058256685,302.5
2043,22.0,9.0,32.0,0.0,3.0,55.0,160.36049058256683,29.0,21.5,18.17984271523179,61.0,10.75,3.5,72.5,60.5901226456417,505.75
2044,20.0,11.0,37.0,0.0,2.0,63.0,1.0,543.0,21.75,17.67984271523179,64.25,11.0,3.5,75.0,100.4302452912834,275.25
2045,4.0,2.0,61.0,0.0,1.0,41.0,13.0,361.0,5.2,2.9331708082710577,30.0,0.2,1.0,48.8,103.55036637170076,369.86413074920455
2046,3.0,5.0,59.0,0.0,1.0,22.0,1.0,94.0,5.0,3.1198951434878586,23.66666666666667,0.0,1.5,20.83333333333333,92.45854451073905,197.49337071636168
2047,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8947368421052632,1.7073021958870689,1.3157894736842106,0.0,0.15789473684210525,4.0,16.880051640270192,0.10526315789473684
2048,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,2.9198202459791864,3.3571428571428568,0.0,0.42857142857142855,2.5,45.81728302359053,43.30861812471591
2049,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9473684210526316,2.060953293830603,2.2105263157894743,0.0,0.21052631578947367,4.157894736842104,25.320077460405287,31.858981776106454
2050,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9473684210526316,2.060953293830603,2.2105263157894743,0.0,0.21052631578947367,4.157894736842104,25.320077460405287,31.858981776106454
2051,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0588235294117647,2.1857713283989093,2.4705882352941178,0.0,0.2352941176470588,4.352941176470588,28.29891010280591,35.607097279177815
2052,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.4117647058823529,1.0,0.4705882352941176,0.0,0.05882352941176471,4.705882352941177,0.0,0.0
2053,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.42857142857142855,1.4799550614947967,0.42857142857142855,0.0,0.0,3.5,11.454320755897632,43.094332410430184
2054,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,1.3199700409965311,0.42857142857142855,0.0,0.0,4.333333333333333,7.636213837265087,28.7295549402868
2055,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.2631578947368421,1.0,0.2631578947368421,0.0,0.0,5.0,0.0,0.0
2056,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3636363636363637,1.3054259482239614,0.3636363636363637,0.0,0.0,4.318181818181818,7.289113208298493,27.423666079364672
2057,13.0,32.0,28.0,0.0,0.0,3.0,18.0,1.0,11.5,10.0,19.0,0.5,0.0,9.5,98.6799628942486,313.0
2058,9.0,11.0,28.0,1.0,0.0,8.0,188.3599257884972,120.0,8.0,13.952737752161383,45.8,0.4,0.0,12.8,44.87198515769944,243.6
2059,3.0,15.0,54.0,1.0,0.0,20.0,8.0,150.0,5.428571428571429,5.45195553725813,32.142857142857146,0.2857142857142857,0.0,14.571428571428573,134.59569308242777,432.2285714285714
2060,2.0,6.0,29.0,0.0,0.0,21.0,2.0,9.0,1.6666666666666667,3.333333333333333,36.66666666666666,0.6666666666666666,0.0,15.666666666666664,1.6666666666666667,157.33333333333334
2061,4.0,6.0,29.0,2.0,0.0,15.0,3.0,51.0,2.6666666666666665,4.737179487179487,22.16666666666667,4.166666666666667,0.16666666666666666,14.333333333333336,28.911933615612988,86.83333333333331
2062,8.0,10.0,37.0,21.0,1.0,13.0,7.0,20.0,1.875,6.21921381710289,13.875,0.875,0.25,13.25,420.17002511937517,69.625
2063,8.0,5.0,16.0,2.0,1.0,88.0,160.36049058256683,2.0,4.076923076923077,13.0,26.84615384615385,0.38461538461538464,0.9230769230769232,83.53846153846153,31.440075474241052,169.93053611811513
2064,11.0,4.0,32.0,1.0,1.0,152.0,2.0,376.0,4.222222222222221,12.111111111111109,27.33333333333333,1.1111111111111112,0.5555555555555556,115.0,22.81783228695187,113.0
2065,19.0,8.0,35.0,0.0,1.0,139.0,9.0,208.0,3.636363636363636,9.676249247441302,39.36363636363637,0.7272727272727273,0.7272727272727273,131.45454545454547,65.58563293911521,87.18181818181819
2066,7.0,8.0,27.0,0.0,4.0,121.0,9.0,10.0,6.9375,8.169960678807946,31.4375,0.3125,1.0,106.0625,135.7979604811496,124.63106059596852
2067,15.0,6.0,18.0,0.0,1.0,89.0,160.36049058256683,92.0,7.705882352941178,7.588235294117648,27.411764705882355,3.0588235294117645,1.1764705882352942,84.41176470588233,110.12037567842705,118.4174687962057
2068,16.0,8.0,29.0,0.0,0.0,111.0,10.0,259.0,7.2857142857142865,6.996177370030581,28.357142857142854,4.142857142857143,0.42857142857142855,79.85714285714286,687.728110955531,76.92857142857143
2069,18.0,17.0,59.0,13.0,0.0,138.0,7.0,248.0,8.125,6.5,33.375,1.0,0.625,102.625,68.13511336920386,103.5
2070,25.0,14.0,46.0,1.0,0.0,208.0,40.0,557.0,11.0,8.333333333333334,37.16666666666666,2.333333333333333,0.5,152.16666666666666,5.666666666666668,409.66666666666674
2071,14.0,12.0,46.0,1.0,1.0,162.0,14.0,183.0,7.142857142857142,8.285714285714286,31.0,2.142857142857143,0.42857142857142855,153.28571428571428,28.480070083223833,411.0
2072,11.0,12.0,30.0,0.0,1.0,183.0,19.0,155.0,8.625,8.5,36.625,1.0,0.375,173.0,7.25,299.0
2073,15.0,12.0,24.0,1.0,0.0,222.0,14.0,29.0,13.454545454545455,17.545454545454547,41.72727272727273,12.545454545454545,0.09090909090909093,201.3636363636364,25.57822641659699,282.54545454545456
2074,20.0,35.0,53.0,30.0,0.0,165.0,160.36049058256683,2.0,14.4,17.8,50.2,13.9,0.0,202.1,15.0,290.6
2075,15.0,24.0,105.0,29.0,0.0,159.0,30.0,496.0,13.666666666666664,17.11111111111111,57.88888888888889,14.555555555555555,0.0,168.22222222222226,27.595610064729648,301.8888888888889
2076,25.0,18.0,94.0,1.0,0.0,155.0,5.0,354.0,14.666666666666664,9.333333333333334,75.0,0.6666666666666666,0.3333333333333333,127.66666666666669,10.666666666666666,122.66666666666669
2077,16.0,11.0,98.0,2.0,0.0,70.0,13.0,82.0,19.0,8.2,51.6,1.4,0.2,62.0,122.76044242029928,242.06413074920457
2078,9.0,3.0,30.0,0.0,3.0,84.0,5.0,546.0,7.0,4.0,27.33333333333333,0.0,1.6666666666666667,88.33333333333331,3.333333333333333,323.0
2079,7.0,7.0,51.0,6.0,2.0,116.0,15.0,392.0,4.166666666666667,6.166666666666668,40.5,3.1666666666666665,0.6666666666666666,99.16666666666669,2.333333333333333,427.16666666666674
2080,15.0,33.0,76.0,61.0,0.0,259.0,39.0,1550.0,19.166666666666668,25.83333333333333,133.66666666666666,116.83333333333331,0.6666666666666666,305.6666666666667,55.56008176376114,486.33333333333326
2081,34.0,64.0,206.0,180.0,1.0,240.0,77.0,188.0,12.833333333333336,11.5,68.0,60.5,1.1666666666666667,171.33333333333334,127.86045044734388,939.3333333333335
2082,15.0,12.0,90.0,82.0,2.0,151.0,548.8022121014964,936.0,17.0,22.0,92.75,81.5,1.25,162.75,20.5,851.5128415300546
2083,12.0,44.0,46.0,23.0,2.0,261.0,6555.0,2936.0,16.5,10.5,75.25,63.75,1.0,272.5,7.75,1602.7628415300546
2084,21.0,7.0,79.0,67.0,2.0,361.0,21.0,1068.0,16.714285714285715,12.817052980132448,52.57142857142857,41.142857142857146,0.7142857142857143,292.57142857142856,987.9601401664476,1795.760093392289
2085,23.0,1.0,56.0,48.0,0.0,278.0,6.0,59.0,17.5,7.964921357615894,56.25,38.25,1.25,365.125,116.31539915832876,1527.1650817182528
2086,23.0,10.0,20.0,5.0,2.0,362.0,26.0,955.0,18.666666666666668,5.191041206769683,53.33333333333334,37.888888888888886,1.1111111111111112,357.33333333333326,165.81393392979186,1098.3441077261662
2087,17.0,5.0,43.0,25.0,3.0,429.0,548.8022121014964,6.0,19.6,7.971937086092716,43.3,29.1,1.2,369.0,99.952319326663,1608.7096969535496
2088,23.0,9.0,55.0,37.0,2.0,388.0,39.0,269.0,19.6,10.8,47.6,24.6,1.5,432.7,121.96044242029929,1597.4776315789472
2089,19.0,4.0,3.0,1.0,1.0,380.0,548.8022121014964,500.7763157894737,19.69230769230769,10.461538461538463,54.615384615384606,26.30769230769231,1.3846153846153846,430.1538461538461,97.43110955407637,1302.0
2090,27.0,7.0,26.0,14.0,1.0,452.0,44.0,887.0,18.23076923076923,8.615384615384615,51.153846153846146,25.07692307692308,1.0,431.8461538461538,135.92899972425326,1295.5212550607287
2091,18.0,12.0,31.0,15.0,0.0,448.0,20.0,11.0,21.09090909090909,10.0,53.18181818181818,23.09090909090909,0.8181818181818182,429.1818181818182,125.93407130125419,1265.7069377990429
2092,16.0,2.0,22.0,4.0,2.0,410.0,1.0,47.0,21.7,11.6,60.6,26.7,0.5,440.0,136.6274784313796,921.2776315789473
2093,18.0,5.0,66.0,42.0,0.0,308.0,548.8022121014964,750.0,21.444444444444443,10.777777777777779,52.0,23.88888888888889,0.7777777777777778,440.33333333333326,90.16361913469996,902.6418128654973
2094,37.0,20.0,118.0,67.0,1.0,416.0,149.0,563.0,23.142857142857146,15.285714285714285,86.2857142857143,36.714285714285715,1.1428571428571428,389.71428571428567,87.11460172878519,679.1428571428571
2095,48.0,24.0,229.0,144.0,3.0,301.0,28.0,977.0,25.8,25.2,84.4,29.4,1.8,374.8,46.6,498.4
2096,27.0,18.0,63.0,27.0,2.0,324.0,59.0,230.0,26.857142857142854,14.428571428571427,88.85714285714286,48.85714285714285,1.2857142857142858,371.0,12.428571428571427,1013.5714285714287
2097,25.0,13.0,35.0,21.0,1.0,380.0,6.0,524.0,27.42857142857143,14.714285714285715,88.0,49.42857142857143,1.4285714285714286,377.8571428571428,24.285714285714285,1101.4285714285713
2098,4.0,7.719370860927152,34.0,1.0,0.0,22.0,160.36049058256683,54.0,3.2,5.7774169090796565,25.2,0.4,0.0,23.8,120.85530734413786,33.6
2099,4.0,7.719370860927152,26.0,1.0,0.0,25.0,160.36049058256683,21.0,5.5,3.573123620309051,19.5,0.3333333333333333,0.0,19.166666666666668,133.8004088188057,108.72010895767045
2100,22.0,4.728971962616822,12.0,0.0,3.0,5.0,5.0,363.0,19.75,9.663636363636364,52.75,35.75,1.0,3.0,21.0,416.25468500797444
2101,6.0,4.0,15.0,0.0,0.0,233.0,33.670360110803315,697.0,4.9444444444444455,9.270971302428258,27.16666666666667,0.16666666666666666,0.2777777777777778,218.55555555555557,225.99697922484864,213.42737075623688
2102,13.0,8.0,82.0,28.0,1.0,625.0,28.0,1774.0,25.25,20.25,54.25,10.25,2.75,669.0,86.6802452912834,759.0
2103,4.0,13.851239669421489,14.0,0.0,0.0,102.0,1.0,21.0,6.25,3.679842715231788,13.0,0.0,0.5,63.0,29.91999072356215,169.82497435628966
2104,4.0,2.0,5.0,0.0,0.0,80.0,548.8022121014964,1.0,5.3,6.0035596026490055,18.4,0.0,0.0,59.2,115.55234340779677,35.6
2105,0.0,1.0,16.0,0.0,0.0,13.0,1.0,2.0,0.25,4.736620795107035,43.375,1.125,0.125,16.75,57.632712673342546,217.33658420153301
2106,37.0,2.0,102.0,56.0,5.0,380.0,4.1951219512195115,2410.0,38.91666666666666,20.05454545454545,114.41666666666669,57.66666666666666,7.75,345.41666666666674,61.14768860136798,2189.3171251859053
2107,3.0,3.4166666666666665,1.0,0.0,0.0,7.0,4.0,1.0,2.9,3.699922118380063,2.9,0.1,0.0,4.1,127.45827128047891,162.89661016949154
2108,2.0,3.4166666666666665,4.0,0.0,0.0,10.0,4.0,77.0,3.9230769230769234,4.09461684464779,7.461538461538463,0.07692307692307693,0.0,12.076923076923075,81.55327560452399,130.6910039113429
2109,3.0,3.4166666666666665,0.0,0.0,0.0,7.0,4.0,77.0,3.733333333333333,4.091710507313652,6.7333333333333325,0.06666666666666668,0.0,10.8,89.18320922762449,139.06497175141246
2110,2.0,3.4166666666666665,1.0,0.0,0.0,15.0,4.0,77.0,4.352941176470588,4.77159432504821,16.176470588235293,4.705882352941177,0.0,17.823529411764707,106.75468295070988,193.5279162512463
2111,1.0,1.0,29.0,0.0,0.0,61.0,1.0,18.0,4.615384615384615,6.739109580966897,26.0,3.3846153846153846,0.2307692307692308,51.384615384615394,230.65727126406398,78.96639061449591
2112,5.0,13.851239669421489,17.0,0.0,0.0,36.0,1.0,22.0,6.6,5.539025687336947,17.933333333333334,2.933333333333333,0.26666666666666666,48.26666666666666,203.12006244594951,62.768851663876255
2113,7.0,3.0,11.0,0.0,0.0,50.0,4.0,117.0,6.294117647058822,7.35851397425042,18.058823529411768,0.2352941176470588,0.4117647058823529,55.941176470588225,59.24478983951818,93.73722205636143
2114,6.0,6.0,35.0,0.0,1.0,83.0,2.0,43.0,3.692307692307693,3.931122751016122,28.30769230769231,0.2307692307692308,0.5384615384615384,63.46153846153846,108.09807885577952,239.84322778754373
