index_seg,csl
97,2.324074074074074
98,2.451612903225807
101,2.4928503336510963
102,2.500000000000001
103,1.7764000000000002
104,3.4000000000000004
126,2.5000000000000004
127,2.1669699727024567
128,2.432610993657506
132,1.75
134,2.1413043478260865
135,2.5
136,2.53095238095238
137,2.514705882352941
138,2.880597014925373
139,3.2161885245901636
140,3.447211155378486
179,1.8333333333333335
180,1.9107142857142858
181,2.627016129032258
182,2.6202219482120843
183,2.2756797583081574
250,3.25
251,1.703125
252,1.24624765478424
253,1.7736549165120592
254,2.8000000000000003
255,2.5
256,2.5
257,2.357074109720885
258,2.233050847457627
267,2.463942307692307
269,3.180672268907563
329,2.0357142857142856
330,1.9444444444444442
331,2.225305216426193
332,2.513392857142857
362,2.600819672131148
513,2.052710843373494
574,2.745049504950495
575,2.7580275229357802
577,2.502508361204013
578,1.7883720930232556
579,3.2478753541076486
580,2.9201623815967523
581,2.8964829586656995
582,2.8050561797752804
583,3.2834394904458604
613,2.8064285714285715
614,2.4999999999999996
615,2.5
616,2.999644886363636
617,2.5000000000000004
648,2.5957446808510634
649,2.1360294117647056
650,2.125
651,2.2524999999999995
652,2.542857142857143
658,1.782608695652174
659,2.92
660,2.5000000000000004
662,2.5
663,2.5000000000000004
664,3.04
665,1.8253012048192774
666,1.8142857142857145
668,2.5000000000000004
669,3.0095588235294115
670,2.522058823529412
671,2.5
672,2.49075500770416
673,2.3606283422459895
674,2.1360294117647056
675,2.726174934725848
676,2.5
677,2.6573770491803277
679,1.80607476635514
681,1.644736842105263
682,1.793478260869565
683,2.7668918918918917
725,2.160662824207493
726,2.2598566308243724
737,3.249999999999999
741,3.2279411764705883
742,2.54920477137177
743,1.75
771,2.5000000000000004
775,2.5
776,3.1666666666666665
777,3.25
778,3.0471311475409837
779,3.006756756756757
807,2.4999999999999996
808,2.578146143437077
809,2.2137249593936112
893,1.7566254416961127
894,1.4802338530066816
967,3.625000000000001
968,2.885502471169687
969,2.2639077340569873
970,2.027676950998185
971,2.4583333333333335
972,2.2396907216494846
973,2.2730263157894735
974,2.5074999999999994
975,1.6308933002481387
976,1.8200549450549444
977,2.1182126696832575
993,2.1305970149253732
994,2.13682745825603
995,3.25
996,2.2375000000000003
997,2.022727272727273
998,1.75
999,2.5
1000,1.7953736654804269
1001,1.8345588235294117
1002,2.1470588235294117
1003,2.3757961783439487
1004,2.81875
1189,4.0
1203,2.5642857142857145
1204,3.25
1237,2.5000000000000004
1244,3.0
1261,2.1427514792899407
1278,3.2282608695652177
1531,2.8067434210526314
1532,2.75735294117647
1533,3.0963855421686746
2177,2.00990099009901
2254,2.7525510204081636
2260,3.25
2635,1.5184729064039408
2636,1.2553879310344829
2637,2.5000000000000004
2638,1.7516797312430015
2639,1.605421686746988
2641,1.575
2650,1.8142857142857145
2651,1.0
2652,1.7500000000000004
2653,2.3097014925373136
2654,2.269230769230769
2655,1.75
2656,1.504950495049505
2657,1.504950495049505
2658,1.504950495049505
2659,1.0
2660,1.0
2661,1.0
2662,1.0
2663,1.0
2664,1.0
2665,1.75
2671,2.108094262295082
2672,1.9701086956521738
2673,2.778089887640449
2674,2.7799773755656103
2675,2.1117021276595738
2676,2.308394160583942
2685,2.320422535211268
2733,1.9161676646706587
3149,2.009365994236311
3150,2.5000000000000004
3380,2.38508064516129
3381,2.1417910447761193
3382,2.472513089005236
3383,3.1491803278688524
3384,2.5000000000000004
3385,2.510922330097087
3386,2.591755319148936
3387,2.097411444141689
3388,2.4408293998651374
3389,2.7145127118644066
3549,2.1139705882352944
3550,2.1139705882352944
3593,2.869565217391304
3605,2.875
3717,1.75
3718,2.4785714285714286
3719,2.2629958960328316
3720,1.5625000000000002
3721,2.0714285714285716
3722,2.4783236994219653
3945,3.25
3946,2.8055555555555554
3947,3.2341688654353558
4010,2.5
4012,1.6354166666666665
