,index_seg,cycle_lane,is_shared,cycle_way,side_walk,bikable
2431,4649,,0,,left,
2432,4650,,0,,left,
2433,4651,,0,,left,
2434,4652,,0,,left,
2435,4653,,0,,left,
2436,4654,,0,,left,
2437,4655,,0,,left,
2438,4656,,0,,left,
2439,4657,,0,,left,
2440,4658,,0,,left,
2441,4659,,0,,both,
2442,4660,,0,,both,
2443,4661,,0,,both,
2444,4662,,0,,both,
2445,4663,,0,,both,
2446,4665,one,0,both,,yes
2447,4669,,0,,both,
2448,4670,,0,,both,
2449,4671,,0,,both,
2450,4673,,0,,no,
2451,4674,,0,,no,
2452,4675,,0,,both,
2453,4676,,0,,both,
2454,4677,,0,,both,
2455,4678,,0,,both,
2456,4679,,0,,both,
2457,4681,both,0,,,
2458,4682,both,0,,,
2459,4683,both,0,,,
2460,4684,,0,,,yes
2461,4685,,0,,,yes
2462,4694,,0,,both,
2463,4696,,0,,left,
2464,4697,,0,,left,
2465,4698,,0,,left,
2466,4699,,0,,left,yes
2467,4708,one,0,both,,yes
2468,4709,one,0,both,,yes
2469,4711,,0,,both,
2470,4717,both,0,,,
2471,4718,both,0,,,
2472,4719,both,0,,,
2473,4720,both,0,,,
2474,4736,,0,,both,
2475,4737,,0,,both,
2476,4738,,0,,no,
2477,4739,,0,,no,
2478,4740,,0,,right,
2479,4742,,0,,no,
2480,4743,,0,,no,
2481,4744,,0,,no,
2482,4745,,0,,no,
2483,4759,,0,,,yes
2484,4763,,0,,right,
2485,4764,,0,,right,
2486,4770,,0,,both,
2487,4771,,0,,both,
2488,4772,,0,,both,
2489,4773,,0,,left,
2490,4774,,0,,left,
2491,4775,,0,,left,
2492,4776,,0,,no,
2493,4778,one,0,one,both,
2494,4779,one,0,one,both,
2495,4780,one,0,one,both,
2496,4781,one,0,one,,
2497,4782,one,0,one,,
2498,4783,one,0,one,,
2499,4784,one,0,one,,
2500,4785,one,0,one,,
2501,4786,one,0,one,,
2502,4787,one,0,one,,
2503,4788,one,0,one,,
2504,4789,one,0,one,,
2505,4790,one,0,one,,
2506,4791,one,0,one,,
2507,4792,one,0,one,,
2508,4793,one,0,one,,
2509,4794,one,0,one,,
2510,4795,one,0,one,,yes
2511,4798,,0,,left,
2512,4799,,0,,left,
2513,4800,,0,,left,
2514,4801,,0,,both,
2515,4802,,0,,both,
2516,4805,,0,,right,
2517,4806,,0,,right,
2518,4808,,0,,no,
2519,4811,,0,,both,
2520,4812,,0,,both,
2521,4813,,0,,both,
2522,4815,,0,,both,yes
2523,4816,,0,,no,
2524,4817,,0,,no,
2525,4818,,0,,no,
2526,4819,,0,,no,
2527,4824,,0,,both,
2528,4825,,0,,both,
2529,4826,,0,,both,
2530,4827,,0,,both,
2531,4828,,0,,both,
2532,4829,,0,,both,
2533,4830,,0,,both,
2534,4831,,0,,both,
2535,4832,,0,,both,
2536,4833,,0,,both,
2537,4834,,0,,both,
2538,4836,one,0,one,,yes
2539,4837,one,0,one,,
2540,4838,one,0,one,,
2541,4839,one,0,one,,
2542,4840,both,0,one,,
2543,4841,one,0,one,,
2544,4842,one,0,one,,
2545,4843,one,0,one,,
2546,4844,one,0,one,,
2547,4845,,0,,both,
2548,4846,,0,,both,
2549,4847,,0,,both,
2550,4848,,0,,both,
2551,4849,,0,,both,
2552,4850,,0,,both,
2553,4851,,0,,both,
2554,4857,,0,,no,
2555,4858,,0,,no,
2556,4869,,0,,both,
2557,4870,,0,,both,
2558,4871,,0,,both,
2559,4872,,0,,both,
2560,4877,,0,,,yes
2561,4886,,0,,both,
2562,4902,,0,,both,
2563,4903,,0,,both,
2564,4904,,0,,left,
2565,4905,,0,,left,
2566,4906,,0,,left,
2567,4907,,0,,left,
2568,4908,,0,,left,
2569,4909,,0,,left,
2570,4910,,0,,both,
2571,4911,,0,,both,
2572,4919,,0,,both,
2573,4924,,0,,both,
2574,4931,,0,,both,
2575,4932,,0,,both,
2576,4933,,0,,both,
2577,4934,,0,,both,
2578,4935,,0,,both,
2579,4936,,0,,both,
2580,4937,,0,,both,
2581,4938,,0,,both,
2582,4939,,0,,both,
2583,4940,,0,,both,
2584,4941,,0,,both,
2585,4942,,0,,both,
2586,4943,,0,,both,
2587,4951,,0,,no,
2588,4952,,0,,no,
2589,4953,,0,,no,
2590,4954,,0,,both,
2591,4955,,0,,both,
2592,4956,,0,,both,
2593,4964,,0,,no,
2594,4969,,0,,right,
2595,4970,,0,,right,
2596,4971,,0,,both,yes
2597,4972,,0,,both,
2598,4973,,0,,both,
2599,4974,,0,,both,
2600,4975,,0,,both,
2601,4979,,0,,both,
2602,4980,,0,,both,
2603,4981,,0,,both,
2604,4982,,0,,both,
2605,4983,,0,,both,
2606,4984,,0,,no,
2607,4985,,0,,both,
2608,4986,,0,,both,
2609,4987,,0,,both,
2610,4992,both,0,,,yes
2611,4993,both,0,,,yes
2612,4994,both,0,,,yes
2613,4995,both,0,,,yes
2614,4996,both,0,,,yes
2615,4997,right,0,,,yes
2616,4998,right,0,,,yes
2617,4999,right,0,,,yes
2618,5001,,0,,both,
2619,5004,,0,,no,
2620,5008,one,0,,,
2621,5009,one,0,,,
2622,5010,one,0,,,
2623,5011,one,0,,,
2624,5012,one,0,,,
2625,5013,one,0,,,
2626,5014,one,0,,,
2627,5015,one,0,,,
2628,5016,one,0,,,
2629,5017,one,0,,,
2630,5018,one,0,,,
2631,5030,,0,,both,
2632,5031,,0,,both,
2633,5032,,0,,both,
2634,5034,,0,,no,
2635,5035,,0,,no,
2636,5036,,0,,no,
2637,5037,,0,,both,
2638,5038,,0,,both,
2639,5039,,0,,both,
2640,5040,,0,,both,
2641,5041,,0,,both,
2642,5042,,0,,both,
2643,5043,,0,,both,
2644,5044,,0,,both,
2645,5045,,0,,both,
2646,5046,,0,,both,
2647,5047,,0,,both,
2648,5048,,0,,both,
2649,5049,,0,,both,
2650,5050,,0,,both,
2651,5051,,0,,both,
2652,5056,,0,,both,
2653,5057,,0,,both,
2654,5058,,0,,right,
2655,5059,,0,,both,
2656,5060,,0,,both,
2657,5061,,0,,both,
2658,5062,,0,,both,
2659,5066,,0,,,no
2660,5068,one,0,,,
2661,5073,,0,,,yes
2662,5074,,0,,both,yes
2663,5075,,0,,both,
2664,5076,,0,,both,
2665,5077,,0,,both,
2666,5085,,0,,no,
2667,5086,,0,,no,
2668,5087,,0,,no,
2669,5088,,0,,no,
2670,5089,,0,,both,yes
2671,5090,,0,,both,yes
2672,5091,,0,,both,yes
2673,5092,,0,,both,yes
2674,5093,,0,,,yes
2675,5094,,0,both,,yes
2676,5112,,0,,both,
2677,5113,,0,,both,
2678,5120,,0,,both,
2679,5121,,0,,both,
2680,5122,,0,,both,
2681,5123,,0,,both,
2682,5124,,0,,both,
2683,5125,,0,,both,
2684,5126,,0,,both,
2685,5127,,0,,both,
2686,5129,,0,,left,
2687,5130,,0,,left,
2688,5131,,0,,both,
2689,5132,,0,,both,
2690,5133,,0,,both,
2691,5149,,0,,both,
2692,5150,,0,,both,
2693,5151,,0,,both,
2694,5152,,0,,both,
2695,5153,,0,,both,
2696,5154,,0,,both,
2697,5155,,0,,both,
2698,5156,,0,,both,
2699,5157,,0,,both,
2700,5161,,0,,both,yes
2701,5162,,0,,both,yes
2702,5167,,0,,both,
2703,5169,,0,,both,
2704,5170,,0,,both,
2705,5171,,0,,both,
2706,5172,,0,,both,
2707,5173,,0,,both,
2708,5174,,0,,both,
2709,5175,,0,,both,
2710,5176,,0,,both,
2711,5177,,0,,both,
2712,5178,,0,,both,
2713,5179,,0,,both,yes
2714,5180,,0,,both,
2715,5181,,0,,both,
2716,5182,,0,,both,
2717,5183,,0,,both,
2718,5185,,0,,both,
2719,5186,,0,,both,
2720,5187,,0,,both,
2721,5188,,0,,both,
2722,5190,,0,,both,
2723,5191,,0,,both,
2724,5192,,0,,both,
2725,5193,,0,,both,yes
2726,5199,,0,,right,yes
2727,5200,,0,,right,yes
2728,5201,,0,,right,yes
2729,5202,,0,,both,yes
2730,5203,,0,both,both,yes
2731,5204,,0,both,both,yes
2732,5205,,0,both,,yes
2733,5206,,0,both,,no
2734,5207,,0,both,,no
2735,5208,,0,both,,yes
2736,5209,,0,both,,
2737,5210,,0,both,,
2738,5212,,0,,both,
2739,5213,,0,,left,
2740,5220,,0,,no,
2741,5221,,0,,no,
2742,5222,,0,,both,
2743,5223,,0,,both,yes
2744,5224,,0,,both,yes
2745,5225,,0,,both,yes
2746,5226,,0,,both,yes
2747,5227,,0,,both,
2748,5228,,0,,both,
2749,5229,,0,,,yes
2750,5235,,0,both,,
2751,5236,,0,both,,
2752,5237,,0,both,,
2753,5240,,0,,both,
2754,5242,,0,,right,
2755,5243,,0,,right,
2756,5244,,0,,right,
2757,5245,,0,,both,
2758,5249,,0,,both,
2759,5250,,0,,both,
2760,5251,,0,,both,
2761,5252,,0,,both,
2762,5253,,0,,both,
2763,5254,,0,,both,
2764,5255,,0,,both,
2765,5256,,0,,both,
2766,5260,,0,,right,
2767,5261,,0,,right,
2768,5262,,0,,right,
2769,5263,,0,,both,
2770,5264,,0,,both,
2771,5267,,0,,no,
2772,5268,,0,,left,
2773,5277,,0,,,yes
2774,5278,,0,,,yes
2775,5281,,0,,both,
2776,5282,,0,,both,
2777,5284,,0,,both,
2778,5285,,0,,both,
2779,5286,,0,,both,
2780,5287,,0,,both,
2781,5288,,0,,both,
2782,5289,,0,,both,
2783,5290,,0,,both,
2784,5291,,0,,both,
2785,5292,,0,,both,
2786,5293,,0,,both,
2787,5300,,0,,both,
2788,5301,,0,,both,
2789,5302,,0,,both,
2790,5303,,0,,both,yes
2791,5304,,0,,both,yes
2792,5305,one,0,,,yes
2793,5307,,0,,,yes
2794,5313,,0,,both,
2795,5314,,0,,both,
2796,5315,,0,,both,
2797,5316,,0,,both,
2798,5317,,0,,both,
2799,5322,,0,,no,
2800,5323,,0,,right,
2801,5324,,0,,right,
2802,5325,,0,,both,
2803,5326,,0,,both,
2804,5328,,0,,both,
2805,5330,,0,,left,
2806,5333,,0,,both,
2807,5334,,0,,both,yes
2808,5335,,0,,both,yes
2809,5336,,0,,both,yes
2810,5337,,0,,both,yes
2811,5338,,0,,both,yes
2812,5339,,0,,both,yes
2813,5340,,0,,,yes
2814,5341,,0,,,yes
2815,5342,,0,,,yes
2816,5343,,0,,,yes
2817,5344,,0,,,yes
2818,5357,,0,,both,
2819,5358,,0,,both,
2820,5359,,0,,both,
2821,5360,,0,,both,
2822,5361,,0,,both,
2823,5362,,0,,both,
2824,5363,,0,,both,
2825,5364,,0,,both,
2826,5365,,0,,both,
2827,5366,,0,,both,
2828,5367,,0,,both,
2829,5368,,0,,both,
2830,5369,,0,,both,
2831,5370,,0,,both,
2832,5373,,0,,both,
2833,5383,,0,,no,
2834,5384,,0,,right,
2835,5385,,0,,no,
2836,5386,,0,,no,
2837,5387,,0,,right,
2838,5388,,0,,both,
2839,5389,,0,,no,
2840,5390,,0,,no,
2841,5392,,0,,both,
2842,5393,,0,,both,
2843,5394,,0,,both,
2844,5395,,0,,both,
2845,5396,,0,,both,
2846,5397,,0,,both,
2847,5398,,0,,both,
2848,5399,,0,,,yes
2849,5400,,0,,,yes
2850,5401,one,0,,,yes
2851,5404,,0,,,yes
2852,5405,,0,,,yes
2853,5407,,0,both,,
2854,5417,,0,,both,
2855,5418,,0,,both,
2856,5419,,0,,both,
2857,5420,,0,,both,
2858,5421,,0,,both,
2859,5422,,0,,both,
2860,5423,,0,,both,
2861,5424,,0,,both,
2862,5425,,0,,both,
2863,5426,,0,,both,
2864,5427,,0,,both,
2865,5428,,0,,both,
2866,5429,,0,,both,
2867,5430,,0,,both,
2868,5431,,0,,both,
2869,5432,,0,,both,
2870,5433,,0,,both,
2871,5434,,0,,,no
2872,5447,,0,,both,
2873,5448,,0,,both,
2874,5449,,0,,left,
2875,5450,,0,,both,
2876,5451,,0,,both,yes
2877,5477,,0,,both,
2878,5478,,0,,both,
2879,5479,,0,,both,
2880,5480,,0,,both,
2881,5481,,0,,both,
2882,5482,,0,,both,
2883,5484,,0,,both,
2884,5485,,0,,both,
2885,5486,,0,,both,
2886,5487,,0,,both,
2887,5488,,0,,both,
2888,5489,,0,,both,
2889,5490,,0,,both,
2890,5491,,0,,both,
2891,5492,,0,,both,
2892,5501,,0,both,,yes
2893,5504,,0,,both,
2894,5505,,0,,both,
2895,5506,,0,,both,
2896,5507,,0,,no,
2897,5514,,0,,both,
2898,5515,,0,,both,
2899,5516,,0,,both,
2900,5517,,0,,both,
2901,5518,,0,,both,
2902,5519,,0,,both,
2903,5520,,0,,both,
2904,5521,,0,,both,
2905,5522,,0,,both,
2906,5523,,0,,both,
2907,5524,,0,,both,
2908,5533,,0,,both,
2909,5534,,0,,both,
2910,5535,,0,,both,
2911,5536,,0,,both,
2912,5537,,0,,right,
2913,5538,,0,,both,
2914,5539,,0,,both,
2915,5540,,0,,both,yes
2916,5541,,0,,both,
2917,5542,,0,,both,
2918,5543,,0,,both,
2919,5544,,0,,both,
2920,5545,,0,,both,
2921,5546,,0,,both,
2922,5556,,0,,both,
2923,5557,,0,,both,
2924,5558,,0,,both,
2925,5559,,0,,both,
2926,5560,,0,,no,
2927,5561,,0,,no,
2928,5572,,0,,left,
2929,5573,,0,,left,
2930,5574,,0,,left,
2931,5575,,0,,left,
2932,5576,,0,,left,
2933,5577,,0,,left,
2934,5578,,0,,left,
2935,5579,,0,,both,
2936,5580,,0,,right,yes
2937,5581,,0,,both,yes
2938,5582,,0,,both,yes
2939,5583,,0,,both,yes
2940,5584,,0,,both,yes
2941,5586,,0,,no,yes
2942,5587,,0,,no,yes
2943,5588,,0,,no,yes
2944,5589,,0,,both,yes
2945,5590,,0,,both,yes
2946,5592,,0,,no,
2947,5593,,0,,no,
2948,5594,,0,,no,
2949,5596,,0,,no,
2950,5597,,0,,no,
2951,5598,,0,,both,
2952,5599,,0,,both,
2953,5600,,0,,both,
2954,5601,,0,,both,
2955,5607,,0,,no,
2956,5608,,0,,no,
2957,5609,,0,,,yes
2958,5610,,0,,,yes
2959,5616,both,0,,,
2960,5617,both,0,,,
2961,5618,both,0,,,
2962,5624,,0,,both,
2963,5633,,0,,both,
2964,5641,,0,,both,
2965,5642,,0,,both,
2966,5643,,0,,both,
2967,5648,,0,,both,
2968,5649,,0,,both,
2969,5650,,0,,both,
2970,5651,,0,,both,
2971,5652,,0,,both,
2972,5653,,0,,both,
2973,5654,,0,,both,
2974,5655,,0,,both,
2975,5656,,0,,both,
2976,5657,,0,,both,
2977,5659,,0,,,yes
2978,5660,,0,,,yes
2979,5661,both,0,,,
2980,5662,both,0,both,,
2981,5663,both,0,both,,
2982,5664,both,0,both,,
2983,5665,both,0,,,
2984,5666,both,0,,,
2985,5667,both,0,,,
2986,5668,both,0,,,
2987,5669,both,0,,,yes
2988,5670,both,0,,,yes
2989,5671,both,0,,,
2990,5672,both,0,,,
2991,5673,both,0,,,yes
2992,5674,both,0,,,yes
2993,5681,,0,both,no,
2994,5682,,0,,no,
2995,5683,,0,,no,no
2996,5684,,0,both,no,
2997,5685,,0,,no,
2998,5686,,0,,no,
2999,5687,,0,,no,
3000,5688,,0,both,no,
3001,5689,,0,,no,
3002,5690,,0,,no,
3003,5694,,0,,both,
3004,5695,,0,,both,
3005,5696,,0,,both,
3006,5697,,0,,both,
3007,5701,,0,,both,
3008,5702,,0,,both,
3009,5703,,0,,both,
3010,5705,,0,,both,
3011,5706,,0,,both,yes
3012,5707,,0,,both,yes
3013,5708,,0,,both,yes
3014,5709,,0,,both,yes
3015,5710,,0,,,yes
3016,5711,,0,,both,
3017,5719,,0,,both,
3018,5738,,0,,no,
3019,5739,,0,,no,
3020,5746,,0,,both,
3021,5747,,0,,both,
3022,5748,,0,,,yes
3023,5751,,0,one,,yes
3024,5753,,0,right,both,
3025,5754,,0,right,both,
3026,5755,,0,right,both,
3027,5756,,0,right,both,
3028,5757,,0,right,both,
3029,5758,,0,right,both,
3030,5759,,0,right,both,
3031,5760,,0,right,both,
3032,5761,,0,right,both,
3033,5762,,0,,both,
3034,5766,,0,,both,
3035,5768,,0,,left,
3036,5770,,0,,both,
3037,5771,,0,,both,
3038,5772,,0,,both,
3039,5773,,0,,both,
3040,5774,,0,,both,
3041,5775,,0,,both,
3042,5776,,0,,both,
3043,5777,,0,,both,
3044,5778,,0,,both,
3045,5779,,0,,both,
3046,5780,,0,,both,
3047,5781,,0,,both,
3048,5782,,0,,both,
3049,5793,,0,,both,yes
3050,5794,,0,,both,
3051,5795,,0,,both,
3052,5796,,0,,both,
3053,5797,,0,,both,
3054,5798,,0,,both,
3055,5799,,0,,both,yes
3056,5800,,0,,both,
3057,5801,,0,,both,
3058,5806,,0,,both,
3059,5807,,0,,both,
3060,5808,,0,,both,
3061,5809,,0,,both,
3062,5810,,0,,both,
3063,5811,,0,,both,
3064,5812,,0,,both,
3065,5813,,0,,both,
3066,5814,,0,,both,
3067,5815,,0,,both,
3068,5816,,0,,both,
3069,5819,,0,,both,yes
3070,5820,,0,,both,yes
3071,5821,,0,,both,yes
3072,5822,,0,,both,yes
3073,5823,,0,,both,yes
3074,5825,,0,,,yes
3075,5832,,0,,both,
3076,5833,,0,,both,
3077,5834,,0,,both,
3078,5836,,0,,both,
3079,5847,,0,,left,
3080,5848,,0,,both,yes
3081,5849,,0,,both,
3082,5850,,0,,both,
3083,5852,,0,,both,
3084,5853,,0,,both,
3085,5854,,0,,both,
3086,5855,,0,,both,
3087,5857,,0,,both,
3088,5859,,0,,both,
3089,5860,,0,,both,
3090,5861,,0,,both,
3091,5884,,0,,both,
3092,5899,,0,,both,
3093,5901,,0,,both,
3094,5905,,0,,both,
3095,5909,,0,,both,
3096,5910,,0,,both,
3097,5941,,0,,both,
3098,5942,,0,,both,
3099,5943,,0,,both,
3100,5944,,0,,both,
3101,5945,,0,,,yes
3102,5957,,0,,right,
3103,5958,,0,,right,
3104,5959,,0,,right,
3105,5960,,0,,right,
3106,5961,,0,,both,
3107,5964,,0,,no,
3108,5965,,0,,both,
3109,5968,,0,both,,yes
3110,5977,,0,both,,
3111,5984,,0,,both,
3112,5985,,0,,both,
3113,5986,,0,,both,
3114,5987,,0,,both,
3115,5988,,0,,both,
3116,5989,,0,,both,
3117,5990,,0,,both,
3118,5991,,0,,both,
3119,6007,,0,,,yes
3120,6008,,0,,,yes
3121,6020,,0,,both,
3122,6021,,0,,both,
3123,6022,,0,,both,
3124,6023,,0,,both,
3125,6024,,0,,both,
3126,6030,,0,both,,
3127,6032,,0,,both,
3128,6033,,0,,both,
3129,6034,,0,,both,
3130,6035,,0,,both,
3131,6036,,0,,both,
3132,6037,,0,,both,
3133,6048,,0,,both,
3134,6049,,0,,both,
3135,6051,,0,,both,
3136,6052,,0,,both,
3137,6053,,0,,both,
3138,6054,,0,,both,
3139,6055,,0,,both,
3140,6066,,0,,both,
3141,6067,,0,,both,
3142,6068,,0,,both,
3143,6069,,0,,,yes
3144,6070,,0,,,yes
3145,6072,,0,,,yes
3146,6104,,0,,both,
3147,6105,,0,,both,
3148,6106,,0,,both,
3149,6107,,0,,both,
3150,6114,,0,,both,
3151,6115,,0,,both,
3152,6116,,0,,both,
3153,6125,,0,,both,
3154,6154,,0,,both,yes
3155,6155,,0,,both,yes
3156,6156,,0,,both,
3157,6157,,0,,both,
3158,6158,,0,,both,
3159,6159,one,0,,,
3160,6160,one,0,,,
3161,6161,one,0,,,
3162,6162,one,0,,,
3163,6164,one,0,,,
3164,6168,,0,,both,
3165,6169,,0,,both,
3166,6172,,0,,left,
3167,6189,,0,,right,
3168,6190,,0,,right,
3169,6191,,0,,right,
3170,6192,,0,,right,
3171,6193,,0,,both,
3172,6194,,0,,no,
3173,6195,,0,,both,
3174,6229,one,0,,,
3175,6247,,0,,both,
3176,6248,,0,,both,
3177,6249,,0,,left,
3178,6250,,0,,both,
3179,6251,,0,,both,
3180,6253,,0,,left,
3181,6254,,0,,left,
3182,6255,,0,,left,
3183,6259,,0,,both,
3184,6260,,0,,both,
3185,6261,,0,,both,
3186,6262,,0,,both,
3187,6313,,0,,both,
3188,6314,,0,,both,
3189,6330,,0,one,right,
3190,6331,,0,one,right,
3191,6332,,0,one,right,
3192,6333,,0,one,right,
3193,6334,,0,,right,yes
3194,6335,,0,,,yes
3195,6336,,0,,both,
3196,6338,,0,,both,yes
3197,6339,,0,,both,
3198,6355,,0,,both,
3199,6397,,0,,,yes
3200,6398,,0,,,yes
3201,6426,,0,,,yes
3202,6427,,0,,,yes
3203,6428,,0,,,yes
3204,6503,,0,,both,
3205,6504,,0,,both,
3206,6505,,0,,both,
3207,6508,,0,,both,
3208,6534,,0,,,yes
3209,6559,,0,,both,
3210,6561,,0,,both,
3211,6562,,0,,both,
3212,6564,,0,,,yes
3213,6619,,0,,both,
3214,6620,,0,,both,
3215,6621,,0,,both,
3216,6623,both,0,,,
3217,6624,both,0,,,
3218,6625,both,0,,,
3219,6626,both,0,,,
3220,6627,both,0,,,
3221,6628,both,0,,,
3222,6629,both,0,,,
3223,6630,both,0,,,
3224,6631,both,0,,,
3225,6632,both,0,,,
3226,6641,,0,,both,
3227,6642,,0,,both,
3228,6645,,0,,both,
3229,6646,,0,,both,
3230,6698,,0,,both,
3231,6699,,0,,both,
3232,6704,one,0,,,
3233,6705,one,0,,,
3234,6706,one,0,,,
3235,6707,one,0,,,
3236,6708,one,0,,,
3237,6709,one,0,,,
3238,6710,one,0,,,
3239,6711,one,0,,,
3240,6712,one,0,,,
3241,6713,one,0,,,
3242,6714,one,0,,,
3243,6715,one,0,,,
3244,6716,one,0,,,
3245,6717,both,0,,,
3246,6719,both,0,,,
3247,6771,both,0,,,
3248,6772,both,0,,,
3249,6773,both,0,,,
3250,6774,both,0,,,
3251,6775,both,0,,,
3252,6776,both,0,,,
3253,6803,,0,,both,
3254,6804,,0,,both,
3255,6831,,0,,both,
3256,6832,,0,,both,
3257,6833,,0,,both,
3258,6834,,0,,both,
3259,6852,,0,,no,
3260,6853,,0,,both,
3261,6854,,0,,both,
3262,6855,,0,,both,
3263,6856,,0,,both,
3264,6862,,0,,both,
3265,6863,,0,,both,
3266,6864,,0,,both,
3267,6865,,0,,both,
3268,6866,,0,,both,
3269,6867,,0,,both,
3270,6868,,0,,both,
3271,6869,,0,,both,
3272,6875,one,0,,,
3273,6876,one,0,,,
3274,6877,one,0,,,
3275,6880,one,0,,both,yes
3276,6881,one,0,,both,yes
3277,6882,one,0,,both,yes
3278,6883,one,0,,both,yes
3279,6884,one,0,,both,yes
3280,6885,one,0,,both,yes
3281,6886,one,0,,both,yes
3282,6905,,0,,both,yes
3283,6914,both,0,,,
3284,6915,right,0,,,
3285,6916,right,0,,,
3286,6917,right,0,,,
3287,6918,right,0,,,
3288,6919,right,0,,,
3289,6920,,0,,both,
3290,6921,,0,,both,
3291,6922,,0,,both,
3292,6923,,0,,both,
3293,6924,,0,,both,
3294,6925,,0,,both,
3295,6926,,0,,both,
3296,6927,,0,,both,
3297,6928,,0,,both,
3298,6929,,0,,both,
3299,6930,,0,,both,
3300,6931,,0,,both,
3301,6932,,0,,both,
3302,6933,,0,,both,
3303,6934,,0,,both,
3304,6935,,0,,both,
3305,6936,,0,,both,yes
3306,6937,one,0,,both,yes
3307,6938,one,0,,both,yes
3308,6939,both,0,,both,yes
3309,6940,both,0,,both,yes
3310,6941,both,0,,both,yes
3311,6942,both,0,,both,yes
3312,6943,both,0,,both,yes
3313,6944,both,0,,both,yes
3314,6945,both,0,,both,
3315,6946,one,0,,both,
3316,6947,one,0,,both,
3317,6957,,0,,both,
3318,6966,one,0,,,
3319,6967,one,0,,,
3320,6968,one,0,,,
3321,6969,one,0,,,
3322,6970,one,0,,,
3323,6971,right,0,,,
3324,6972,right,0,,,
3325,6973,right,0,,,
3326,6974,right,0,,,
3327,6975,right,0,,,
3328,6976,right,0,,,
3329,6977,right,0,,,
3330,6981,,0,,both,
3331,6982,,0,,both,
3332,6983,,0,,both,
3333,6984,,0,,both,
3334,6985,,0,,both,
3335,6986,,0,,both,
3336,6987,,0,,,yes
3337,7010,,0,,both,
3338,7011,,0,,both,
3339,7013,,0,,both,
3340,7014,one,0,,,
3341,7015,one,0,,,
3342,7016,one,0,,,
3343,7017,one,0,,,
3344,7018,one,0,,,
3345,7019,one,0,,,
3346,7020,one,0,,,
3347,7021,both,0,,,
3348,7023,,0,,both,
3349,7024,,0,,both,
3350,7025,,0,,both,
3351,7026,,0,,both,
3352,7027,,0,,both,
3353,7031,,0,,both,
3354,7032,,0,,both,
3355,7033,,0,,left,
3356,7035,,0,,both,
3357,7036,,0,,right,
3358,7037,,0,,both,
3359,7038,,0,,both,
3360,7039,,0,,right,
3361,7048,,0,,both,
3362,7049,,0,,both,
3363,7050,,0,,both,
3364,7051,,0,,both,
3365,7052,,0,,both,
3366,7061,,0,,,yes
3367,7062,,0,,both,
3368,7063,,0,,both,
3369,7064,,0,,both,
3370,7065,,0,,both,
3371,7066,,0,,both,
3372,7067,,0,,both,
3373,7068,,0,,both,
3374,7069,,0,,both,
3375,7070,,0,,both,
3376,7071,,0,,both,
3377,7072,,0,,both,
3378,7073,,0,,both,
3379,7100,,0,both,,
3380,7101,,0,both,,
3381,7102,,0,both,,
3382,7103,,0,both,,no
3383,7105,,0,,,yes
3384,7110,,0,,no,
3385,7113,,0,,right,
3386,7117,,0,,no,
3387,7118,,0,,no,
3388,7119,,0,,no,
3389,7120,,0,,no,
3390,7127,,0,,,yes
3391,7140,,0,,both,
3392,7141,,0,,both,
3393,7159,,0,,no,
3394,7160,,0,,no,
3395,7179,,0,,no,
3396,7180,,0,,both,
3397,7181,,0,,both,
3398,7186,,0,,right,
3399,7187,,0,,both,
3400,7188,,0,,both,
3401,7189,,0,,both,
3402,7190,,0,,both,
3403,7191,,0,,both,
3404,7192,,0,,both,
3405,7193,,0,,both,
3406,7194,,0,,both,
3407,7195,,0,,both,
3408,7196,,0,,both,
3409,7197,,0,,both,
3410,7198,,0,,both,
3411,7199,,0,,both,
3412,7200,,0,,both,
3413,7201,,0,,both,
3414,7202,,0,,both,
3415,7203,,0,,,yes
3416,7204,,0,,,yes
3417,7205,,0,,,yes
3418,7206,,0,,,yes
3419,7207,,0,,,yes
3420,7218,,0,,both,
3421,7219,,0,,both,
3422,7220,,0,,both,
3423,7221,,0,,both,
3424,7222,,0,,both,
3425,7232,,0,,both,
3426,7234,,0,,,yes
3427,7235,,0,,,yes
3428,7236,,0,,no,
3429,7237,,0,,both,
3430,7238,,0,,no,
3431,7239,,0,,no,
3432,7240,,0,,both,
3433,7250,,0,,,yes
3434,7251,,0,,,yes
3435,7255,,0,,,yes
3436,7270,,0,,both,
3437,7271,,0,,both,
3438,7276,one,0,,,
3439,7280,one,0,,,
3440,7281,one,0,,,
3441,7282,one,0,,,
3442,7283,one,0,,,
3443,7284,one,0,,,
3444,7285,one,0,,,
3445,7291,,0,,no,
3446,7308,,0,,,yes
3447,7309,,0,,,yes
3448,7318,,0,both,,
3449,7319,,0,both,,
3450,7320,,0,both,,
3451,7321,,0,both,,
3452,7322,,0,both,,
3453,7325,,0,,both,
3454,7326,,0,,both,
3455,7327,,0,,both,
3456,7328,,0,,both,
3457,7329,,0,,both,
3458,7330,,0,,both,
3459,7331,,0,,both,
3460,7339,one,0,,both,
3461,7340,one,0,,both,
3462,7341,one,0,,both,yes
3463,7342,one,0,,both,
3464,7343,one,0,,both,
3465,7344,one,0,,both,
3466,7345,one,0,,both,
3467,7346,one,0,,both,
3468,7351,,0,,both,
3469,7352,,0,,both,
3470,7353,,0,,both,
3471,7354,,0,,both,
3472,7355,,0,,both,yes
3473,7364,,0,,both,
3474,7365,,0,,both,
3475,7366,,0,,both,
3476,7367,,0,,both,
3477,7368,,0,,both,
