index_seg,csl
97,3.7306889352818375
98,2.9099009900990103
101,2.031680440771349
102,2.9999999999999996
103,2.7403846153846154
104,4.4926108374384235
126,3.0000000000000004
127,3.6254886630179826
128,3.5120700060350027
132,2.0
134,2.9960317460317456
135,3.0
136,3.562115621156212
137,3.742574257425743
138,3.5024875621890548
139,3.9446386946386944
140,4.9573459715639805
179,3.0
180,2.4318181818181817
181,3.064432989690722
182,3.060514372163389
183,2.5024390243902443
250,4.0
251,1.6335403726708075
252,2.240740740740741
253,2.890985324947589
254,4.384615384615385
255,3.0
256,3.0
257,2.782293178519593
258,2.5195607412491423
267,2.9836065573770485
269,3.9982316534040674
329,2.93622001170275
330,2.661184210526316
331,2.9902629016553073
332,3.9836065573770494
362,3.9804400977995114
513,2.507389162561576
574,3.2493765586034913
575,3.457951706910908
577,3.009433962264151
578,2.976833976833977
579,3.5810055865921786
580,4.175035360678925
581,4.170689655172414
582,3.7659414853713433
583,4.779283639883833
613,3.942477876106195
614,2.9999999999999996
615,3.0
616,3.0332541567695963
617,3.0
648,3.0022123893805306
649,2.8333333333333335
650,2.5
651,2.66887417218543
652,3.5024875621890548
658,2.9869281045751643
659,2.105978260869565
660,3.0
662,3.0
663,3.0
664,3.008574490889604
665,3.4312383322962043
666,3.492537313432836
668,3.0000000000000004
669,3.005355776587605
670,3.9900990099009896
671,3.0
672,2.583766909469302
673,2.6557000765110943
674,2.8333333333333335
675,3.972019464720195
676,3.98019801980198
677,3.8972809667673722
679,2.8421052631578947
681,2.7612946729602155
682,2.673202614379085
683,3.651028806584362
725,3.4649122807017543
726,2.7788402220851327
737,3.0198019801980194
741,3.5
742,3.0434782608695654
743,2.0
771,3.0000000000000004
775,3.0
776,3.888888888888889
777,4.0
778,3.993227990970655
779,3.990453460620525
807,2.9999999999999996
808,2.9017713365539453
809,2.35489749430524
893,2.8067846607669615
894,2.1471670345842533
967,4.5
968,3.774193548387097
969,2.757575757575758
970,2.183303085299455
971,2.335548172757475
972,2.8502397639247503
973,3.627371273712737
974,3.985148514851485
975,2.326732673267327
976,2.688667496886675
977,2.725663716814159
993,2.668874172185431
994,2.93368700265252
995,4.0
996,3.8761467889908263
997,2.012987012987013
998,2.0
999,3.2
1000,2.723404255319149
1001,2.5009082652134427
1002,2.50990099009901
1003,2.7341723874904655
1004,3.0276225946617004
1189,5.0
1203,4.324503311258278
1204,4.0
1237,3.0000000000000004
1244,3.5000000000000004
1261,2.998899889988999
1278,3.335548172757475
1531,3.4122137404580153
1532,3.6666666666666656
1533,3.6007905138339926
2177,2.9901477832512326
2254,4.165137614678899
2260,4.0
2635,2.492156862745098
2636,1.764705882352941
2637,3.0000000000000004
2638,2.000740192450037
2639,2.9705882352941173
2641,2.329281767955801
2650,3.0
2651,1.0
2652,2.0
2653,2.2926136363636362
2654,2.692307692307692
2655,2.0
2656,1.507389162561576
2657,1.5073891625615763
2658,1.507389162561576
2659,1.0
2660,1.0
2661,1.0
2662,1.0
2663,1.0
2664,1.0
2665,2.0
2671,2.627731725697061
2672,2.9965177016831106
2673,3.011605415860735
2674,3.1923076923076925
2675,2.0422535211267605
2676,2.029126213592233
2685,3.451086956521739
2733,3.413597733711048
3149,3.4734299516908216
3150,3.0000000000000004
3380,3.4983351831298557
3381,3.4925373134328352
3382,3.28
3383,3.341543513957307
3384,3.0000000000000004
3385,3.284299858557285
3386,3.9970777323202804
3387,2.7627852084972457
3388,3.6564760026298475
3389,3.2302983932670237
3549,2.25
3550,2.25
3593,3.3333333333333335
3605,3.5
3717,2.0
3718,2.8
3719,3.4798426745329403
3720,1.7499999999999998
3721,2.9900744416873453
3722,2.502471169686985
3945,4.0
3946,2.7029914529914527
3947,3.7037037037037033
4010,3.0
4012,1.8189964157706093
4013,2.978283350568769
4014,3.1168057210965436
4222,2.9999999999999996
4270,1.9497594869053982
4271,3.6055979643765905
4272,3.0000000000000004
4273,2.9999999999999996
4276,5.0
4385,4.494233937397034
4386,4.0
4387,3.6666666666666665
4418,3.109704641350211
4419,3.624849215922798
4429,2.092643051771117
4430,3.4839650145772594
4431,3.7878315132605307
4432,3.995854063018242
4472,4.0
4480,3.990154711673699
4481,3.994600738846263
4569,4.514563106796117
4570,4.504326328800989
4737,2.2926136363636362
4789,3.9908854166666674
4790,4.0
4791,3.9805825242718447
4811,2.638216560509554
4812,3.7251497005988026
4870,4.0
4871,3.0194174757281553
4872,3.44863523573201
4873,1.1442006269592475
4874,3.1784702549575075
4998,2.668874172185431
5203,2.4318181818181817
5207,3.772727272727273
5208,3.5
5209,4.296187683284457
5210,4.270353302611367
5231,2.5
5284,2.240847784200385
5285,3.2675044883303417
5286,3.2927170868347337
5287,3.6206896551724146
5288,3.0023790642347348
5340,3.003300330033003
5341,2.9999999999999996
5367,2.565781346510191
5368,2.0
5452,4.0
5455,2.9901477832512318
5456,2.7939871858058156
5457,3.3333333333333335
5458,3.0
5501,3.223700887198986
5616,3.0196078431372553
5617,3.0196078431372553
5665,3.391681109185442
5666,4.0
5667,4.0
5668,3.991080277502477
5669,3.992818671454219
5670,4.0
5671,3.9942748091603053
5672,3.9934210526315788
5673,3.9945242984257354
5748,3.333333333333333
5749,3.9549549549549554
5750,3.9012455516014244
5751,3.0252918287937742
5752,3.0
5753,4.3541518807665005
5754,4.000996015936256
5755,3.8150134048257374
5756,2.99009900990099
5757,3.019607843137255
5758,3.282010370961309
5759,3.995024875621891
5760,3.0158730158730163
5761,3.015086206896551
5762,4.315502183406114
5821,2.407008086253369
6000,2.1481696687972103
6001,2.9940239043824697
6214,3.517105263157895
6215,3.6069887834339953
6216,3.0153061224489797
6217,4.158490566037735
6218,4.253762324857291
6330,3.0000000000000004
6331,3.0000000000000004
6332,2.756218905472637
6333,3.6677740863787376
6340,3.0000000000000004
6939,3.3343949044585988
6940,3.991883116883117
6941,3.4975216852540276
6942,3.504091653027823
6943,3.01195652173913
6944,4.0
6945,3.3631484794275486
