index_seg,csl
97,5.0
101,2.444444444444445
102,3.0
103,3.0
104,5.0
127,3.8
128,3.242424242424243
132,2.0
134,3.0
136,3.526315789473684
137,3.2499999999999996
138,4.0
139,4.294117647058823
140,5.0
179,3.0
180,3.0
181,2.9999999999999996
182,3.0
250,4.0
251,1.0
252,1.625
253,2.818181818181818
254,4.8
255,3.0
256,3.0
257,2.75
258,2.0
269,4.0
329,4.0
330,2.3333333333333335
331,2.5238095238095237
332,3.545454545454545
362,3.0000000000000004
574,3.3333333333333335
575,3.458333333333334
577,3.0
578,2.0
579,4.0
580,4.125
581,4.375
582,4.0
583,4.333333333333333
613,3.846153846153846
616,4.0
648,2.0
649,4.0
650,2.0
651,2.0
652,3.5000000000000004
658,2.333333333333333
659,3.5000000000000004
662,3.0
663,3.0
664,3.4000000000000004
665,2.3636363636363633
666,2.0
668,3.0000000000000004
669,3.0
671,3.0
672,2.6800000000000006
673,2.3888888888888884
674,2.0
675,2.9999999999999996
676,3.0
677,3.0000000000000004
681,2.8181818181818175
682,3.0
683,3.6923076923076925
725,3.4444444444444446
726,2.444444444444445
741,3.0
742,3.0000000000000004
771,3.0000000000000004
775,3.0
776,3.8421052631578942
777,4.0
778,4.0
779,4.0
808,3.352941176470588
809,2.066666666666667
893,2.0
967,5.0
968,4.181818181818181
969,4.0
970,3.0
971,3.0
972,3.0
973,4.0
974,4.0
975,2.0
976,3.0
977,3.0000000000000004
993,3.0000000000000004
994,3.0000000000000004
996,2.5
997,2.4210526315789473
998,2.0
999,3.5
1000,3.4999999999999996
1001,3.5
1002,3.5
1003,3.233333333333333
1004,3.0476190476190474
1189,5.0
1203,3.0000000000000004
1204,4.0
1261,3.0000000000000004
1278,3.0000000000000004
1531,3.714285714285714
1532,4.0
1533,4.0
2177,2.333333333333333
2254,4.181818181818182
2260,4.0
2635,2.7142857142857144
2638,1.5
2639,3.0
2641,2.0
2650,5.0
2651,1.0
2652,2.0
2653,2.5
2654,2.0
2655,2.0
2656,2.3333333333333335
2657,2.3333333333333335
2658,2.333333333333333
2662,1.0
2663,1.0
2664,1.0
2671,3.0384615384615383
2672,2.793103448275862
2673,2.9999999999999996
2674,3.888888888888889
2675,2.545454545454545
2676,3.2
2685,3.5555555555555562
2733,2.4
3149,4.0
3150,3.0000000000000004
3380,3.555555555555556
3381,2.0
3382,3.6249999999999996
3385,4.0
3386,3.999999999999999
3387,3.294117647058823
3388,3.8095238095238093
3389,3.666666666666667
3549,2.5
3550,2.5
3593,3.6666666666666665
3605,3.0000000000000004
3717,2.5
3718,2.6666666666666665
3719,3.0
3721,3.0000000000000004
3722,2.3749999999999996
3945,4.0
3946,4.0
3947,4.0
4012,2.0
4013,3.4999999999999996
4014,3.3928571428571423
4270,1.0
4271,2.8095238095238098
4272,3.0
4273,3.0
4385,5.0
4386,4.0
4387,4.0
4418,4.0
4419,4.0
4429,4.0
4430,4.0
4431,4.0
4432,3.6153846153846154
4481,3.4999999999999996
4569,4.5
4570,4.999999999999999
4737,2.5
4789,3.6111111111111116
4790,4.0
4791,3.3333333333333335
4811,3.0
4812,3.6666666666666665
4871,3.6666666666666665
4872,3.266666666666667
4873,3.0000000000000004
4874,2.3846153846153846
4998,2.0
5203,3.0000000000000004
5207,3.375
5208,3.2857142857142856
5209,4.5
5210,4.636363636363636
5231,2.0
