,,pred,pred,pred,pred,pred
,,1,2,3,4,5
True,1,0.08695652173913045,0.4347826086956522,0.47826086956521746,0.0,0.0
True,2,0.023437499999999997,0.21874999999999997,0.6171875,0.140625,0.0
True,3,0.0,0.02463054187192118,0.8103448275862069,0.16502463054187191,0.0
True,4,0.0,0.0,0.3103448275862069,0.6896551724137931,0.0
True,5,0.0,0.07142857142857142,0.6428571428571428,0.07142857142857142,0.21428571428571425
