,column,db_b,I,EI,p_norm,p_rand,z_norm,z_rand,p_sim,p_z_sim
455,retail shop,10,0.07736219278082124,-7.395902669920864e-05,1.3674287630172963,1.3647706873270757,0.4073997895581952,0.4092102898744293,0.196,0.6301753020391083
456,retail shop,50,0.5418772147884162,-7.395902669920864e-05,0.0,0.0,26.6545456620163,26.77282078382056,0.002,0.0
457,retail shop,100,0.5475228594324802,-7.395902669920864e-05,0.0,0.0,73.21585968403618,73.53764328153719,0.002,0.0
458,retail shop,150,0.4702444668839011,-7.395902669920864e-05,0.0,0.0,97.22742743479745,97.64806074090106,0.002,0.0
459,retail shop,200,0.37963589306875545,-7.395902669920864e-05,0.0,0.0,104.54603032594383,104.98875187654612,0.002,0.0
460,retail shop,300,0.26807486360882893,-7.395902669920864e-05,0.0,0.0,110.18173758537216,110.6199495108177,0.002,0.0
461,retail shop,400,0.2116558256189935,-7.395902669920864e-05,0.0,0.0,115.06407389016933,115.48144462857942,0.002,0.0
462,professional service,10,0.15806227721850197,-7.395902669920864e-05,0.8108500922910009,0.8035893369342819,0.8319714740985257,0.8384203424486675,0.138,0.44618305699596217
463,professional service,50,0.3048310047629783,-7.395902669920864e-05,0.0,0.0,14.996006416400746,15.11214267099188,0.002,0.0
464,professional service,100,0.5008142105310005,-7.395902669920864e-05,0.0,0.0,66.97072865200374,67.486543936518,0.002,0.0
465,professional service,150,0.6383432344494875,-7.395902669920864e-05,0.0,0.0,131.97794926204267,132.9853129946601,0.002,0.0
466,professional service,200,0.5837817052562129,-7.395902669920864e-05,0.0,0.0,160.75377461828592,161.96591380120418,0.002,0.0
467,professional service,300,0.5237453402064913,-7.395902669920864e-05,0.0,0.0,215.2361513394092,216.80312627081344,0.002,0.0
468,professional service,400,0.4834659875637038,-7.395902669920864e-05,0.0,0.0,262.7786933068065,264.598931869154,0.002,0.0
469,food,10,0.06878432430764411,-7.395902669920864e-05,1.434299478989348,1.4320049536833541,0.3622707157437233,0.3638065423845049,0.264,0.7434883055124248
470,food,50,0.2704905472195236,-7.395902669920864e-05,0.0,0.0,13.307054832067049,13.363380241638026,0.002,0.0
471,food,100,0.4280303770993425,-7.395902669920864e-05,0.0,0.0,57.23924235375789,57.47909854631032,0.002,0.0
472,food,150,0.43474121712251756,-7.395902669920864e-05,0.0,0.0,89.88795390005112,90.25844813073006,0.002,0.0
473,food,200,0.3651001774683008,-7.395902669920864e-05,0.0,0.0,100.54389196796306,100.94910509071329,0.002,0.0
474,food,300,0.2823191452520747,-7.395902669920864e-05,0.0,0.0,116.03468031576584,116.47246038470588,0.002,0.0
475,food,400,0.24166901785471873,-7.395902669920864e-05,0.0,0.0,131.37467551322538,131.82439323437464,0.002,0.0
476,nightlife spot,10,0.05009652865645367,-7.395902669920864e-05,1.5836334338274876,1.5825083539587008,0.2639522451342096,0.26468234791217066,0.27,0.7414378497022964
477,nightlife spot,50,0.33648635861586856,-7.395902669920864e-05,0.0,0.0,16.552897729652134,16.598573802069854,0.002,0.0
478,nightlife spot,100,0.37290443645378213,-7.395902669920864e-05,0.0,0.0,49.86868613574961,50.00418369742164,0.002,0.0
479,nightlife spot,150,0.3471037627621832,-7.395902669920864e-05,0.0,0.0,71.77094260521947,71.96103919320701,0.002,0.0
480,nightlife spot,200,0.2843430053101537,-7.395902669920864e-05,0.0,0.0,78.30890985493461,78.50918726090748,0.002,0.0
481,nightlife spot,300,0.22023017511912998,-7.395902669920864e-05,0.0,0.0,90.52246457341813,90.73078305391151,0.002,0.0
482,nightlife spot,400,0.19189929296270422,-7.395902669920864e-05,0.0,0.0,104.32743078074152,104.53119965124242,0.002,0.0
483,residence,10,0.1664582314651338,-7.395902669920864e-05,0.7619040784593132,0.7610203753333682,0.8761434779155575,0.8769566439873206,0.12,0.24417706027908803
484,residence,50,0.3363509361852614,-7.395902669920864e-05,0.0,0.0,16.5462373079487,16.561485465846552,0.002,0.0
485,residence,100,0.6758646254440019,-7.395902669920864e-05,0.0,0.0,90.37566122989094,90.45512489198786,0.002,0.0
486,residence,150,0.4237309537406752,-7.395902669920864e-05,0.0,0.0,87.6118372841149,87.68290285966637,0.002,0.0
487,residence,200,0.3547934353591286,-7.395902669920864e-05,0.0,0.0,97.7061226365623,97.77652062952707,0.002,0.0
488,residence,300,0.2725605717273043,-7.395902669920864e-05,0.0,0.0,112.02490478609566,112.07707216357315,0.002,0.0
489,residence,400,0.23711293114891355,-7.395902669920864e-05,0.0,0.0,128.89868046961806,128.91408056236182,0.002,0.0
490,schools&university,10,0.050283724482781046,-7.395902669920864e-05,1.5821158317246895,1.5807695569322906,0.2649371021870434,0.265810990464154,0.376,0.7685867499018326
491,schools&university,50,0.22850819170066314,-7.395902669920864e-05,0.0,0.0,11.242255148547555,11.2792625564736,0.002,0.0
492,schools&university,100,0.5144056491565048,-7.395902669920864e-05,0.0,0.0,68.78795773326308,69.01148373302385,0.002,0.0
493,schools&university,150,0.5924230474463035,-7.395902669920864e-05,0.0,0.0,122.48501553102813,122.87463696378533,0.002,0.0
494,schools&university,200,0.516787779415287,-7.395902669920864e-05,0.0,0.0,142.30824584422936,142.74793601831598,0.002,0.0
495,schools&university,300,0.40826493603635666,-7.395902669920864e-05,0.0,0.0,167.78551753289457,168.26086292366767,0.002,0.0
496,schools&university,400,0.31855572324004366,-7.395902669920864e-05,0.0,0.0,173.15858213001553,173.5887724894969,0.002,0.0
497,cycling facilities,10,0.38182774422393784,-7.395902669920864e-05,0.08902649650138761,0.07524552550089147,2.0092252766248073,2.0789411187782703,0.074,0.050115174930294826
498,cycling facilities,50,0.7386405528760281,-7.395902669920864e-05,0.0,0.0,36.331870175859294,37.59222184751787,0.002,0.0
499,cycling facilities,100,0.7757620788325541,-7.395902669920864e-05,0.0,0.0,103.73234571660699,107.32638967179659,0.002,0.0
500,cycling facilities,150,0.788060694357947,-7.395902669920864e-05,0.0,0.0,162.92856201081668,168.56153435806763,0.002,0.0
501,cycling facilities,200,0.7645426017095847,-7.395902669920864e-05,0.0,0.0,210.52291823694637,217.78033572092153,0.002,0.0
502,cycling facilities,300,0.7099478359462741,-7.395902669920864e-05,0.0,0.0,291.74633073045555,301.7216444389779,0.002,0.0
503,cycling facilities,400,0.6701624594719485,-7.395902669920864e-05,0.0,0.0,364.23846985469334,376.55304177057076,0.002,0.0
504,transportation,10,0.21681460412577735,-7.395902669920864e-05,0.5076785230889547,0.5033687790104633,1.1410736835881468,1.1462677333529536,0.158,0.23339439627578562
505,transportation,50,0.4403697933248776,-7.395902669920864e-05,0.0,0.0,21.662150901826262,21.760609458561945,0.002,0.0
506,transportation,100,0.471561039422444,-7.395902669920864e-05,0.0,0.0,63.05946401532502,63.343411419109515,0.002,0.0
507,transportation,150,0.479897370858213,-7.395902669920864e-05,0.0,0.0,99.22294147165528,99.66290759822272,0.002,0.0
508,transportation,200,0.411512788667406,-7.395902669920864e-05,0.0,0.0,113.32273937250207,113.81484450803075,0.002,0.0
509,transportation,300,0.3211309328075847,-7.395902669920864e-05,0.0,0.0,131.98235500488016,132.52148922960495,0.002,0.0
510,transportation,400,0.2632585765209091,-7.395902669920864e-05,0.0,0.0,143.10747247317929,143.64196439999085,0.002,0.0
511,crash_evt_COLLISION_WITH_FIXED,10,0.028620523719109572,-7.395902669920864e-05,1.7600071076357042,1.7591279591348115,0.15096471040014203,0.15152197227695044,0.682,0.8718114342518342
512,crash_evt_COLLISION_WITH_FIXED,50,0.13129708397295076,-7.395902669920864e-05,2.0780133169751025e-10,1.7749712810655183e-10,6.461164092792327,6.484971304112568,0.002,2.3103741142449508e-12
513,crash_evt_COLLISION_WITH_FIXED,100,0.10740147276044794,-7.395902669920864e-05,0.0,0.0,14.369890159972789,14.422230146841036,0.002,0.0
514,crash_evt_COLLISION_WITH_FIXED,150,0.12458092114022415,-7.395902669920864e-05,0.0,0.0,25.76950561177184,25.861599367919904,0.002,0.0
515,crash_evt_COLLISION_WITH_FIXED,200,0.12437841625171667,-7.395902669920864e-05,0.0,0.0,34.26564185309101,34.38496764262174,0.002,0.0
516,crash_evt_COLLISION_WITH_FIXED,300,0.09737766889852047,-7.395902669920864e-05,0.0,0.0,40.04265090478618,40.17180539787432,0.002,0.0
517,crash_evt_COLLISION_WITH_FIXED,400,0.0717575247550741,-7.395902669920864e-05,0.0,0.0,39.03665783884605,39.148940128252086,0.002,0.0
518,crash_evt_COLLISION_WITH_NON_FIXED,10,0.165131367789298,-7.395902669920864e-05,0.7695162835379183,0.7598997859558057,0.8691627076979002,0.8779886227316874,0.188,0.32759616491459775
519,crash_evt_COLLISION_WITH_NON_FIXED,50,0.32260670192395874,-7.395902669920864e-05,0.0,0.0,15.870260693434865,16.03130542928765,0.002,0.0
520,crash_evt_COLLISION_WITH_NON_FIXED,100,0.3256548954467677,-7.395902669920864e-05,0.0,0.0,43.551235690659844,43.99132836813059,0.002,0.0
521,crash_evt_COLLISION_WITH_NON_FIXED,150,0.34758294087941427,-7.395902669920864e-05,0.0,0.0,71.87000156837028,72.59125121202038,0.002,0.0
522,crash_evt_COLLISION_WITH_NON_FIXED,200,0.33058868893240984,-7.395902669920864e-05,0.0,0.0,91.04179686256742,91.94696630577673,0.002,0.0
523,crash_evt_COLLISION_WITH_NON_FIXED,300,0.2546471309800464,-7.395902669920864e-05,0.0,0.0,104.66431297641908,105.67750478990317,0.002,0.0
524,crash_evt_COLLISION_WITH_NON_FIXED,400,0.20940967287619908,-7.395902669920864e-05,0.0,0.0,113.84340724849682,114.90493725111536,0.002,0.0
