,column,knn,I,EI,p_norm,p_rand,z_norm,z_rand,p_sim,p_z_sim
731,crash_evt_COLLISION_WITH_FIXED,2,0.1466097330389232,-7.395902669920864e-05,0.0,0.0,18.73505528158228,18.803377953708274,0.002,0.0
732,crash_evt_COLLISION_WITH_FIXED,3,0.1519072914341832,-7.395902669920864e-05,0.0,0.0,23.260971136630072,23.345341954774415,0.002,0.0
733,crash_evt_COLLISION_WITH_FIXED,4,0.15225682623052653,-7.395902669920864e-05,0.0,0.0,26.50802202985929,26.603668266816022,0.002,0.0
734,crash_evt_COLLISION_WITH_FIXED,5,0.14366541558678042,-7.395902669920864e-05,0.0,0.0,27.723851737592746,27.823354846118217,0.002,0.0
735,crash_evt_COLLISION_WITH_FIXED,6,0.13965846080624247,-7.395902669920864e-05,0.0,0.0,29.35653774506036,29.461337904659334,0.002,0.0
736,crash_evt_COLLISION_WITH_FIXED,7,0.1386132302078131,-7.395902669920864e-05,0.0,0.0,31.462266952934623,31.573947199849787,0.002,0.0
737,crash_evt_COLLISION_WITH_FIXED,8,0.1316718712633843,-7.395902669920864e-05,0.0,0.0,31.929221155694123,32.04191715582002,0.002,0.0
738,crash_evt_COLLISION_WITH_FIXED,9,0.12808216394304595,-7.395902669920864e-05,0.0,0.0,32.935427844710055,33.051009779320204,0.002,0.0
739,crash_evt_COLLISION_WITH_FIXED,10,0.12305924195938206,-7.395902669920864e-05,0.0,0.0,33.34363909751538,33.459982449436446,0.002,0.0
740,crash_evt_COLLISION_WITH_NON_FIXED,1,0.3885079163072325,-7.395902669920864e-05,0.0,0.0,36.7798421801409,37.15244268731861,0.002,0.0
741,crash_evt_COLLISION_WITH_NON_FIXED,2,0.3866122806907294,-7.395902669920864e-05,0.0,0.0,49.389185503267576,49.88850655531574,0.002,0.0
742,crash_evt_COLLISION_WITH_NON_FIXED,3,0.39343168043375315,-7.395902669920864e-05,0.0,0.0,60.226661471946926,60.834344424011086,0.002,0.0
743,crash_evt_COLLISION_WITH_NON_FIXED,4,0.4008133637674747,-7.395902669920864e-05,0.0,0.0,69.7608823205039,70.46341941750887,0.002,0.0
744,crash_evt_COLLISION_WITH_NON_FIXED,5,0.3914020452477454,-7.395902669920864e-05,0.0,0.0,75.50626076198421,76.26518646705176,0.002,0.0
745,crash_evt_COLLISION_WITH_NON_FIXED,6,0.38044803679102435,-7.395902669920864e-05,0.0,0.0,79.94428455761418,80.74625551319404,0.002,0.0
746,crash_evt_COLLISION_WITH_NON_FIXED,7,0.36650420857473637,-7.395902669920864e-05,0.0,0.0,83.16110688992097,83.9936301412907,0.002,0.0
