,column,db_b,I,EI,p_norm,p_rand,z_norm,z_rand,p_sim,p_z_sim
185,d_in_deg_SgAsNd,150,0.42994377188868577,-7.395902669920864e-05,0.0,0.0,88.89619335517835,108.8559727531678,0.002,0.0
186,d_in_deg_SgAsNd,200,0.3792959325114542,-7.395902669920864e-05,0.0,0.0,104.45242852304854,127.88782343452837,0.002,0.0
187,d_in_deg_SgAsNd,300,0.30442333393154786,-7.395902669920864e-05,0.0,0.0,125.11724086062269,153.1306302577912,0.002,0.0
188,d_in_deg_SgAsNd,400,0.25532997081595865,-7.395902669920864e-05,0.0,0.0,138.79868958650573,169.7870685764348,0.002,0.0
189,d_node_ecc_SgAsNd,10,1.4666676466545845,-7.395902669920864e-05,2.398081733190338e-14,2.6645352591003757e-15,7.7166828095500914,7.987850655829825,0.002,1.354472090042691e-14
190,d_node_ecc_SgAsNd,50,0.7883549408743764,-7.395902669920864e-05,0.0,0.0,38.776951004142965,40.13928428194762,0.002,0.0
191,d_node_ecc_SgAsNd,100,0.7159934422412351,-7.395902669920864e-05,0.0,0.0,95.74104269463302,99.10058211819421,0.002,0.0
192,d_node_ecc_SgAsNd,150,0.6804723118451059,-7.395902669920864e-05,0.0,0.0,140.6871590010548,145.6134265661757,0.002,0.0
193,d_node_ecc_SgAsNd,200,0.663507389085019,-7.395902669920864e-05,0.0,0.0,182.70475564584078,189.08401208684452,0.002,0.0
194,d_node_ecc_SgAsNd,300,0.636636321580585,-7.395902669920864e-05,0.0,0.0,261.62279724470244,270.6837735579467,0.002,0.0
195,d_node_ecc_SgAsNd,400,0.6099732366590306,-7.395902669920864e-05,0.0,0.0,331.5287724792072,342.88383283307826,0.002,0.0
196,d_out_deg_SgAsNd,10,0.9901771076641417,-7.395902669920864e-05,3.7805669927948315e-07,3.0578428678040837e-10,5.209815657968256,6.402461067871808,0.002,1.1039965364112447e-07
197,d_out_deg_SgAsNd,50,0.5166540376421158,-7.395902669920864e-05,0.0,0.0,25.4140052600934,31.231398110340553,0.002,0.0
198,d_out_deg_SgAsNd,100,0.46459626940125726,-7.395902669920864e-05,0.0,0.0,62.12824672659491,76.34704581877207,0.002,0.0
199,d_out_deg_SgAsNd,150,0.4215073945068703,-7.395902669920864e-05,0.0,0.0,87.15216797893476,107.08794741859731,0.002,0.0
200,d_out_deg_SgAsNd,200,0.36990568561626375,-7.395902669920864e-05,0.0,0.0,101.86699906617501,125.15179128812709,0.002,0.0
201,d_out_deg_SgAsNd,300,0.2978265906343652,-7.395902669920864e-05,0.0,0.0,122.40665413589119,150.32862885039341,0.002,0.0
202,d_out_deg_SgAsNd,400,0.24953238980222883,-7.395902669920864e-05,0.0,0.0,135.64800726155858,166.50330358472272,0.002,0.0
203,d_page_rank_SgAsNd,10,0.786117677336707,-7.395902669920864e-05,7.060938976088948e-05,6.972461638721228e-06,4.136237399851764,4.63987316357124,0.002,2.7235335908315506e-05
204,d_page_rank_SgAsNd,50,0.42278142178405864,-7.395902669920864e-05,0.0,0.0,20.797109778185852,23.329157511563935,0.002,0.0
205,d_page_rank_SgAsNd,100,0.3370621313754425,-7.395902669920864e-05,0.0,0.0,45.07642823558112,50.56253284547082,0.002,0.0
206,d_page_rank_SgAsNd,150,0.26889927246280426,-7.395902669920864e-05,0.0,0.0,55.603977870770585,62.36630110011028,0.002,0.0
207,d_page_rank_SgAsNd,200,0.20684250394745546,-7.395902669920864e-05,0.0,0.0,56.97059134403207,63.89188148975703,0.002,0.0
208,d_page_rank_SgAsNd,300,0.1277627462413012,-7.395902669920864e-05,0.0,0.0,52.52780965129313,58.89049929491117,0.002,0.0
209,d_page_rank_SgAsNd,400,0.08847181378550993,-7.395902669920864e-05,0.0,0.0,48.12000051185735,53.925283691570485,0.002,0.0
210,ud_art_pt_SgAsNd,10,-0.01982082157460255,-7.395902669920864e-05,1.8345127564813575,1.8337820823216737,-0.10389033363185703,-0.10435070447086267,0.698,0.9107895001953173
211,ud_art_pt_SgAsNd,50,0.2224506935488557,-7.395902669920864e-05,0.0,0.0,10.944331887401502,10.9927563041745,0.002,0.0
212,ud_art_pt_SgAsNd,100,0.08151754608908453,-7.395902669920864e-05,0.0,0.0,10.909106825666955,10.956913545117787,0.002,0.0
213,ud_art_pt_SgAsNd,150,0.07875616444557414,-7.395902669920864e-05,0.0,0.0,16.296299883928988,16.366594987392283,0.002,0.0
214,ud_art_pt_SgAsNd,200,0.07646121223960835,-7.395902669920864e-05,0.0,0.0,21.072532861742086,21.16150083879964,0.002,0.0
215,ud_art_pt_SgAsNd,300,0.060459073057825205,-7.395902669920864e-05,0.0,0.0,24.87288435888249,24.97149208612452,0.002,0.0
216,ud_art_pt_SgAsNd,400,0.053222873109130125,-7.395902669920864e-05,0.0,0.0,28.96404320842809,29.068736529315522,0.002,0.0
217,ud_auth_score_SgAsNd,10,0.0010815292668285967,-7.395902669920864e-05,1.990299145967069,1.9902970409448146,0.006079146195052374,0.006080465346508015,0.852,0.9007066788280937
218,ud_auth_score_SgAsNd,50,0.019732317622899766,-7.395902669920864e-05,0.6599905713792866,0.659787036801545,0.9741233728397892,0.9743283786059342,0.022,0.01229357430508049
219,ud_auth_score_SgAsNd,100,0.6954121979234718,-7.395902669920864e-05,0.0,0.0,92.98924895643665,93.00488717018509,0.002,0.0
220,ud_auth_score_SgAsNd,150,0.5681431239832847,-7.395902669920864e-05,0.0,0.0,117.46570442908158,117.47747149313759,0.002,0.0
221,ud_auth_score_SgAsNd,200,0.44520989943994443,-7.395902669920864e-05,0.0,0.0,122.60061074002422,122.60180374752545,0.002,0.0
222,ud_auth_score_SgAsNd,300,0.29438794732827667,-7.395902669920864e-05,0.0,0.0,120.9937234704595,120.96413369609382,0.002,0.0
223,ud_auth_score_SgAsNd,400,0.19326348654397008,-7.395902669920864e-05,0.0,0.0,105.06879870541938,105.0068063354547,0.002,0.0
224,ud_bridge_SgAsNd,10,0.00648824070033197,-7.395902669920864e-05,1.9449179276919049,1.9447612418898204,0.03452442722717671,0.0346226741939006,0.554,0.9951479411383275
225,ud_bridge_SgAsNd,50,0.3259667353129495,-7.395902669920864e-05,0.0,0.0,16.035515734331423,16.081041838183946,0.002,0.0
226,ud_bridge_SgAsNd,100,0.3682487077153337,-7.395902669920864e-05,0.0,0.0,49.24619679587302,49.38392684061941,0.002,0.0
227,ud_bridge_SgAsNd,150,0.21672433538342845,-7.395902669920864e-05,0.0,0.0,44.818019614981566,44.940297567780185,0.002,0.0
228,ud_bridge_SgAsNd,200,0.16576826079076723,-7.395902669920864e-05,0.0,0.0,45.661564077615985,45.78198153734058,0.002,0.0
229,ud_bridge_SgAsNd,300,0.14891437919158723,-7.395902669920864e-05,0.0,0.0,61.21896722686902,61.36472177092649,0.002,0.0
230,ud_bridge_SgAsNd,400,0.10488684586169851,-7.395902669920864e-05,0.0,0.0,57.04071266808391,57.15665733940673,0.002,0.0
231,ud_btw_cntr_SgAsNd,10,0.014752062932420243,-7.395902669920864e-05,1.8756540846697582,1.8752881342177634,0.07800127053245227,0.07823129672850843,0.542,0.8936229644491134
232,ud_btw_cntr_SgAsNd,50,0.09964379012915633,-7.395902669920864e-05,1.8745143028908728e-06,1.7414874458054896e-06,4.904374096060141,4.918804520655173,0.006,1.901798962755663e-08
233,ud_btw_cntr_SgAsNd,100,0.10263914722610554,-7.395902669920864e-05,0.0,0.0,13.733148407029043,13.772975118247087,0.002,0.0
234,ud_btw_cntr_SgAsNd,150,0.1203661619414985,-7.395902669920864e-05,0.0,0.0,24.898201891625572,24.968703162400494,0.002,0.0
235,ud_btw_cntr_SgAsNd,200,0.12614700323527198,-7.395902669920864e-05,0.0,0.0,34.75258931414968,34.84782549137287,0.002,0.0
236,ud_btw_cntr_SgAsNd,300,0.13181624442811496,-7.395902669920864e-05,0.0,0.0,54.1933827801722,54.32800048946002,0.002,0.0
237,ud_btw_cntr_SgAsNd,400,0.11072385151079123,-7.395902669920864e-05,0.0,0.0,60.21282022219322,60.341417315866444,0.002,0.0
238,ud_clo_cntr_SgAsNd,10,1.2717585064539914,-7.395902669920864e-05,4.425571020760799e-11,5.74473801862041e-12,6.691245196146133,6.983831279356374,0.002,4.611644399687975e-12
239,ud_clo_cntr_SgAsNd,50,0.7798473573197596,-7.395902669920864e-05,0.0,0.0,38.35852627275321,40.0355008790333,0.002,0.0
240,ud_clo_cntr_SgAsNd,100,0.7047042066873457,-7.395902669920864e-05,0.0,0.0,94.23162726636349,98.34725474260375,0.002,0.0
241,ud_clo_cntr_SgAsNd,150,0.6723045594150567,-7.395902669920864e-05,0.0,0.0,138.99866560392613,145.05900647032394,0.002,0.0
242,ud_clo_cntr_SgAsNd,200,0.6516225283195548,-7.395902669920864e-05,0.0,0.0,179.43248075713578,187.23732980017294,0.002,0.0
243,ud_clo_cntr_SgAsNd,300,0.6211588066543259,-7.395902669920864e-05,0.0,0.0,255.2631217804671,266.29263660880173,0.002,0.0
244,ud_clo_cntr_SgAsNd,400,0.595505782865878,-7.395902669920864e-05,0.0,0.0,323.6664673479589,337.5244456671725,0.002,0.0
245,ud_deg_cntr_SgAsNd,10,1.267652927336834,-7.395902669920864e-05,5.128431013190493e-11,1.745270594710746e-13,6.669645309926296,7.458838472420654,0.002,3.217626165508136e-11
246,ud_deg_cntr_SgAsNd,50,0.6196463048155219,-7.395902669920864e-05,0.0,0.0,30.479428532236092,34.08558521566154,0.002,0.0
247,ud_deg_cntr_SgAsNd,100,0.4696219004070027,-7.395902669920864e-05,0.0,0.0,62.800193462106904,70.22764775516394,0.002,0.0
248,ud_deg_cntr_SgAsNd,150,0.4275584155316721,-7.395902669920864e-05,0.0,0.0,88.40307624700075,98.85064057495732,0.002,0.0
249,ud_deg_cntr_SgAsNd,200,0.3835428582632993,-7.395902669920864e-05,0.0,0.0,105.62174036996058,118.09093182124869,0.002,0.0
250,ud_deg_cntr_SgAsNd,300,0.31636945526451127,-7.395902669920864e-05,0.0,0.0,130.025874778664,145.32986205845157,0.002,0.0
251,ud_deg_cntr_SgAsNd,400,0.2723768829748081,-7.395902669920864e-05,0.0,0.0,148.0627955483921,165.4181109455347,0.002,0.0
252,ud_eig_cntr_SgAsNd,10,0.0011003265137506128,-7.395902669920864e-05,1.990141336452051,1.990139197176048,0.00617804050038069,0.006179381118399345,0.37,0.8231535721770571
253,ud_eig_cntr_SgAsNd,50,0.019738419652539738,-7.395902669920864e-05,0.6596926254616884,0.6594890866355501,0.9744234862734859,0.9746285562836364,0.008,0.016841001045429627
254,ud_eig_cntr_SgAsNd,100,0.6954156819186923,-7.395902669920864e-05,0.0,0.0,92.98971478037245,93.0053531759688,0.002,0.0
255,ud_eig_cntr_SgAsNd,150,0.5681465514263103,-7.395902669920864e-05,0.0,0.0,117.46641297344154,117.47818023920837,0.002,0.0
256,ud_eig_cntr_SgAsNd,200,0.4452141675691247,-7.395902669920864e-05,0.0,0.0,122.60178588983993,122.60297904518801,0.002,0.0
257,ud_eig_cntr_SgAsNd,300,0.2943930112243858,-7.395902669920864e-05,0.0,0.0,120.99580421378246,120.9662140650798,0.002,0.0
258,ud_eig_cntr_SgAsNd,400,0.19326944969510723,-7.395902669920864e-05,0.0,0.0,105.07203936645445,105.01004520114098,0.002,0.0
259,ud_far_cntr_SgAsNd,10,1.1718258811089628,-7.395902669920864e-05,1.4053123109647458e-09,2.0336576866952782e-10,6.165489078554444,6.464427738865651,0.002,3.2344926736982416e-10
260,ud_far_cntr_SgAsNd,50,0.8878752698850753,-7.395902669920864e-05,0.0,0.0,43.67161547223674,45.78869871723587,0.002,0.0
261,ud_far_cntr_SgAsNd,100,0.8025555855648309,-7.395902669920864e-05,0.0,0.0,107.314743501301,112.51247955076852,0.002,0.0
262,ud_far_cntr_SgAsNd,150,0.7662224946768652,-7.395902669920864e-05,0.0,0.0,158.41402067493757,166.0746013757761,0.002,0.0
263,ud_far_cntr_SgAsNd,200,0.7539996427174679,-7.395902669920864e-05,0.0,0.0,207.6201109896961,217.63861247939303,0.002,0.0
264,ud_far_cntr_SgAsNd,300,0.7274665421890895,-7.395902669920864e-05,0.0,0.0,298.94472703557267,313.2824226724389,0.002,0.0
265,ud_far_cntr_SgAsNd,400,0.7057805775943283,-7.395902669920864e-05,0.0,0.0,383.5950558084384,401.83991041204956,0.002,0.0
266,ud_hub_score_SgAsNd,10,0.001084911695535106,-7.395902669920864e-05,1.9902707492785328,1.9902686380926164,0.006096941510432363,0.0060982645246050295,0.778,0.8757876432821734
267,ud_hub_score_SgAsNd,50,0.019733457585133674,-7.395902669920864e-05,0.6599349034306687,0.6597313680669048,0.974179439099786,0.9743844568571646,0.012,6.567991950956475e-05
268,ud_hub_score_SgAsNd,100,0.6954129334832916,-7.395902669920864e-05,0.0,0.0,92.98934730369278,93.00498555230767,0.002,0.0
269,ud_hub_score_SgAsNd,150,0.5681438399949886,-7.395902669920864e-05,0.0,0.0,117.4658524478964,117.47761954992741,0.002,0.0
270,ud_hub_score_SgAsNd,200,0.445210789413364,-7.395902669920864e-05,0.0,0.0,122.600855777617,122.6020488116554,0.002,0.0
271,ud_hub_score_SgAsNd,300,0.2943890030196884,-7.395902669920864e-05,0.0,0.0,120.99415725164472,120.96456739501313,0.002,0.0
272,ud_hub_score_SgAsNd,400,0.19326473357542573,-7.395902669920864e-05,0.0,0.0,105.06947640185116,105.00748365269573,0.002,0.0
273,ud_node_ecc_SgAsNd,10,1.5569309860961116,-7.395902669920864e-05,4.440892098500626e-16,0.0,8.191567790724049,8.561813086300637,0.002,6.661338147750939e-16
274,ud_node_ecc_SgAsNd,50,0.899842655337661,-7.395902669920864e-05,0.0,0.0,44.260202115117075,46.26032117342983,0.002,0.0
275,ud_node_ecc_SgAsNd,100,0.7939848133617976,-7.395902669920864e-05,0.0,0.0,106.16879737114118,110.96202291215796,0.002,0.0
276,ud_node_ecc_SgAsNd,150,0.766853275649483,-7.395902669920864e-05,0.0,0.0,158.5444200126282,165.69022153855244,0.002,0.0
277,ud_node_ecc_SgAsNd,200,0.75526212969595,-7.395902669920864e-05,0.0,0.0,207.96771324760462,217.31966425715993,0.002,0.0
278,ud_node_ecc_SgAsNd,300,0.7307266431001107,-7.395902669920864e-05,0.0,0.0,300.28429503945017,313.7004138577793,0.002,0.0
279,ud_node_ecc_SgAsNd,400,0.7121691990769903,-7.395902669920864e-05,0.0,0.0,387.0669377430819,404.207648719581,0.002,0.0
280,ud_page_rank_SgAsNd,10,1.0835511740096522,-7.395902669920864e-05,2.3812034566361717e-08,4.514566054325542e-09,5.701066502585505,5.978119382011232,0.004,8.790458583263216e-09
281,ud_page_rank_SgAsNd,50,0.27648216655990177,-7.395902669920864e-05,0.0,0.0,13.601738004673319,14.262621984173665,0.002,0.0
282,ud_page_rank_SgAsNd,100,0.22066376513122374,-7.395902669920864e-05,0.0,0.0,29.51350645972522,30.946250625073407,0.002,0.0
283,ud_page_rank_SgAsNd,150,0.18975673693853004,-7.395902669920864e-05,0.0,0.0,39.243094040216796,41.145160604299974,0.002,0.0
284,ud_page_rank_SgAsNd,200,0.16271699525318803,-7.395902669920864e-05,0.0,0.0,44.821454984676066,46.98923666382785,0.002,0.0
285,ud_page_rank_SgAsNd,300,0.1234331520296616,-7.395902669920864e-05,0.0,0.0,50.74878929763518,53.18837245138876,0.002,0.0
286,ud_page_rank_SgAsNd,400,0.10265736626180717,-7.395902669920864e-05,0.0,0.0,55.8291070083143,58.490670227434464,0.002,0.0
287,d_btw_cntr_SgAsEg,10,0.013623999401164386,-7.395902669920864e-05,1.8850981169909602,1.8847438848861184,0.07206640891401532,0.07228896994159138,0.588,0.9145528141695669
288,d_btw_cntr_SgAsEg,50,0.12464666116491825,-7.395902669920864e-05,1.713075903353456e-09,1.5207866077560084e-09,6.134079279670601,6.152982205220165,0.008,9.671086154128261e-11
289,d_btw_cntr_SgAsEg,100,0.14875800648430038,-7.395902669920864e-05,0.0,0.0,19.899422231878734,19.959902672064963,0.002,0.0
290,d_btw_cntr_SgAsEg,150,0.1610753561044636,-7.395902669920864e-05,0.0,0.0,33.31388370070088,33.41285329143533,0.002,0.0
291,d_btw_cntr_SgAsEg,200,0.20468141023132344,-7.395902669920864e-05,0.0,0.0,56.375574470129244,56.53791403388941,0.002,0.0
292,d_btw_cntr_SgAsEg,300,0.18641424102007687,-7.395902669920864e-05,0.0,0.0,76.6275746369801,76.8285780187776,0.002,0.0
293,d_btw_cntr_SgAsEg,400,0.1527602882564322,-7.395902669920864e-05,0.0,0.0,83.0574269546559,83.24635431972834,0.002,0.0
294,ud_bridge_SgAsEg,10,1.3397490348257544,-7.395902669920864e-05,3.6055602947726584e-12,4.3876013933186186e-13,7.048950561199108,7.336467830927573,0.002,8.449085875383844e-11
295,ud_bridge_SgAsEg,50,0.3575637377889732,-7.395902669920864e-05,0.0,0.0,17.58953717753865,18.306847564720886,0.002,0.0
296,ud_bridge_SgAsEg,100,0.19494232398815736,-7.395902669920864e-05,0.0,0.0,26.07444808297841,27.136662723665665,0.002,0.0
297,ud_bridge_SgAsEg,150,0.17911267400991984,-7.395902669920864e-05,0.0,0.0,37.04268087545684,38.54893411438722,0.002,0.0
298,ud_bridge_SgAsEg,200,0.15714223426312032,-7.395902669920864e-05,0.0,0.0,43.28654845456846,45.04229045275593,0.002,0.0
299,ud_bridge_SgAsEg,300,0.12226681818188112,-7.395902669920864e-05,0.0,0.0,50.269545388637084,52.29411876500313,0.002,0.0
300,ud_bridge_SgAsEg,400,0.09480010105451378,-7.395902669920864e-05,0.0,0.0,51.559093954177584,53.61552198514692,0.002,0.0
301,ud_btw_cntr_SgAsEg,10,-0.013370769891306707,-7.395902669920864e-05,1.8884574742276854,1.88812695829088,-0.06995592913115445,-0.0701635582148043,0.844,0.9439775759731563
302,ud_btw_cntr_SgAsEg,50,0.10612981376757838,-7.395902669920864e-05,3.5138531684353325e-07,3.2317535270109943e-07,5.223373337298459,5.238841573618651,0.014,1.4408311528324447e-06
303,ud_btw_cntr_SgAsEg,100,0.10036961647286287,-7.395902669920864e-05,0.0,0.0,13.429703172183496,13.468904931476917,0.002,0.0
304,ud_btw_cntr_SgAsEg,150,0.11682335486366106,-7.395902669920864e-05,0.0,0.0,24.16580868927759,24.234694999768664,0.002,0.0
305,ud_btw_cntr_SgAsEg,200,0.12040249644139432,-7.395902669920864e-05,0.0,0.0,33.170946440871404,33.2624779699462,0.002,0.0
306,ud_btw_cntr_SgAsEg,300,0.12312322665232674,-7.395902669920864e-05,0.0,0.0,50.621441669325904,50.748146811815346,0.002,0.0
307,ud_btw_cntr_SgAsEg,400,0.1024258593427536,-7.395902669920864e-05,0.0,0.0,55.70329509533927,55.823316664651344,0.002,0.0
308,is_shared,10,0.0037859104743523113,-7.395902669920864e-05,1.967596653240888,1.9675349177902186,0.02030718192659163,0.02034587687607073,0.388,0.6470628544384942
309,is_shared,50,0.0008856774605121824,-7.395902669920864e-05,1.9247118340277178,1.924568977805793,0.04719737829378522,0.047287000109384754,0.076,0.9382284081646299
310,is_shared,100,0.14949680285397254,-7.395902669920864e-05,0.0,0.0,19.99820222751347,20.035330307001107,0.002,0.0
311,is_shared,150,0.20708086702388742,-7.395902669920864e-05,0.0,0.0,42.82445617265693,42.901038580211605,0.002,0.0
312,is_shared,200,0.14202879560718706,-7.395902669920864e-05,0.0,0.0,39.12534482149737,39.1917558379401,0.002,0.0
313,is_shared,300,0.09697687081574491,-7.395902669920864e-05,0.0,0.0,39.87796388976572,39.935460405790565,0.002,0.0
314,is_shared,400,0.07313393794544394,-7.395902669920864e-05,0.0,0.0,39.78466648252905,39.82821432578987,0.002,0.0
315,cycle_lane_both,10,-0.005902983493268867,-7.395902669920864e-05,1.9510700351492203,1.9502121892667075,-0.03066711459155205,-0.031204947085622253,0.976,0.9635926739476921
316,cycle_lane_both,50,0.17747491757609193,-7.395902669920864e-05,0.0,0.0,8.732308125350169,8.88539028908258,0.002,0.0
317,cycle_lane_both,100,0.21062983581223566,-7.395902669920864e-05,0.0,0.0,28.171930438217835,28.6646025755472,0.002,0.0
318,cycle_lane_both,150,0.20988979522145063,-7.395902669920864e-05,0.0,0.0,43.405136935842776,44.1611274283153,0.002,0.0
319,cycle_lane_both,200,0.16454954236410788,-7.395902669920864e-05,0.0,0.0,45.326012674645575,46.11114635592996,0.002,0.0
320,cycle_lane_both,300,0.12273907684216266,-7.395902669920864e-05,0.0,0.0,50.46359539142336,51.32421012775157,0.002,0.0
321,cycle_lane_both,400,0.09362697948767836,-7.395902669920864e-05,0.0,0.0,50.92156368476186,51.77146219335835,0.002,0.0
322,cycle_lane_one,10,0.023386059184136842,-7.395902669920864e-05,1.8035401113592053,1.8011585377916481,0.12342563852970051,0.12492961974965885,0.638,0.891589736906008
323,cycle_lane_one,50,0.20218318260111706,-7.395902669920864e-05,0.0,0.0,9.947523831411925,10.068667971776655,0.002,0.0
324,cycle_lane_one,100,0.2142380166766366,-7.395902669920864e-05,0.0,0.0,28.6543584856012,29.00210453885648,0.002,0.0
325,cycle_lane_one,150,0.22822341671903534,-7.395902669920864e-05,0.0,0.0,47.195188006715114,47.7646376395192,0.002,0.0
326,cycle_lane_one,200,0.20848310104615686,-7.395902669920864e-05,0.0,0.0,57.42229917591202,58.109768203866736,0.002,0.0
327,cycle_lane_one,300,0.1735261725228395,-7.395902669920864e-05,0.0,0.0,71.33189678470389,72.16709480405551,0.002,0.0
328,cycle_lane_one,400,0.15068335266122207,-7.395902669920864e-05,0.0,0.0,81.9287209901536,82.85865598080693,0.002,0.0
329,cycle_lane_right,10,0.0020749962946494736,-7.395902669920864e-05,1.9819588079726396,1.9819400241102674,0.011305881364863893,0.011317653158108116,0.196,0.7532688653009745
330,cycle_lane_right,50,0.5124840899821386,-7.395902669920864e-05,0.0,0.0,25.208916562658455,25.234998565748423,0.002,0.0
331,cycle_lane_right,100,0.2451891567224038,-7.395902669920864e-05,0.0,0.0,32.79264828251456,32.825189860273724,0.002,0.0
332,cycle_lane_right,150,0.1747165466385285,-7.395902669920864e-05,0.0,0.0,36.13388349170874,36.16727865225299,0.002,0.0
333,cycle_lane_right,200,0.14434474690877208,-7.395902669920864e-05,0.0,0.0,39.76299884514923,39.79614298303389,0.002,0.0
334,cycle_lane_right,300,0.09608670228968008,-7.395902669920864e-05,0.0,0.0,39.51219567947995,39.535058415077316,0.002,0.0
335,cycle_lane_right,400,0.07021775174271955,-7.395902669920864e-05,0.0,0.0,38.19987166837819,38.20874567242309,0.002,0.0
336,cycle_way_both,10,0.015775240384615384,-7.395902669920864e-05,1.867091919166271,1.8660166301645131,0.08338431538908611,0.084060518611565,0.922,0.8869053954606068
337,cycle_way_both,50,0.33645959897207334,-7.395902669920864e-05,0.0,0.0,16.55158162188837,16.68569301486983,0.002,0.0
338,cycle_way_both,100,0.22023820011426282,-7.395902669920864e-05,0.0,0.0,29.45660673438365,29.694034354106318,0.002,0.0
339,cycle_way_both,150,0.22464646454720238,-7.395902669920864e-05,0.0,0.0,46.45573609804008,46.82695954947489,0.002,0.0
340,cycle_way_both,200,0.1762028092753886,-7.395902669920864e-05,0.0,0.0,48.534522512301315,48.91786455779416,0.002,0.0
341,cycle_way_both,300,0.14376117053620777,-7.395902669920864e-05,0.0,0.0,59.10152558304932,59.55294138645514,0.002,0.0
342,cycle_way_both,400,0.1101708714830923,-7.395902669920864e-05,0.0,0.0,59.91230447343633,60.348719000752425,0.002,0.0
343,cycle_way_one,10,0.00490487514863258,-7.395902669920864e-05,1.958204926333,1.9581015684788823,0.026194173495567855,0.026258965704740227,0.466,0.9884108065921451
344,cycle_way_one,50,0.12244662681630263,-7.395902669920864e-05,3.363922917998252e-09,3.0681568397028514e-09,6.025875960190045,6.040741226380861,0.006,3.12150305603609e-12
345,cycle_way_one,100,0.16761995400711244,-7.395902669920864e-05,0.0,0.0,22.421339190935733,22.47570188004209,0.002,0.0
346,cycle_way_one,150,0.18299865148060268,-7.395902669920864e-05,0.0,0.0,37.84601659808467,37.935189964030826,0.002,0.0
347,cycle_way_one,200,0.1570110484732516,-7.395902669920864e-05,0.0,0.0,43.25042889251269,43.34839835629859,0.002,0.0
348,cycle_way_one,300,0.10670414118382857,-7.395902669920864e-05,0.0,0.0,43.874877023987914,43.963028329684484,0.002,0.0
349,cycle_way_one,400,0.07758738640489596,-7.395902669920864e-05,0.0,0.0,42.20488300266554,42.27499944425171,0.002,0.0
350,cycle_way_right,10,0.0006660253089617404,-7.395902669920864e-05,1.993787469636608,1.9937853987470406,0.003893135900838417,0.003894433648262192,0.072,0.8509717497802063
351,cycle_way_right,50,5.734767799521884e-05,-7.395902669920864e-05,1.9896945950117435,1.9896912273198883,0.006457999770290177,0.006460110202218818,0.334,0.9704799363179142
352,cycle_way_right,100,0.055657986574689906,-7.395902669920864e-05,1.8429702208777599e-13,1.816324868286756e-13,7.451581476589278,7.453701545430977,0.014,1.532107773982716e-14
353,cycle_way_right,150,0.24077514538808037,-7.395902669920864e-05,0.0,0.0,49.78996682276519,49.80074610615089,0.002,0.0
354,cycle_way_right,200,0.16607582922066308,-7.395902669920864e-05,0.0,0.0,45.74624731199019,45.75201227143691,0.002,0.0
355,cycle_way_right,300,0.10462346213211945,-7.395902669920864e-05,0.0,0.0,43.01993076309607,43.01440891183082,0.002,0.0
356,cycle_way_right,400,0.07850838051380563,-7.395902669920864e-05,0.0,0.0,42.70539517376763,42.685155483062694,0.002,0.0
357,side_walk_both,10,0.06274492799184787,-7.395902669920864e-05,1.4820492012790316,1.3531754936077807,0.3304968125901969,0.41712395120638396,0.688,0.7335166455747895
358,side_walk_both,50,0.33890568474863875,-7.395902669920864e-05,0.0,0.0,16.671886380277755,21.041454538885382,0.002,0.0
359,side_walk_both,100,0.5457817590458276,-7.395902669920864e-05,0.0,0.0,72.98306767848058,92.10823816477935,0.002,0.0
360,side_walk_both,150,0.5362225184903454,-7.395902669920864e-05,0.0,0.0,110.86685951197964,139.9057451190362,0.002,0.0
361,side_walk_both,200,0.5056873878044703,-7.395902669920864e-05,0.0,0.0,139.2519599154604,175.70054374993683,0.002,0.0
362,side_walk_both,300,0.4633646333263076,-7.395902669920864e-05,0.0,0.0,190.42585705840716,240.17161020164195,0.002,0.0
363,side_walk_both,400,0.4319021126337576,-7.395902669920864e-05,0.0,0.0,234.75642178307507,295.9194415505917,0.002,0.0
364,side_walk_left,10,0.009255112703388569,-7.395902669920864e-05,1.9217091175217842,1.9213411931012288,0.04908123364727889,0.0493120752719393,0.748,0.9198666877148212
365,side_walk_left,50,0.1098847297449455,-7.395902669920864e-05,1.2742948163335654e-07,1.1055026849504657e-07,5.408049714454735,5.433448847614968,0.004,2.1028309316051264e-08
366,side_walk_left,100,0.15469933451870968,-7.395902669920864e-05,0.0,0.0,20.69380128055206,20.79011443785511,0.002,0.0
367,side_walk_left,150,0.15484572478250117,-7.395902669920864e-05,0.0,0.0,32.02605189583602,32.17290552654374,0.002,0.0
368,side_walk_left,200,0.1466517990914506,-7.395902669920864e-05,0.0,0.0,40.398202662281705,40.57974390993881,0.002,0.0
369,side_walk_left,300,0.11063745529504461,-7.395902669920864e-05,0.0,0.0,45.49106679123482,45.68376989157027,0.002,0.0
370,side_walk_left,400,0.0923280778348446,-7.395902669920864e-05,0.0,0.0,50.21567851131861,50.41081202346141,0.002,0.0
371,side_walk_no,10,-0.016869221831763963,-7.395902669920864e-05,1.85917847380864,1.8575963366226054,-0.08836165502342855,-0.08935703451799902,0.936,0.9386124747551415
372,side_walk_no,50,0.15033596482699496,-7.395902669920864e-05,2.7755575615628914e-13,1.4788170688007085e-13,7.397544976526572,7.4808255730218045,0.002,2.1249668691325496e-13
373,side_walk_no,100,0.4207837883468787,-7.395902669920864e-05,0.0,0.0,56.27034478641774,56.90144184118594,0.002,0.0
