,STREETTYPE_CRES_neighbor,crime_mtd_GUN_neighbor,crime_mtd_OTHERS_neighbor,crime_ofn_ASSAULT W/DANGEROUS WEAPON_neighbor,crime_ofn_BURGLARY_neighbor,crime_ofn_ROBBERY_neighbor,crime_ofn_THEFT F/AUTO_neighbor
3360,0.0,0.8888888888888888,6.666666666666668,0.0,0.8888888888888888,0.8888888888888888,3.333333333333333
3361,0.0,1.5714285714285714,30.714285714285715,1.1428571428571428,4.142857142857143,2.7142857142857144,8.714285714285714
3362,0.0,0.3333333333333333,21.66666666666667,0.0,3.8333333333333335,0.3333333333333333,4.5
3363,0.0,0.2222222222222222,31.444444444444446,0.4444444444444444,5.4444444444444455,0.4444444444444444,6.111111111111112
3364,0.0,0.0,51.22222222222222,1.7777777777777777,7.0,0.8888888888888888,9.666666666666666
3365,0.0,1.0,124.53333333333332,3.6,4.4,4.866666666666666,53.4
3366,0.0,0.25,49.0,0.125,2.75,1.0,35.375
3367,0.0,5.909090909090909,56.18181818181818,13.090909090909092,10.909090909090908,10.363636363636363,8.727272727272727
3368,0.0,5.615384615384616,55.07692307692307,12.307692307692307,12.076923076923075,9.538461538461537,9.23076923076923
3369,0.0,5.285714285714286,57.28571428571429,12.142857142857142,12.714285714285715,9.071428571428571,10.214285714285714
3370,0.0,5.7142857142857135,70.71428571428571,11.0,17.0,7.7142857142857135,16.428571428571427
3371,0.0,6.307692307692308,62.30769230769231,6.0,10.846153846153848,7.461538461538463,23.153846153846153
3372,0.0,7.0,51.5,6.071428571428571,9.0,7.2142857142857135,21.714285714285715
3373,0.0,7.9444444444444455,50.111111111111114,6.611111111111112,8.722222222222221,7.9444444444444455,21.0
3374,0.0,9.333333333333334,53.13333333333333,7.0,9.4,9.666666666666666,22.466666666666665
3375,0.0,13.1,70.1,8.6,10.4,15.7,26.9
3376,0.0,14.333333333333336,95.55555555555556,10.444444444444443,11.777777777777779,18.444444444444443,38.888888888888886
3377,0.0,6.2727272727272725,83.72727272727273,4.818181818181818,13.363636363636365,8.909090909090908,39.54545454545455
3378,0.0,2.6666666666666665,71.08333333333333,1.5,13.5,6.0,32.75
3379,0.0,2.0,67.14285714285714,9.285714285714286,3.571428571428572,8.428571428571429,19.857142857142858
3380,0.0,1.8333333333333333,96.0,6.666666666666668,2.5,6.333333333333332,36.5
3381,0.0,2.571428571428572,177.85714285714286,12.571428571428573,1.5714285714285714,12.714285714285715,51.28571428571429
3382,0.0,4.428571428571429,350.0,22.857142857142854,4.285714285714286,22.428571428571423,66.71428571428571
3383,0.0,5.0,442.4444444444445,19.88888888888889,5.4444444444444455,24.777777777777782,78.77777777777777
3384,0.0,5.125,472.0,19.5,4.75,25.25,82.5
3385,0.0,5.5,591.0,16.125,4.875,25.75,93.25
3386,0.0,4.4,673.4,13.4,6.5,22.5,81.8
3387,0.0,3.7,695.4,12.1,7.1,21.1,74.2
3388,0.0,1.7142857142857142,676.4285714285714,6.7142857142857135,6.7142857142857135,18.571428571428573,53.42857142857143
3389,0.0,0.0,430.33333333333326,3.333333333333333,3.5,11.0,31.0
3390,0.0,0.0,194.66666666666663,4.166666666666667,0.8333333333333334,5.0,19.83333333333333
3391,0.0,0.0,36.888888888888886,0.7777777777777778,0.0,0.3333333333333333,4.888888888888889
3392,0.0,0.0,76.16666666666667,1.5,1.8333333333333333,1.0,10.166666666666666
3393,0.0,0.2857142857142857,78.71428571428571,1.5714285714285714,5.428571428571429,1.2857142857142858,12.142857142857142
3394,0.0,0.8571428571428571,95.85714285714286,1.5714285714285714,9.142857142857142,1.7142857142857142,13.285714285714285
3395,0.0,2.1666666666666665,122.66666666666669,1.6666666666666667,14.5,6.5,14.5
3396,0.0,0.0,21.83333333333333,0.0,3.6666666666666665,0.5,12.5
3397,0.0,0.0,23.42857142857143,0.0,5.571428571428571,2.142857142857143,9.857142857142858
3398,0.0,0.5454545454545454,41.81818181818182,0.7272727272727273,3.727272727272727,5.909090909090909,11.181818181818182
3399,0.0,0.625,45.5,0.75,3.875,6.625,11.875
3400,0.0,1.125,200.75,5.375,2.25,6.125,43.625
3401,0.0,1.5384615384615383,217.6923076923077,5.9230769230769225,3.8461538461538463,6.461538461538463,53.92307692307693
3402,0.0,1.6,202.6,4.9,6.6,5.6,60.6
3403,0.0,1.3076923076923077,150.38461538461542,3.3846153846153846,6.615384615384616,4.307692307692308,52.07692307692307
3404,0.0,0.6,73.1,1.2,5.6,2.2,31.1
3405,0.0,0.0,24.25,0.0,3.625,0.5,10.125
3406,0.0,0.0,20.125,0.0,2.125,0.125,8.375
3407,0.0,0.0,21.142857142857142,0.0,1.7142857142857142,0.0,10.714285714285714
3408,0.0,0.0,18.444444444444443,0.0,2.6666666666666665,0.3333333333333333,10.888888888888891
3409,0.0,0.0,17.428571428571427,0.0,3.1428571428571432,1.0,9.714285714285714
3410,0.0,0.0,19.714285714285715,0.0,2.571428571428572,1.4285714285714286,10.142857142857142
3411,0.0,0.0,20.285714285714285,0.0,2.571428571428572,1.1428571428571428,10.285714285714286
3412,0.0,0.0,19.0,0.0,2.1666666666666665,0.5,9.666666666666666
3413,0.0,0.8,44.4,1.4,3.8,1.6,19.0
3414,0.0,0.875,48.5,1.125,3.5,2.0,21.75
3415,0.0,0.0,40.125,0.25,2.125,0.125,24.625
3416,0.0,0.0,41.5,0.0,2.25,0.25,25.25
3417,0.0,0.0,38.9,0.0,2.5,0.3,22.8
3418,0.0,0.1111111111111111,38.333333333333336,0.0,2.4444444444444446,0.4444444444444444,22.222222222222218
3419,0.0,0.25,42.5,0.25,3.25,0.625,22.875
3420,0.0,0.16666666666666666,32.166666666666664,0.3333333333333333,2.6666666666666665,0.3333333333333333,19.166666666666668
3421,0.0,0.0,25.142857142857146,0.5714285714285714,4.142857142857143,0.42857142857142855,12.857142857142858
3422,0.0,0.0,14.166666666666664,0.0,4.666666666666667,0.0,5.166666666666667
3423,0.0,0.0,11.4,0.0,4.8,0.0,3.4
3424,0.0,0.0,12.666666666666664,0.0,4.333333333333333,0.0,3.6666666666666665
3425,0.0,2.333333333333333,23.0,0.0,7.333333333333332,3.0,6.666666666666668
3426,0.0,3.0,13.4,0.0,5.3,4.5,2.4
3427,0.0,0.25,40.25,6.5,2.5,1.0,19.25
3428,0.0,2.0,64.0,0.8,12.3,4.9,29.2
3429,0.0,3.615384615384616,51.769230769230774,1.6153846153846154,9.307692307692307,6.846153846153847,16.692307692307693
3430,0.0,4.230769230769232,45.69230769230769,1.2307692307692308,6.461538461538463,6.384615384615384,21.30769230769231
3431,0.0,3.5,45.41666666666666,1.1666666666666667,5.833333333333332,5.333333333333333,22.25
3432,0.0,1.2,33.3,0.4,4.3,2.6,17.8
3433,0.0,0.25,25.875,0.125,3.625,1.0,11.875
3434,0.0,5.3,59.8,13.0,11.6,9.1,10.1
3435,0.0,5.0,77.125,9.625,16.625,6.125,19.625
3436,0.0,6.666666666666668,63.83333333333334,6.166666666666668,12.416666666666664,7.5,23.66666666666667
3437,0.0,11.5,66.58333333333333,7.666666666666668,12.5,12.75,25.16666666666667
3438,0.0,13.0,96.71428571428572,8.714285714285714,12.428571428571427,18.571428571428573,41.285714285714285
3439,0.0,5.727272727272728,82.36363636363636,4.636363636363637,13.454545454545455,9.0,36.72727272727273
3440,0.0,1.6666666666666667,57.0,0.8666666666666667,12.133333333333333,5.066666666666666,22.266666666666666
3441,0.0,3.083333333333333,53.75,1.5,10.916666666666664,7.166666666666668,16.666666666666668
3442,0.0,3.6,42.6,1.2,7.333333333333332,5.7333333333333325,15.0
3443,0.0,4.0,44.85714285714285,1.0714285714285714,6.2857142857142865,5.142857142857143,21.5
3444,0.0,0.6,13.0,0.0,0.0,2.2,6.2
3445,0.0,0.5,9.0,0.0,0.0,1.8333333333333333,4.0
3446,0.0,0.2222222222222222,5.4444444444444455,0.0,0.0,0.7777777777777778,2.888888888888889
3447,0.0,0.0,5.333333333333333,0.0,0.2222222222222222,0.0,3.2222222222222223
3448,0.0,0.0,6.666666666666668,0.0,0.5,0.0,3.8333333333333335
3449,0.0,0.0,6.5,0.0,1.0,0.0,3.0
3450,0.0,0.0,2.6,0.0,0.6,0.0,0.8
3451,0.0,0.42857142857142855,6.7142857142857135,0.0,0.0,1.4285714285714286,3.2857142857142856
3452,0.0,0.0,5.571428571428571,0.0,0.0,0.0,3.2857142857142856
3453,0.0,0.0,6.7142857142857135,0.0,0.0,0.0,3.7142857142857135
3454,0.0,4.0,61.6,0.8,5.2,7.2,42.6
3455,0.0,3.333333333333333,66.83333333333333,0.5,7.0,8.5,40.5
3456,0.0,3.0,71.5,1.0,8.333333333333334,10.333333333333334,33.666666666666664
3457,0.0,3.0,51.555555555555564,0.6666666666666666,7.333333333333332,8.222222222222221,18.0
3458,0.0,2.727272727272727,46.18181818181818,0.3636363636363637,7.090909090909091,6.909090909090909,12.272727272727273
3459,0.0,2.8,49.7,0.9,7.5,7.2,11.4
3460,0.0,0.0,13.142857142857142,0.0,1.8571428571428568,0.0,7.0
3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,,,,,,,
3463,,,,,,,
3464,,,,,,,
3465,0.0,1.0,36.66666666666666,0.3333333333333333,6.0,1.0,19.33333333333333
3466,0.0,3.8333333333333335,560.1666666666666,8.5,28.66666666666667,23.66666666666667,210.83333333333331
3467,0.0,3.875,347.625,4.5,15.75,16.0,152.0
3468,0.0,3.583333333333333,313.5,4.0,16.75,13.75,146.75
3469,0.0,3.8571428571428568,282.14285714285717,4.857142857142857,19.142857142857142,12.571428571428573,130.28571428571428
3470,0.0,3.0,283.5,4.5,18.166666666666668,12.333333333333336,125.33333333333331
3471,0.0,0.0,9.0,0.0,1.0,0.0,5.0
3472,0.0,0.0,9.6,0.0,0.8,0.0,3.4
3473,0.0,0.0,11.25,0.0,2.0,0.0,3.25
3474,0.0,0.75,29.25,0.5,1.5,1.5,11.25
3475,0.0,0.2,16.8,0.2,2.4,0.2,9.8
3476,0.0,0.1111111111111111,11.777777777777779,0.1111111111111111,1.5555555555555556,0.1111111111111111,6.888888888888888
3477,0.0,0.0,11.1,0.0,1.5,0.0,6.4
3478,0.0,0.0,11.6,0.0,1.5,0.0,6.0
3479,0.0,0.1,36.4,0.0,4.1,0.1,17.3
3480,0.0,1.0,68.55555555555556,0.4444444444444444,6.222222222222222,3.7777777777777777,18.444444444444443
3481,0.0,0.875,41.5,0.0,5.375,3.0,16.0
3482,0.0,1.6666666666666667,453.66666666666674,20.666666666666668,6.0,8.666666666666666,93.33333333333331
3483,0.0,1.0,29.66666666666667,1.0,1.3333333333333333,1.0,8.333333333333334
3484,0.0,0.3333333333333333,29.33333333333333,1.0,5.333333333333333,0.3333333333333333,6.666666666666668
3485,0.0,0.0,4.5,0.0,0.0,0.0,2.5
3486,0.0,0.0,6.666666666666668,0.0,0.0,0.0,4.0
3487,0.0,0.0,3.0,0.0,0.0,0.0,1.5
3488,0.7142857142857143,0.0,1.8571428571428568,0.0,0.5714285714285714,0.0,0.8571428571428571
3489,0.3333333333333333,0.0,2.0,0.0,1.0,0.0,1.0
3490,0.0,3.0,67.875,2.625,8.75,7.625,18.75
3491,0.0,3.1428571428571432,83.28571428571429,4.857142857142857,9.285714285714286,8.285714285714286,31.857142857142854
3492,0.0,2.5,77.125,3.75,10.5,7.125,35.25
3493,0.0,2.5,69.16666666666667,1.5,12.166666666666664,5.583333333333332,33.5
3494,0.0,2.6153846153846154,69.23076923076923,1.5384615384615383,13.307692307692307,5.846153846153847,31.384615384615387
3495,0.0,3.5384615384615383,74.53846153846153,2.0769230769230766,13.769230769230768,6.9230769230769225,33.846153846153854
3496,0.0,4.5,75.08333333333333,3.333333333333333,13.0,7.5,33.583333333333336
3497,0.0,6.636363636363638,79.54545454545455,7.363636363636362,11.636363636363635,10.0,32.18181818181818
3498,0.0,10.7,89.9,10.0,8.7,15.5,32.0
3499,0.0,0.0,17.142857142857142,0.0,2.4285714285714284,0.5714285714285714,8.142857142857142
3500,0.0,0.0,11.0,0.0,2.0,0.3636363636363637,6.1818181818181825
3501,0.2857142857142857,0.0,7.2857142857142865,0.0,0.0,0.0,4.428571428571429
3502,0.0,0.0,6.166666666666668,0.0,0.0,0.0,4.166666666666667
3503,0.0,0.0,6.833333333333332,0.0,1.3333333333333333,0.0,1.8333333333333333
3504,0.0,0.0,5.8,0.0,1.6,0.0,0.8
3505,,,,,,,
3506,0.0,0.2222222222222222,8.11111111111111,0.0,1.8888888888888888,0.2222222222222222,4.222222222222221
3507,0.0,0.2857142857142857,9.285714285714286,0.0,2.142857142857143,0.2857142857142857,4.285714285714286
3508,0.0,0.3333333333333333,12.833333333333336,0.0,2.6666666666666665,0.3333333333333333,6.833333333333332
3509,0.0,0.14285714285714285,17.0,0.0,3.1428571428571432,0.2857142857142857,9.428571428571429
3510,0.0,0.14285714285714285,16.142857142857142,0.0,3.4285714285714284,0.2857142857142857,9.0
3511,0.0,0.0,21.285714285714285,0.14285714285714285,4.142857142857143,0.14285714285714285,13.428571428571427
3512,0.0,0.0,22.714285714285715,0.42857142857142855,5.571428571428571,0.14285714285714285,11.857142857142858
3513,0.0,0.0,21.714285714285715,0.42857142857142855,5.285714285714286,0.2857142857142857,8.714285714285714
3514,0.0,0.16666666666666666,21.5,0.3333333333333333,4.666666666666667,0.6666666666666666,6.833333333333332
3515,0.0,0.2,18.8,0.2,3.4,0.6,6.0
3516,0.0,0.0,14.75,0.0,3.0,0.0,5.25
3517,0.0,0.0,15.5,0.0,2.75,0.0,7.0
3518,0.0,0.8,17.4,0.0,2.6,0.8,9.6
3519,0.0,0.4,14.0,0.0,1.0,0.4,9.2
3520,0.0,0.0,5.571428571428571,0.0,0.0,0.0,4.0
3521,0.0,0.0,18.857142857142858,0.0,2.571428571428572,0.0,8.857142857142858
3522,0.0,0.0,17.857142857142858,0.0,1.8571428571428568,0.0,8.571428571428571
3523,0.0,3.2857142857142856,220.28571428571428,6.7142857142857135,15.714285714285715,19.0,70.14285714285714
3524,0.0,15.8,269.4,18.4,14.6,27.8,134.8
3525,0.0,10.8,282.0,12.8,17.2,28.2,137.2
3526,0.0,12.375,295.0,12.375,17.625,29.375,109.0
3527,0.0,10.857142857142858,254.0,13.571428571428573,14.0,26.285714285714285,86.0
3528,0.0,2.5454545454545454,125.8181818181818,1.3636363636363635,8.818181818181818,9.545454545454543,59.0
3529,0.0,2.571428571428572,122.42857142857143,0.8571428571428571,8.857142857142858,10.428571428571429,52.28571428571429
3530,0.0,0.0,5.0,0.0,0.5,0.0,4.25
3531,0.0,6.666666666666668,69.33333333333333,5.0,5.0,11.333333333333336,31.66666666666667
3532,0.0,6.4,125.0,2.6,2.6,15.8,66.2
3533,,,,,,,
3534,0.0,0.0,16.666666666666668,0.0,3.6666666666666665,0.0,4.666666666666667
3535,0.0,0.0,19.33333333333333,0.0,3.333333333333333,0.3333333333333333,7.166666666666668
3536,0.0,0.0,1.5,0.0,1.0,0.0,0.5
3537,0.0,2.533333333333333,47.73333333333333,1.8,6.0,6.0,26.466666666666665
3538,0.0,0.0,2.4,0.0,1.4,0.0,1.0
3539,0.0,0.4,3.8,0.2,0.4,0.0,2.0
3540,0.0,1.0,41.714285714285715,1.7142857142857142,2.2857142857142856,1.5714285714285714,25.714285714285715
3541,0.0,0.0,8.11111111111111,0.0,1.8888888888888888,0.2222222222222222,2.888888888888889
3542,0.0,1.3,50.6,1.6,0.7,4.3,25.4
3543,0.0,1.4375,53.6875,1.625,1.0625,3.8125,25.9375
3544,0.0,1.6111111111111112,62.444444444444436,1.3333333333333333,1.7222222222222223,3.555555555555556,33.111111111111114
3545,0.0,1.6875,74.875,1.0625,2.3125,3.875,38.375
3546,0.0,1.8571428571428568,112.28571428571428,0.8571428571428571,3.4285714285714284,3.571428571428572,54.14285714285714
3547,0.0,2.125,346.25,4.375,9.0,5.375,57.75
3548,0.0,2.3,62.0,1.4,3.6,3.9,24.1
3549,0.0,3.2666666666666666,658.4,16.266666666666666,17.533333333333335,19.133333333333333,96.06666666666666
3550,0.0,3.0625,652.6875,15.75,17.75,19.0625,95.9375
3551,0.0,6.166666666666668,103.5,0.6666666666666666,11.833333333333336,6.5,39.66666666666666
3552,0.0,2.375,57.0,5.5,6.5,3.875,23.625
3553,0.0,2.0,20.75,1.625,1.25,3.875,12.0
3554,0.0,0.3333333333333333,45.86666666666667,1.0666666666666669,2.8,2.2,28.066666666666666
3555,0.0,0.26666666666666666,45.0,1.2,3.6,2.6666666666666665,26.86666666666667
3556,0.0,0.26666666666666666,44.86666666666667,1.2,3.6,2.6666666666666665,26.93333333333333
3557,0.0,0.6153846153846154,50.53846153846154,1.4615384615384617,4.538461538461538,5.307692307692308,28.07692307692308
3558,0.0,1.4285714285714286,84.28571428571429,1.1428571428571428,6.7142857142857135,9.714285714285714,49.14285714285714
3559,0.0,0.8571428571428571,73.42857142857143,0.8571428571428571,6.428571428571429,5.7142857142857135,43.0
3560,0.0,0.0,47.375,0.75,8.125,2.75,24.5
3561,0.0,0.5,44.7,1.1,10.1,3.6,19.6
3562,0.0,1.0,51.9,2.7,10.9,3.9,20.7
3563,0.0,2.8571428571428568,86.7142857142857,8.285714285714286,11.571428571428573,5.857142857142858,34.42857142857143
3564,0.0,0.0,5.833333333333332,0.0,0.0,0.0,4.0
3565,0.0,0.0,6.428571428571429,0.0,0.0,0.0,4.428571428571429
3566,0.0,0.0,10.5,0.0,0.16666666666666666,0.0,7.166666666666668
3567,0.0,0.3,15.6,0.2,0.4,0.7,8.9
3568,0.0,0.75,22.875,0.5,0.625,1.75,10.625
3569,0.0,1.7777777777777777,8.444444444444445,0.0,3.4444444444444446,2.1111111111111107,2.1111111111111107
3570,0.0,2.1,168.5,2.1,8.1,14.9,80.5
3571,0.0,3.8,164.8,3.2,8.8,15.466666666666667,79.73333333333333
3572,0.0,6.5,185.28571428571428,5.214285714285714,10.357142857142858,19.5,90.0
3573,0.0,7.166666666666668,194.25,5.916666666666668,11.333333333333336,20.33333333333333,93.25
3574,0.0,0.5,13.75,0.0,1.5,1.5,6.5
3575,0.0,12.166666666666664,86.5,3.1666666666666665,15.833333333333336,12.833333333333336,24.0
3576,0.0,11.8,111.8,6.8,25.6,10.2,27.8
3577,0.0,7.6,86.0,8.6,8.8,11.6,33.0
3578,0.0,7.571428571428571,111.85714285714286,4.857142857142857,4.857142857142857,18.142857142857142,56.85714285714285
3579,,,,,,,
3580,0.0,2.0,28.42857142857143,0.2857142857142857,2.7142857142857144,3.2857142857142856,16.142857142857142
3581,0.0,3.0,28.125,0.875,3.875,4.25,14.375
3582,0.0,3.8333333333333335,35.0,1.1666666666666667,4.666666666666667,6.0,15.833333333333336
3583,0.0,3.4,41.2,3.0,6.2,7.6,16.4
3584,0.0,6.0,78.16666666666667,3.5,8.0,15.166666666666664,29.0
3585,0.0,10.285714285714286,88.14285714285714,5.285714285714286,11.142857142857142,16.571428571428573,33.0
3586,0.0,12.0,96.83333333333331,9.5,11.333333333333336,16.0,36.833333333333336
3587,0.0,13.4,107.2,13.0,11.8,16.4,42.4
3588,0.0,9.444444444444443,377.4444444444445,16.77777777777778,5.5555555555555545,12.111111111111109,29.33333333333333
3589,0.0,5.2,81.1,4.4,5.8,5.0,49.3
3590,0.0,12.5,285.3333333333333,7.333333333333332,19.666666666666668,18.5,183.33333333333331
3591,0.0,15.75,352.875,12.375,21.125,30.75,221.25
3592,0.0,10.625,220.0,13.5,15.0,30.25,106.0
3593,0.0,2.875,609.0625,14.6875,17.1875,18.5625,87.9375
3594,0.0,3.4736842105263164,639.9473684210526,15.421052631578947,18.157894736842106,19.84210526315789,86.7894736842105
3595,0.0,4.105263157894736,698.1578947368422,17.263157894736842,19.263157894736842,21.315789473684212,90.63157894736842
3596,0.0,4.117647058823529,692.5882352941177,17.294117647058822,18.764705882352946,20.94117647058824,95.82352941176471
3597,0.0,3.7,624.25,15.25,17.2,18.8,103.65
3598,0.0,3.4761904761904763,627.1904761904761,15.190476190476188,17.0,18.38095238095238,106.09523809523809
3599,0.0,1.1428571428571428,171.57142857142858,11.0,4.714285714285714,10.142857142857142,26.714285714285715
3600,0.0,1.8888888888888888,129.44444444444446,14.888888888888891,3.0,13.333333333333336,20.555555555555557
3601,0.0,2.125,94.75,15.625,2.875,12.375,15.5
3602,0.0,2.333333333333333,65.5,13.666666666666664,4.0,8.333333333333334,12.666666666666664
3603,0.0,2.0,72.83333333333333,12.333333333333336,5.0,7.0,17.0
3604,0.0,1.5,99.16666666666669,7.166666666666668,2.833333333333333,6.333333333333332,31.16666666666667
3605,0.0,2.2857142857142856,188.57142857142856,11.428571428571427,2.571428571428572,12.714285714285715,51.42857142857143
3606,0.0,3.625,292.75,13.375,5.25,17.625,67.875
3607,0.0,4.333333333333333,390.88888888888886,17.11111111111111,5.222222222222221,20.444444444444443,74.55555555555556
3608,0.0,4.2,409.0,16.1,4.8,19.6,76.0
3609,0.0,4.142857142857143,458.1428571428572,13.428571428571427,4.285714285714286,17.428571428571427,74.0
3610,0.0,2.75,471.375,9.875,5.125,15.0,63.75
3611,0.0,3.4285714285714284,83.42857142857143,8.428571428571429,7.7142857142857135,5.857142857142858,32.142857142857146
3612,0.0,2.2857142857142856,52.28571428571429,5.285714285714286,3.7142857142857135,3.7142857142857135,21.714285714285715
3613,0.0,2.142857142857143,22.857142857142854,2.8571428571428568,1.7142857142857142,3.8571428571428568,11.571428571428573
3614,0.0,2.142857142857143,23.57142857142857,1.5714285714285714,1.7142857142857142,4.571428571428571,13.428571428571427
3615,0.0,2.5,29.5,2.0,2.375,4.875,17.5
3616,0.0,0.8,29.0,2.0,5.8,3.6,14.6
3617,0.0,0.0,2.0,0.0,2.0,0.0,0.0
3618,,,,,,,
3619,0.0,0.25,34.75,0.0,3.5,0.375,17.375
3620,0.0,0.4444444444444444,40.555555555555564,0.1111111111111111,4.111111111111111,0.6666666666666666,19.222222222222218
3621,0.0,0.3636363636363637,38.09090909090909,0.09090909090909093,3.9090909090909087,0.5454545454545454,18.272727272727273
3622,0.0,0.0,35.5,0.0,4.125,0.0,17.375
3623,0.0,0.0,12.666666666666664,0.0,0.5,0.0,5.833333333333332
3624,0.0,1.9230769230769231,171.61538461538458,5.384615384615384,6.0,4.846153846153847,58.30769230769231
3625,0.0,0.3,68.9,0.0,2.9,0.3,48.8
3626,0.0,5.333333333333333,175.16666666666663,2.1666666666666665,5.166666666666667,14.333333333333336,114.16666666666669
3627,0.0,4.7,34.3,5.0,7.0,6.5,13.4
3628,0.0,4.833333333333333,35.916666666666664,5.166666666666667,6.333333333333332,6.583333333333332,14.583333333333336
3629,0.0,4.909090909090909,37.63636363636363,4.727272727272728,5.8181818181818175,6.454545454545454,14.454545454545455
3630,0.0,6.166666666666668,45.25,5.75,3.0,7.25,18.0
3631,0.0,6.5,40.785714285714285,6.2142857142857135,2.357142857142857,6.7142857142857135,17.0
3632,0.0,6.25,40.1875,5.8125,3.0,6.9375,16.1875
3633,0.0,6.461538461538463,42.46153846153846,6.384615384615384,3.7692307692307687,7.461538461538463,16.923076923076927
3634,0.0,8.222222222222221,68.33333333333333,8.777777777777779,8.777777777777779,12.666666666666664,24.444444444444446
3635,0.0,11.0,95.57142857142857,13.285714285714285,11.428571428571427,18.714285714285715,34.57142857142857
3636,0.0,7.7142857142857135,88.85714285714286,6.571428571428571,10.571428571428571,14.428571428571427,44.0
3637,0.0,3.875,83.0,4.125,9.5,8.125,40.375
3638,0.0,2.4285714285714284,84.28571428571429,5.0,10.428571428571429,8.285714285714286,30.42857142857143
3639,0.0,2.25,71.75,3.25,10.375,8.125,22.5
3640,0.0,2.6,47.7,1.7,6.4,7.7,18.1
3641,0.0,2.6,46.0,1.3,5.9,7.5,18.6
3642,0.0,1.8571428571428568,34.285714285714285,0.8571428571428571,3.2857142857142856,4.714285714285714,18.285714285714285
3643,0.0,0.0,20.166666666666668,0.0,1.6666666666666667,0.0,10.333333333333334
3644,0.0,17.666666666666668,275.6666666666667,15.333333333333336,11.166666666666664,41.16666666666666,134.0
3645,0.0,28.33333333333333,773.6666666666665,40.833333333333336,17.666666666666668,71.33333333333333,168.5
3646,0.0,20.0,404.33333333333326,35.666666666666664,20.0,58.66666666666666,137.33333333333334
3647,0.0,5.7142857142857135,228.35714285714286,10.357142857142858,12.714285714285715,32.92857142857143,108.42857142857143
3648,0.0,5.571428571428571,220.35714285714286,8.285714285714286,11.571428571428573,30.214285714285715,107.78571428571428
3649,0.0,5.857142857142858,203.85714285714286,6.428571428571429,9.285714285714286,24.357142857142854,97.35714285714286
3650,0.0,7.1818181818181825,213.9090909090909,6.454545454545454,9.181818181818182,22.363636363636363,96.72727272727272
3651,0.0,8.181818181818182,229.45454545454547,9.181818181818182,10.272727272727273,22.181818181818183,92.72727272727272
3652,0.0,8.5,274.4,14.3,13.4,25.7,89.9
3653,0.0,7.454545454545454,297.45454545454544,16.363636363636363,13.454545454545455,24.90909090909091,87.36363636363636
3654,0.0,6.5,322.5,18.0,13.7,26.1,86.2
3655,0.0,5.222222222222221,364.88888888888886,21.444444444444443,17.0,30.444444444444446,83.77777777777777
3656,0.0,4.3,328.4,17.4,15.8,27.3,79.2
3657,0.0,4.1,344.3,17.1,17.8,29.4,83.3
3658,0.0,5.0,455.66666666666674,22.33333333333333,23.16666666666667,37.333333333333336,120.16666666666669
3659,0.0,6.4,397.2,16.4,21.2,32.6,122.4
3660,0.0,6.222222222222222,280.8888888888889,9.222222222222221,17.555555555555557,21.11111111111111,99.33333333333331
3661,0.0,1.375,436.5,6.125,5.125,12.625,45.375
3662,0.0,0.625,422.875,4.625,4.5,10.75,32.125
3663,0.0,0.0,54.6,2.4,0.0,0.2,5.0
3664,0.0,0.0,13.0,1.0,0.0,0.0,2.0
3665,0.0,0.0,7.666666666666668,1.3333333333333333,0.0,0.0,2.333333333333333
3666,0.0,0.0,8.5,0.5,0.0,0.0,3.5
3667,0.0,0.0,12.0,0.375,0.0,0.0,4.375
3668,0.0,0.0,20.33333333333333,2.0,1.8333333333333333,0.0,3.8333333333333335
3669,0.0,0.0,20.428571428571427,2.4285714285714284,2.0,0.0,4.0
3670,0.0,0.0,25.25,1.5,1.375,0.125,4.25
3671,0.0,0.0,42.0,2.875,3.75,0.375,6.25
3672,0.0,0.5,65.5,1.5,6.5,1.4,7.7
3673,0.0,0.875,88.75,1.125,10.125,3.0,6.875
3674,0.0,0.7777777777777778,84.44444444444444,1.3333333333333333,9.333333333333334,4.222222222222221,7.0
3675,0.0,0.6,87.0,2.2,9.0,5.0,8.6
3676,0.0,0.8,36.3,0.3,2.3,0.8,22.8
3677,0.0,0.0,10.0,0.0,1.25,0.0,4.75
3678,0.0,0.0,15.0,0.0,0.6,0.0,10.0
3679,0.0,0.0,21.2,0.0,2.0,0.0,13.0
3680,0.0,0.0,18.75,0.0,2.5,0.0,10.75
3681,0.0,4.75,181.0,2.5,3.5,13.25,111.75
3682,0.0,3.6666666666666665,128.0,1.6666666666666667,3.0,9.333333333333334,82.0
3683,0.0,9.8,168.8,8.0,5.6,15.8,100.4
3684,0.0,13.571428571428573,220.0,11.571428571428573,7.7142857142857135,20.0,141.14285714285714
3685,0.0,3.7142857142857135,243.42857142857144,3.4285714285714284,7.642857142857142,10.071428571428571,161.64285714285714
3686,0.0,3.733333333333333,247.46666666666667,3.2,7.4,10.733333333333333,164.06666666666666
3687,0.0,8.777777777777779,184.55555555555557,18.222222222222218,21.33333333333333,23.777777777777782,47.33333333333334
3688,0.0,10.5,169.83333333333334,10.5,21.33333333333333,17.0,49.66666666666666
3689,0.0,0.0,4.5,1.0,0.0,0.0,1.0
3690,0.0,0.0,11.375,0.0,2.375,0.0,5.625
3691,,,,,,,
3692,0.0,0.1,60.9,2.0,4.6,0.7,15.6
