,column,knn,I,EI,p_norm,p_rand,p_sim,p_z_sim
646,outdoors and recreation,7,0.3814359657360277,-7.395902669920864e-05,0.0,0.0,0.002,0.0
647,outdoors and recreation,8,0.369153599054904,-7.395902669920864e-05,0.0,0.0,0.002,0.0
648,outdoors and recreation,9,0.3602993895813868,-7.395902669920864e-05,0.0,0.0,0.002,0.0
649,outdoors and recreation,10,0.34903800169579297,-7.395902669920864e-05,0.0,0.0,0.002,0.0
650,retail shop,1,0.5561291693817652,-7.395902669920864e-05,0.0,0.0,0.002,0.0
651,retail shop,2,0.5454631948708168,-7.395902669920864e-05,0.0,0.0,0.002,0.0
652,retail shop,3,0.5280777307946796,-7.395902669920864e-05,0.0,0.0,0.002,0.0
653,retail shop,4,0.5294134792141465,-7.395902669920864e-05,0.0,0.0,0.002,0.0
654,retail shop,5,0.5118556262200803,-7.395902669920864e-05,0.0,0.0,0.002,0.0
655,retail shop,6,0.49785857236708064,-7.395902669920864e-05,0.0,0.0,0.002,0.0
656,retail shop,7,0.4834066291027789,-7.395902669920864e-05,0.0,0.0,0.002,0.0
657,retail shop,8,0.467517295655813,-7.395902669920864e-05,0.0,0.0,0.002,0.0
658,retail shop,9,0.45107600763629613,-7.395902669920864e-05,0.0,0.0,0.002,0.0
659,retail shop,10,0.43634447812321786,-7.395902669920864e-05,0.0,0.0,0.002,0.0
660,professional service,1,0.5968119837718544,-7.395902669920864e-05,0.0,0.0,0.002,0.0
661,professional service,2,0.5860371054442689,-7.395902669920864e-05,0.0,0.0,0.002,0.0
662,professional service,3,0.6033636916960801,-7.395902669920864e-05,0.0,0.0,0.002,0.0
663,professional service,4,0.6298562204383701,-7.395902669920864e-05,0.0,0.0,0.002,0.0
664,professional service,5,0.6349145562832317,-7.395902669920864e-05,0.0,0.0,0.002,0.0
665,professional service,6,0.629494636803913,-7.395902669920864e-05,0.0,0.0,0.002,0.0
666,professional service,7,0.6190915688302702,-7.395902669920864e-05,0.0,0.0,0.002,0.0
667,professional service,8,0.6133556024461253,-7.395902669920864e-05,0.0,0.0,0.002,0.0
668,professional service,9,0.5977620350885818,-7.395902669920864e-05,0.0,0.0,0.002,0.0
669,professional service,10,0.5883589566814789,-7.395902669920864e-05,0.0,0.0,0.002,0.0
670,food,1,0.45818088759382664,-7.395902669920864e-05,0.0,0.0,0.002,0.0
671,food,2,0.462439321389842,-7.395902669920864e-05,0.0,0.0,0.002,0.0
672,food,3,0.46263120093564325,-7.395902669920864e-05,0.0,0.0,0.002,0.0
673,food,4,0.471657505915567,-7.395902669920864e-05,0.0,0.0,0.002,0.0
674,food,5,0.45941128538050197,-7.395902669920864e-05,0.0,0.0,0.002,0.0
675,food,6,0.44726691370724136,-7.395902669920864e-05,0.0,0.0,0.002,0.0
676,food,7,0.43751145988067053,-7.395902669920864e-05,0.0,0.0,0.002,0.0
677,food,8,0.4280834860241906,-7.395902669920864e-05,0.0,0.0,0.002,0.0
678,food,9,0.41104764480517886,-7.395902669920864e-05,0.0,0.0,0.002,0.0
679,food,10,0.3984423367351711,-7.395902669920864e-05,0.0,0.0,0.002,0.0
680,nightlife spot,1,0.3580621178475232,-7.395902669920864e-05,0.0,0.0,0.002,0.0
681,nightlife spot,2,0.37154887861074426,-7.395902669920864e-05,0.0,0.0,0.002,0.0
682,nightlife spot,3,0.37717021520736393,-7.395902669920864e-05,0.0,0.0,0.002,0.0
683,nightlife spot,4,0.399866913508991,-7.395902669920864e-05,0.0,0.0,0.002,0.0
684,nightlife spot,5,0.39174624462550484,-7.395902669920864e-05,0.0,0.0,0.002,0.0
685,nightlife spot,6,0.3760626821331598,-7.395902669920864e-05,0.0,0.0,0.002,0.0
686,nightlife spot,7,0.35277475857371177,-7.395902669920864e-05,0.0,0.0,0.002,0.0
687,nightlife spot,8,0.34647526441414656,-7.395902669920864e-05,0.0,0.0,0.002,0.0
688,nightlife spot,9,0.3320925119831849,-7.395902669920864e-05,0.0,0.0,0.002,0.0
689,nightlife spot,10,0.3268343916614055,-7.395902669920864e-05,0.0,0.0,0.002,0.0
690,residence,1,0.6311923165527348,-7.395902669920864e-05,0.0,0.0,0.002,0.0
691,residence,2,0.5624795724827155,-7.395902669920864e-05,0.0,0.0,0.002,0.0
692,residence,3,0.4906233147295024,-7.395902669920864e-05,0.0,0.0,0.002,0.0
693,residence,4,0.4514019679056695,-7.395902669920864e-05,0.0,0.0,0.002,0.0
694,residence,5,0.4464495203218583,-7.395902669920864e-05,0.0,0.0,0.002,0.0
695,residence,6,0.4266449559148335,-7.395902669920864e-05,0.0,0.0,0.002,0.0
696,residence,7,0.4167155551009116,-7.395902669920864e-05,0.0,0.0,0.002,0.0
697,residence,8,0.39898104914351523,-7.395902669920864e-05,0.0,0.0,0.002,0.0
698,residence,9,0.3827288398095347,-7.395902669920864e-05,0.0,0.0,0.002,0.0
699,residence,10,0.37019404428351327,-7.395902669920864e-05,0.0,0.0,0.002,0.0
700,schools&university,1,0.5326199930400777,-7.395902669920864e-05,0.0,0.0,0.002,0.0
701,schools&university,2,0.5657115448064048,-7.395902669920864e-05,0.0,0.0,0.002,0.0
702,schools&university,3,0.5957999571620585,-7.395902669920864e-05,0.0,0.0,0.002,0.0
703,schools&university,4,0.6238543293341533,-7.395902669920864e-05,0.0,0.0,0.002,0.0
704,schools&university,5,0.6215600217095385,-7.395902669920864e-05,0.0,0.0,0.002,0.0
705,schools&university,6,0.6188784189899301,-7.395902669920864e-05,0.0,0.0,0.002,0.0
706,schools&university,7,0.6027633761140021,-7.395902669920864e-05,0.0,0.0,0.002,0.0
707,schools&university,8,0.5880898964563384,-7.395902669920864e-05,0.0,0.0,0.002,0.0
708,schools&university,9,0.5651721873390599,-7.395902669920864e-05,0.0,0.0,0.002,0.0
709,schools&university,10,0.5433590434900798,-7.395902669920864e-05,0.0,0.0,0.002,0.0
710,cycling facilities,1,0.8323664078119064,-7.395902669920864e-05,0.0,0.0,0.002,0.0
711,cycling facilities,2,0.8198261647107165,-7.395902669920864e-05,0.0,0.0,0.002,0.0
712,cycling facilities,3,0.8182867430912288,-7.395902669920864e-05,0.0,0.0,0.002,0.0
713,cycling facilities,4,0.8188887119720898,-7.395902669920864e-05,0.0,0.0,0.002,0.0
714,cycling facilities,5,0.8136754205933893,-7.395902669920864e-05,0.0,0.0,0.002,0.0
715,cycling facilities,6,0.8083217853958715,-7.395902669920864e-05,0.0,0.0,0.002,0.0
716,cycling facilities,7,0.8042702240988628,-7.395902669920864e-05,0.0,0.0,0.002,0.0
717,cycling facilities,8,0.7944109122772265,-7.395902669920864e-05,0.0,0.0,0.002,0.0
718,cycling facilities,9,0.7871781116783587,-7.395902669920864e-05,0.0,0.0,0.002,0.0
719,cycling facilities,10,0.7800783951197664,-7.395902669920864e-05,0.0,0.0,0.002,0.0
720,transportation,1,0.5506606386388849,-7.395902669920864e-05,0.0,0.0,0.002,0.0
721,transportation,2,0.5210324478807159,-7.395902669920864e-05,0.0,0.0,0.002,0.0
722,transportation,3,0.5126696843057231,-7.395902669920864e-05,0.0,0.0,0.002,0.0
723,transportation,4,0.5059728406789822,-7.395902669920864e-05,0.0,0.0,0.002,0.0
724,transportation,5,0.49510804718603696,-7.395902669920864e-05,0.0,0.0,0.002,0.0
725,transportation,6,0.4851419190766663,-7.395902669920864e-05,0.0,0.0,0.002,0.0
726,transportation,7,0.4743115607013907,-7.395902669920864e-05,0.0,0.0,0.002,0.0
727,transportation,8,0.4582528204732952,-7.395902669920864e-05,0.0,0.0,0.002,0.0
728,transportation,9,0.4462691440415548,-7.395902669920864e-05,0.0,0.0,0.002,0.0
729,transportation,10,0.43251868735442073,-7.395902669920864e-05,0.0,0.0,0.002,0.0
730,crash_evt_COLLISION_WITH_FIXED,1,0.15502742361698246,-7.395902669920864e-05,0.0,0.0,0.002,0.0
731,crash_evt_COLLISION_WITH_FIXED,2,0.1466097330389232,-7.395902669920864e-05,0.0,0.0,0.002,0.0
732,crash_evt_COLLISION_WITH_FIXED,3,0.1519072914341832,-7.395902669920864e-05,0.0,0.0,0.002,0.0
733,crash_evt_COLLISION_WITH_FIXED,4,0.15225682623052653,-7.395902669920864e-05,0.0,0.0,0.002,0.0
734,crash_evt_COLLISION_WITH_FIXED,5,0.14366541558678042,-7.395902669920864e-05,0.0,0.0,0.002,0.0
735,crash_evt_COLLISION_WITH_FIXED,6,0.13965846080624247,-7.395902669920864e-05,0.0,0.0,0.002,0.0
736,crash_evt_COLLISION_WITH_FIXED,7,0.1386132302078131,-7.395902669920864e-05,0.0,0.0,0.002,0.0
737,crash_evt_COLLISION_WITH_FIXED,8,0.1316718712633843,-7.395902669920864e-05,0.0,0.0,0.002,0.0
738,crash_evt_COLLISION_WITH_FIXED,9,0.12808216394304595,-7.395902669920864e-05,0.0,0.0,0.002,0.0
739,crash_evt_COLLISION_WITH_FIXED,10,0.12305924195938206,-7.395902669920864e-05,0.0,0.0,0.002,0.0
740,crash_evt_COLLISION_WITH_NON_FIXED,1,0.3885079163072325,-7.395902669920864e-05,0.0,0.0,0.002,0.0
741,crash_evt_COLLISION_WITH_NON_FIXED,2,0.3866122806907294,-7.395902669920864e-05,0.0,0.0,0.002,0.0
742,crash_evt_COLLISION_WITH_NON_FIXED,3,0.39343168043375315,-7.395902669920864e-05,0.0,0.0,0.002,0.0
743,crash_evt_COLLISION_WITH_NON_FIXED,4,0.4008133637674747,-7.395902669920864e-05,0.0,0.0,0.002,0.0
744,crash_evt_COLLISION_WITH_NON_FIXED,5,0.3914020452477454,-7.395902669920864e-05,0.0,0.0,0.002,0.0
745,crash_evt_COLLISION_WITH_NON_FIXED,6,0.38044803679102435,-7.395902669920864e-05,0.0,0.0,0.002,0.0
746,crash_evt_COLLISION_WITH_NON_FIXED,7,0.36650420857473637,-7.395902669920864e-05,0.0,0.0,0.002,0.0
747,crash_evt_COLLISION_WITH_NON_FIXED,8,0.35233517854337143,-7.395902669920864e-05,0.0,0.0,0.002,0.0
748,crash_evt_COLLISION_WITH_NON_FIXED,9,0.339409045780862,-7.395902669920864e-05,0.0,0.0,0.002,0.0
749,crash_evt_COLLISION_WITH_NON_FIXED,10,0.32977744005546095,-7.395902669920864e-05,0.0,0.0,0.002,0.0
750,crash_evt_NON_COLLISION,1,0.33067791926213796,-7.395902669920864e-05,0.0,0.0,0.002,0.0
751,crash_evt_NON_COLLISION,2,0.28061293466072795,-7.395902669920864e-05,0.0,0.0,0.002,0.0
752,crash_evt_NON_COLLISION,3,0.2532131618897323,-7.395902669920864e-05,0.0,0.0,0.002,0.0
753,crash_evt_NON_COLLISION,4,0.24343348909786516,-7.395902669920864e-05,0.0,0.0,0.002,0.0
754,crash_evt_NON_COLLISION,5,0.2258437739040044,-7.395902669920864e-05,0.0,0.0,0.002,0.0
755,crash_evt_NON_COLLISION,6,0.21472519569473605,-7.395902669920864e-05,0.0,0.0,0.002,0.0
756,crash_evt_NON_COLLISION,7,0.206941599607189,-7.395902669920864e-05,0.0,0.0,0.002,0.0
757,crash_evt_NON_COLLISION,8,0.19399989965475126,-7.395902669920864e-05,0.0,0.0,0.002,0.0
758,crash_evt_NON_COLLISION,9,0.18903611947800697,-7.395902669920864e-05,0.0,0.0,0.002,0.0
759,crash_evt_NON_COLLISION,10,0.1819295427807025,-7.395902669920864e-05,0.0,0.0,0.002,0.0
760,crash_evt_PENDING_INVESTIGATION,1,0.37860038690320175,-7.395902669920864e-05,0.0,0.0,0.002,0.0
761,crash_evt_PENDING_INVESTIGATION,2,0.3739861034222099,-7.395902669920864e-05,0.0,0.0,0.002,0.0
762,crash_evt_PENDING_INVESTIGATION,3,0.38201664323935625,-7.395902669920864e-05,0.0,0.0,0.002,0.0
763,crash_evt_PENDING_INVESTIGATION,4,0.38971600065711,-7.395902669920864e-05,0.0,0.0,0.002,0.0
764,crash_evt_PENDING_INVESTIGATION,5,0.37830053660534363,-7.395902669920864e-05,0.0,0.0,0.002,0.0
765,crash_evt_PENDING_INVESTIGATION,6,0.3668590775339703,-7.395902669920864e-05,0.0,0.0,0.002,0.0
766,crash_evt_PENDING_INVESTIGATION,7,0.35316056991674577,-7.395902669920864e-05,0.0,0.0,0.002,0.0
767,crash_evt_PENDING_INVESTIGATION,8,0.3383383379288026,-7.395902669920864e-05,0.0,0.0,0.002,0.0
768,crash_evt_PENDING_INVESTIGATION,9,0.32572981013385244,-7.395902669920864e-05,0.0,0.0,0.002,0.0
769,crash_evt_PENDING_INVESTIGATION,10,0.3165848954673006,-7.395902669920864e-05,0.0,0.0,0.002,0.0
770,crash_1stharm_Hit and Run,1,0.2653017506990701,-7.395902669920864e-05,0.0,0.0,0.002,0.0
771,crash_1stharm_Hit and Run,2,0.26685869919862426,-7.395902669920864e-05,0.0,0.0,0.002,0.0
772,crash_1stharm_Hit and Run,3,0.26745297493577436,-7.395902669920864e-05,0.0,0.0,0.002,0.0
773,crash_1stharm_Hit and Run,4,0.270734829279205,-7.395902669920864e-05,0.0,0.0,0.002,0.0
774,crash_1stharm_Hit and Run,5,0.2580737316333733,-7.395902669920864e-05,0.0,0.0,0.002,0.0
775,crash_1stharm_Hit and Run,6,0.24478690350662738,-7.395902669920864e-05,0.0,0.0,0.002,0.0
776,crash_1stharm_Hit and Run,7,0.22745629643377072,-7.395902669920864e-05,0.0,0.0,0.002,0.0
777,crash_1stharm_Hit and Run,8,0.2125252428960205,-7.395902669920864e-05,0.0,0.0,0.002,0.0
778,crash_1stharm_Hit and Run,9,0.2023065732653439,-7.395902669920864e-05,0.0,0.0,0.002,0.0
779,crash_1stharm_Hit and Run,10,0.19400700469773666,-7.395902669920864e-05,0.0,0.0,0.002,0.0
780,crash_1stharm_Motor Vehicle In Transport,1,0.3686646901291995,-7.395902669920864e-05,0.0,0.0,0.002,0.0
781,crash_1stharm_Motor Vehicle In Transport,2,0.3609369800652818,-7.395902669920864e-05,0.0,0.0,0.002,0.0
782,crash_1stharm_Motor Vehicle In Transport,3,0.3686693742969113,-7.395902669920864e-05,0.0,0.0,0.002,0.0
783,crash_1stharm_Motor Vehicle In Transport,4,0.37635553366430036,-7.395902669920864e-05,0.0,0.0,0.002,0.0
784,crash_1stharm_Motor Vehicle In Transport,5,0.36491034912713766,-7.395902669920864e-05,0.0,0.0,0.002,0.0
785,crash_1stharm_Motor Vehicle In Transport,6,0.35334516781930975,-7.395902669920864e-05,0.0,0.0,0.002,0.0
786,crash_1stharm_Motor Vehicle In Transport,7,0.3380173056712718,-7.395902669920864e-05,0.0,0.0,0.002,0.0
787,crash_1stharm_Motor Vehicle In Transport,8,0.3237103870840643,-7.395902669920864e-05,0.0,0.0,0.002,0.0
788,crash_1stharm_Motor Vehicle In Transport,9,0.3110577864488152,-7.395902669920864e-05,0.0,0.0,0.002,0.0
789,crash_1stharm_Motor Vehicle In Transport,10,0.3011483893508142,-7.395902669920864e-05,0.0,0.0,0.002,0.0
790,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",1,0.14957888623738336,-7.395902669920864e-05,0.0,0.0,0.002,0.0
791,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",2,0.15855876817891795,-7.395902669920864e-05,0.0,0.0,0.002,0.0
792,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",3,0.15387850601447342,-7.395902669920864e-05,0.0,0.0,0.002,0.0
793,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",4,0.15146042534022053,-7.395902669920864e-05,0.0,0.0,0.002,0.0
794,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",5,0.14108182042609627,-7.395902669920864e-05,0.0,0.0,0.002,0.0
795,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",6,0.13727059368968364,-7.395902669920864e-05,0.0,0.0,0.002,0.0
796,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",7,0.13356957173213185,-7.395902669920864e-05,0.0,0.0,0.002,0.0
797,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",8,0.13157060864269465,-7.395902669920864e-05,0.0,0.0,0.002,0.0
798,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",9,0.12341822629199305,-7.395902669920864e-05,0.0,0.0,0.002,0.0
799,"crash_1stharm_Other Fixed Object (Wall, Building, Tunnel, Etc.)",10,0.11810882025579686,-7.395902669920864e-05,0.0,0.0,0.002,0.0
800,crash_1stharm_Other Non-fixed Object,1,0.29266763545564917,-7.395902669920864e-05,0.0,0.0,0.002,0.0
801,crash_1stharm_Other Non-fixed Object,2,0.2890542441801777,-7.395902669920864e-05,0.0,0.0,0.002,0.0
802,crash_1stharm_Other Non-fixed Object,3,0.27766761718071364,-7.395902669920864e-05,0.0,0.0,0.002,0.0
803,crash_1stharm_Other Non-fixed Object,4,0.26557425838985044,-7.395902669920864e-05,0.0,0.0,0.002,0.0
804,crash_1stharm_Other Non-fixed Object,5,0.260642526546441,-7.395902669920864e-05,0.0,0.0,0.002,0.0
805,crash_1stharm_Other Non-fixed Object,6,0.25552249642477515,-7.395902669920864e-05,0.0,0.0,0.002,0.0
806,crash_1stharm_Other Non-fixed Object,7,0.24648328129050287,-7.395902669920864e-05,0.0,0.0,0.002,0.0
807,crash_1stharm_Other Non-fixed Object,8,0.23991314803364497,-7.395902669920864e-05,0.0,0.0,0.002,0.0
808,crash_1stharm_Other Non-fixed Object,9,0.22679215039847322,-7.395902669920864e-05,0.0,0.0,0.002,0.0
809,crash_1stharm_Other Non-fixed Object,10,0.21866840537137974,-7.395902669920864e-05,0.0,0.0,0.002,0.0
810,crash_1stharm_Parked Motor Vehicle,1,0.16962372265597758,-7.395902669920864e-05,0.0,0.0,0.002,0.0
811,crash_1stharm_Parked Motor Vehicle,2,0.17509160447631147,-7.395902669920864e-05,0.0,0.0,0.002,0.0
812,crash_1stharm_Parked Motor Vehicle,3,0.1658506011802401,-7.395902669920864e-05,0.0,0.0,0.002,0.0
813,crash_1stharm_Parked Motor Vehicle,4,0.1657421580916796,-7.395902669920864e-05,0.0,0.0,0.002,0.0
814,crash_1stharm_Parked Motor Vehicle,5,0.1634161463011876,-7.395902669920864e-05,0.0,0.0,0.002,0.0
815,crash_1stharm_Parked Motor Vehicle,6,0.15236953869741765,-7.395902669920864e-05,0.0,0.0,0.002,0.0
816,crash_1stharm_Parked Motor Vehicle,7,0.14703185759659954,-7.395902669920864e-05,0.0,0.0,0.002,0.0
817,crash_1stharm_Parked Motor Vehicle,8,0.13961970018727296,-7.395902669920864e-05,0.0,0.0,0.002,0.0
818,crash_1stharm_Parked Motor Vehicle,9,0.13250605349584801,-7.395902669920864e-05,0.0,0.0,0.002,0.0
819,crash_1stharm_Parked Motor Vehicle,10,0.12853190028630684,-7.395902669920864e-05,0.0,0.0,0.002,0.0
820,crash_1stharm_Pedestrian,1,0.28615119105030756,-7.395902669920864e-05,0.0,0.0,0.002,0.0
821,crash_1stharm_Pedestrian,2,0.3104876631948021,-7.395902669920864e-05,0.0,0.0,0.002,0.0
822,crash_1stharm_Pedestrian,3,0.2922025790110723,-7.395902669920864e-05,0.0,0.0,0.002,0.0
823,crash_1stharm_Pedestrian,4,0.2942089116332905,-7.395902669920864e-05,0.0,0.0,0.002,0.0
824,crash_1stharm_Pedestrian,5,0.28217429600551713,-7.395902669920864e-05,0.0,0.0,0.002,0.0
825,crash_1stharm_Pedestrian,6,0.2673673804214014,-7.395902669920864e-05,0.0,0.0,0.002,0.0
826,crash_1stharm_Pedestrian,7,0.2525736080352794,-7.395902669920864e-05,0.0,0.0,0.002,0.0
827,crash_1stharm_Pedestrian,8,0.24061789109716214,-7.395902669920864e-05,0.0,0.0,0.002,0.0
828,crash_1stharm_Pedestrian,9,0.22270511294858716,-7.395902669920864e-05,0.0,0.0,0.002,0.0
829,crash_1stharm_Pedestrian,10,0.21221417951137833,-7.395902669920864e-05,0.0,0.0,0.002,0.0
830,crash_1stharm_null,1,0.16256869140200553,-7.395902669920864e-05,0.0,0.0,0.002,0.0
831,crash_1stharm_null,2,0.18594534088122391,-7.395902669920864e-05,0.0,0.0,0.002,0.0
832,crash_1stharm_null,3,0.18455001738336502,-7.395902669920864e-05,0.0,0.0,0.002,0.0
833,crash_1stharm_null,4,0.18710318108262125,-7.395902669920864e-05,0.0,0.0,0.002,0.0
834,crash_1stharm_null,5,0.18132051159561854,-7.395902669920864e-05,0.0,0.0,0.002,0.0
835,crash_1stharm_null,6,0.176954741399082,-7.395902669920864e-05,0.0,0.0,0.002,0.0
836,crash_1stharm_null,7,0.17901194506582832,-7.395902669920864e-05,0.0,0.0,0.002,0.0
837,crash_1stharm_null,8,0.17256307230273427,-7.395902669920864e-05,0.0,0.0,0.002,0.0
838,crash_1stharm_null,9,0.16913232775220396,-7.395902669920864e-05,0.0,0.0,0.002,0.0
839,crash_1stharm_null,10,0.161811861838309,-7.395902669920864e-05,0.0,0.0,0.002,0.0
840,311_ALLEY REPAIR,1,0.27480491310915656,-7.395902669920864e-05,0.0,0.0,0.002,0.0
841,311_ALLEY REPAIR,2,0.2646925064375787,-7.395902669920864e-05,0.0,0.0,0.002,0.0
842,311_ALLEY REPAIR,3,0.24861076482177752,-7.395902669920864e-05,0.0,0.0,0.002,0.0
843,311_ALLEY REPAIR,4,0.2403827594910673,-7.395902669920864e-05,0.0,0.0,0.002,0.0
844,311_ALLEY REPAIR,5,0.23548650040445185,-7.395902669920864e-05,0.0,0.0,0.002,0.0
845,311_ALLEY REPAIR,6,0.22507004469621808,-7.395902669920864e-05,0.0,0.0,0.002,0.0
846,311_ALLEY REPAIR,7,0.20960267638570376,-7.395902669920864e-05,0.0,0.0,0.002,0.0
847,311_ALLEY REPAIR,8,0.19759801251142375,-7.395902669920864e-05,0.0,0.0,0.002,0.0
848,311_ALLEY REPAIR,9,0.18777950748482672,-7.395902669920864e-05,0.0,0.0,0.002,0.0
849,311_ALLEY REPAIR,10,0.1806957807042585,-7.395902669920864e-05,0.0,0.0,0.002,0.0
850,311_ALLEYLIGHT REPAIR,1,0.3851395575156242,-7.395902669920864e-05,0.0,0.0,0.002,0.0
851,311_ALLEYLIGHT REPAIR,2,0.35782175565625657,-7.395902669920864e-05,0.0,0.0,0.002,0.0
852,311_ALLEYLIGHT REPAIR,3,0.32955185262641723,-7.395902669920864e-05,0.0,0.0,0.002,0.0
853,311_ALLEYLIGHT REPAIR,4,0.32608755459952377,-7.395902669920864e-05,0.0,0.0,0.002,0.0
854,311_ALLEYLIGHT REPAIR,5,0.3118116977758684,-7.395902669920864e-05,0.0,0.0,0.002,0.0
855,311_ALLEYLIGHT REPAIR,6,0.29794918966203887,-7.395902669920864e-05,0.0,0.0,0.002,0.0
856,311_ALLEYLIGHT REPAIR,7,0.27880097416901417,-7.395902669920864e-05,0.0,0.0,0.002,0.0
857,311_ALLEYLIGHT REPAIR,8,0.26437190149382744,-7.395902669920864e-05,0.0,0.0,0.002,0.0
858,311_ALLEYLIGHT REPAIR,9,0.25351867397088257,-7.395902669920864e-05,0.0,0.0,0.002,0.0
859,311_ALLEYLIGHT REPAIR,10,0.24361671887602665,-7.395902669920864e-05,0.0,0.0,0.002,0.0
860,311_ANC RESOLUTION,1,0.08295305986532153,-7.395902669920864e-05,7.549516567451064e-15,7.549516567451064e-15,0.004,0.0
861,311_ANC RESOLUTION,2,0.16633778150514297,-7.395902669920864e-05,0.0,0.0,0.002,0.0
862,311_ANC RESOLUTION,3,0.16633778150514297,-7.395902669920864e-05,0.0,0.0,0.002,0.0
863,311_ANC RESOLUTION,4,0.1245529217335537,-7.395902669920864e-05,0.0,0.0,0.002,0.0
864,311_ANC RESOLUTION,5,0.09951900545127154,-7.395902669920864e-05,0.0,0.0,0.002,0.0
865,311_ANC RESOLUTION,6,0.08284000559104776,-7.395902669920864e-05,0.0,0.0,0.002,0.0
866,311_ANC RESOLUTION,7,0.07091762483834708,-7.395902669920864e-05,0.0,0.0,0.002,0.0
867,311_ANC RESOLUTION,8,0.06196813102784835,-7.395902669920864e-05,0.0,0.0,0.002,0.0
868,311_ANC RESOLUTION,9,0.055048524264873125,-7.395902669920864e-05,0.0,0.0,0.002,0.0
869,311_ANC RESOLUTION,10,0.04947583927382156,-7.395902669920864e-05,0.0,0.0,0.002,0.0
870,311_BICYCLE SERVICES,1,0.14233674860094364,-7.395902669920864e-05,0.0,0.0,0.002,0.0
871,311_BICYCLE SERVICES,2,0.17595242775783784,-7.395902669920864e-05,0.0,0.0,0.002,0.0
872,311_BICYCLE SERVICES,3,0.1683826803167471,-7.395902669920864e-05,0.0,0.0,0.002,0.0
873,311_BICYCLE SERVICES,4,0.16868772040881003,-7.395902669920864e-05,0.0,0.0,0.002,0.0
874,311_BICYCLE SERVICES,5,0.16330996180851334,-7.395902669920864e-05,0.0,0.0,0.002,0.0
875,311_BICYCLE SERVICES,6,0.1652278060837949,-7.395902669920864e-05,0.0,0.0,0.002,0.0
876,311_BICYCLE SERVICES,7,0.1507438917848416,-7.395902669920864e-05,0.0,0.0,0.002,0.0
877,311_BICYCLE SERVICES,8,0.13987348632182636,-7.395902669920864e-05,0.0,0.0,0.002,0.0
878,311_BICYCLE SERVICES,9,0.12719061395093975,-7.395902669920864e-05,0.0,0.0,0.002,0.0
879,311_BICYCLE SERVICES,10,0.11747609786614804,-7.395902669920864e-05,0.0,0.0,0.002,0.0
880,311_BICYCLES,1,0.5523545235925056,-7.395902669920864e-05,0.0,0.0,0.002,0.0
881,311_BICYCLES,2,0.5722790350701417,-7.395902669920864e-05,0.0,0.0,0.002,0.0
882,311_BICYCLES,3,0.5814154539254278,-7.395902669920864e-05,0.0,0.0,0.002,0.0
883,311_BICYCLES,4,0.5598618688925527,-7.395902669920864e-05,0.0,0.0,0.002,0.0
884,311_BICYCLES,5,0.5389722237500968,-7.395902669920864e-05,0.0,0.0,0.002,0.0
885,311_BICYCLES,6,0.5314433163451415,-7.395902669920864e-05,0.0,0.0,0.002,0.0
886,311_BICYCLES,7,0.5232008440380638,-7.395902669920864e-05,0.0,0.0,0.002,0.0
887,311_BICYCLES,8,0.502310610109307,-7.395902669920864e-05,0.0,0.0,0.002,0.0
888,311_BICYCLES,9,0.4917676991185849,-7.395902669920864e-05,0.0,0.0,0.002,0.0
889,311_BICYCLES,10,0.48350150723182517,-7.395902669920864e-05,0.0,0.0,0.002,0.0
890,311_BRIDGE MAINTENANCE R,1,,-7.395902669920864e-05,,,0.002,
891,311_BRIDGE MAINTENANCE R,2,,-7.395902669920864e-05,,,0.002,
892,311_BRIDGE MAINTENANCE R,3,,-7.395902669920864e-05,,,0.002,
893,311_BRIDGE MAINTENANCE R,4,,-7.395902669920864e-05,,,0.002,
894,311_BRIDGE MAINTENANCE R,5,,-7.395902669920864e-05,,,0.002,
895,311_BRIDGE MAINTENANCE R,6,,-7.395902669920864e-05,,,0.002,
896,311_BRIDGE MAINTENANCE R,7,,-7.395902669920864e-05,,,0.002,
897,311_BRIDGE MAINTENANCE R,8,,-7.395902669920864e-05,,,0.002,
898,311_BRIDGE MAINTENANCE R,9,,-7.395902669920864e-05,,,0.002,
899,311_BRIDGE MAINTENANCE R,10,,-7.395902669920864e-05,,,0.002,
900,311_BULB OUT,1,,-7.395902669920864e-05,,,0.002,
901,311_BULB OUT,2,,-7.395902669920864e-05,,,0.002,
902,311_BULB OUT,3,,-7.395902669920864e-05,,,0.002,
903,311_BULB OUT,4,,-7.395902669920864e-05,,,0.002,
904,311_BULB OUT,5,,-7.395902669920864e-05,,,0.002,
905,311_BULB OUT,6,,-7.395902669920864e-05,,,0.002,
906,311_BULB OUT,7,,-7.395902669920864e-05,,,0.002,
907,311_BULB OUT,8,,-7.395902669920864e-05,,,0.002,
908,311_BULB OUT,9,,-7.395902669920864e-05,,,0.002,
