,STREETTYPE_CRES_neighbor,ud_far_cntr_SgAsNd_neighbor,ud_node_ecc_SgAsNd_neighbor,cycling facilities_neighbor,crime_mtd_GUN_neighbor,crime_mtd_KNIFE_neighbor,crime_mtd_OTHERS_neighbor,crime_ofn_ASSAULT W/DANGEROUS WEAPON_neighbor,crime_ofn_BURGLARY_neighbor,crime_ofn_MOTOR VEHICLE THEFT_neighbor,crime_ofn_ROBBERY_neighbor,crime_ofn_SEX ABUSE_neighbor,crime_ofn_THEFT F/AUTO_neighbor,crime_ofn_THEFT/OTHER_neighbor
2936,0.0,39.81297383934546,86.0909090909091,1.7272727272727273,7.090909090909091,0.9090909090909092,78.36363636363636,5.909090909090909,14.909090909090908,8.0,8.636363636363637,0.4545454545454545,26.72727272727273,20.727272727272727
2937,0.0,39.56540281889001,85.8,2.2,7.6,0.3,64.2,3.6,10.7,7.0,8.7,0.5,27.3,13.4
2938,0.0,39.0489002031,85.0,3.0,7.6,1.1,62.6,4.0,8.4,9.4,8.6,0.7,28.8,10.8
2939,0.0,39.40409485635455,89.18181818181819,5.181818181818182,0.0,0.0,19.363636363636363,0.0,1.9090909090909087,2.1818181818181817,0.0,0.0,7.0,8.272727272727273
2940,0.0,39.61596490277272,89.45454545454545,5.090909090909091,0.0,0.0,20.545454545454547,0.0,2.272727272727273,2.727272727272727,0.0,0.0,6.1818181818181825,9.363636363636363
2941,0.0,40.585418912733324,90.77777777777777,4.5555555555555545,0.3333333333333333,0.0,26.555555555555557,0.3333333333333333,3.555555555555556,4.333333333333333,0.0,0.0,6.0,12.666666666666664
2942,0.0,41.54074821018572,91.85714285714286,1.1428571428571428,0.42857142857142855,0.0,31.142857142857146,0.42857142857142855,2.571428571428572,4.285714285714286,0.0,0.0,11.428571428571427,12.857142857142858
2943,0.0,42.2008427079,92.66666666666669,0.8333333333333334,0.5,0.0,30.16666666666667,0.5,0.8333333333333334,3.5,0.0,0.0,13.666666666666664,12.166666666666664
2944,0.0,43.46352306210001,93.6,1.6,0.0,0.4,16.4,0.4,0.8,2.6,0.0,0.0,10.4,2.6
2945,0.0,43.083341023500004,92.0,0.0,0.0,0.0,10.6,0.0,1.0,3.4,0.0,0.0,5.8,0.4
2946,0.0,43.298526395820005,92.2,0.0,0.0,0.0,7.0,0.0,0.4,1.4,0.0,0.0,4.4,0.8
2947,0.0,43.662681892433326,92.16666666666669,0.16666666666666666,0.0,0.0,5.833333333333332,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,3.8333333333333335,1.1666666666666667
2948,0.0,43.61986139954001,91.4,0.4,0.0,0.0,4.2,0.0,0.0,0.2,0.0,0.0,2.4,1.6
2949,0.0,44.05725254416666,91.0,0.3333333333333333,0.0,0.0,3.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,2.333333333333333,1.0
2950,0.0,42.187226190766665,88.0,1.6666666666666667,0.0,0.6666666666666666,5.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,2.333333333333333
2951,0.0,41.44435637796001,87.0,2.4,0.0,0.2,4.2,0.2,0.0,0.4,0.2,0.0,2.4,1.2
2952,0.0,41.1390873844375,86.5,2.75,0.125,0.25,5.375,0.125,0.0,0.875,0.625,0.0,2.875,1.25
2953,0.0,41.02829284336667,86.33333333333331,3.6666666666666665,0.0,0.0,9.0,0.0,0.0,2.333333333333333,0.6666666666666666,0.0,3.0,3.0
2954,0.0,34.461880396779996,84.2,2.0,4.0,0.0,65.4,1.2,4.4,0.4,4.4,0.2,22.2,36.4
2955,0.0,37.015524979380004,87.2,3.0,0.0,1.8,16.6,0.0,3.0,0.4,0.0,0.0,8.2,4.4
2956,0.0,43.55636143793751,93.875,1.25,0.0,0.25,15.25,0.25,0.875,2.75,0.0,0.0,9.5,2.125
2957,0.0,43.56371546722501,93.875,1.0,0.0,0.125,13.375,0.125,1.0,2.875,0.0,0.0,8.125,1.375
2958,0.0,43.365750548879994,93.0,0.0,0.0,0.0,11.2,0.0,0.6,2.6,0.0,0.0,6.8,1.2
2959,0.0,43.464810711000005,92.85714285714286,0.0,0.0,0.0,9.285714285714286,0.0,0.42857142857142855,2.0,0.0,0.0,5.857142857142858,1.0
2960,0.0,43.72853558391428,92.71428571428572,0.0,0.0,0.0,4.857142857142857,0.0,0.0,0.5714285714285714,0.0,0.0,3.571428571428572,0.7142857142857143
2961,0.0,43.882729249416656,92.33333333333331,0.16666666666666666,0.0,0.0,3.5,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,0.8333333333333334
2962,0.0,48.01794874162223,101.0,3.0,3.0,0.3333333333333333,36.77777777777778,1.7777777777777777,1.5555555555555556,4.111111111111111,4.333333333333333,1.2222222222222223,18.777777777777782,8.333333333333334
2963,0.0,47.780425882572715,100.72727272727272,3.0,3.5454545454545454,0.6363636363636364,45.18181818181818,2.1818181818181817,1.6363636363636365,4.545454545454546,5.2727272727272725,1.4545454545454546,23.272727272727273,11.0
2964,0.0,46.63335944645001,99.4,3.3,5.7,1.4,76.4,3.6,2.3,7.1,8.6,2.0,38.7,21.2
2965,0.0,46.003837888425,98.625,3.25,8.375,2.125,112.375,4.625,3.875,9.5,12.375,2.375,58.25,31.875
2966,0.0,44.28368027166154,96.6153846153846,4.307692307692308,2.6153846153846154,0.6923076923076923,54.153846153846146,1.0,4.076923076923077,3.3076923076923075,4.153846153846153,0.4615384615384616,31.76923076923077,12.692307692307693
2967,0.0,43.93175364461,96.2,4.6,1.4,0.3,41.3,0.4,4.7,2.2,2.7,0.2,25.3,7.5
2968,1.0,45.785168833784205,91.42105263157896,0.0,0.0,0.0,6.157894736842105,0.0,0.0,3.2105263157894735,0.0,0.0,2.2105263157894743,0.7368421052631579
2969,1.0,46.017132590699994,91.68421052631581,0.0,0.0,0.0,6.473684210526316,0.0,0.0,3.3157894736842106,0.0,0.0,2.3157894736842106,0.8421052631578947
2970,0.875,46.419303542025006,92.25,0.0,0.0,0.0,5.1875,0.0,0.125,2.5,0.0,0.0,2.0625,0.5
2971,0.8333333333333334,45.66737280456667,91.33333333333331,0.0,0.0,0.0,5.833333333333332,0.0,0.0,2.833333333333333,0.0,0.0,2.2777777777777777,0.7222222222222222
2972,0.9130434782608696,46.163599901530425,91.8695652173913,0.0,0.0,0.0,5.608695652173912,0.0,0.043478260869565216,2.652173913043478,0.0,0.0,2.217391304347826,0.6956521739130435
2973,0.9047619047619048,46.44844545234761,92.23809523809523,0.0,0.0,0.0,5.238095238095238,0.0,0.09523809523809523,2.523809523809524,0.0,0.0,2.0476190476190474,0.5714285714285714
2974,0.7777777777777778,45.08891339132778,90.61111111111113,0.0,0.0,0.0,6.777777777777778,0.0,0.0,3.2222222222222223,0.0,0.0,2.6666666666666665,0.8888888888888888
2975,1.0,46.48221980646249,92.25,0.0,0.0,0.0,5.291666666666667,0.0,0.125,2.5,0.0,0.0,2.0416666666666665,0.625
2976,1.0,46.463304848978254,92.21739130434784,0.0,0.0,0.0,5.521739130434782,0.0,0.08695652173913042,2.6956521739130435,0.0,0.0,2.0869565217391304,0.6521739130434783
2977,0.9166666666666666,46.423637331616646,92.25,0.0,0.0,0.0,4.875,0.0,0.16666666666666666,2.2916666666666665,0.0,0.0,1.9166666666666667,0.5
2978,0.5454545454545454,45.68960429534545,91.72727272727272,0.0,0.0,0.0,2.0,0.0,0.5454545454545454,0.2727272727272727,0.0,0.0,1.181818181818182,0.0
2979,0.75,46.03162131859376,92.0,0.0,0.0,0.0,3.375,0.0,0.375,1.3125,0.0,0.0,1.4375,0.25
2980,0.0,38.890445385279996,85.1,3.1,5.8,2.9,61.1,6.2,6.8,10.7,6.1,0.9,29.2,9.7
2981,0.0,38.989833850772726,85.54545454545455,3.363636363636364,5.2727272727272725,2.8181818181818183,64.36363636363636,6.2727272727272725,7.090909090909091,11.909090909090908,5.636363636363638,0.6363636363636364,30.272727272727273,10.636363636363637
2982,0.0,39.04943302334,85.8,4.8,6.2,2.4,75.3,6.2,6.4,14.5,7.4,1.0,33.4,15.0
2983,0.0,39.31715545759332,86.46666666666668,5.0,6.333333333333332,1.5333333333333334,77.6,5.333333333333333,4.933333333333334,15.133333333333333,8.466666666666667,1.1333333333333333,29.73333333333333,20.733333333333334
2984,0.0,39.71674248412353,86.58823529411767,3.5882352941176467,6.411764705882352,1.2352941176470589,89.47058823529413,4.647058823529412,5.176470588235294,16.823529411764707,8.941176470588236,1.7058823529411764,30.470588235294123,29.35294117647059
2985,0.0,40.06858739554444,87.0,2.9444444444444446,6.277777777777778,1.2777777777777777,86.27777777777777,4.5555555555555545,5.222222222222221,15.944444444444445,8.555555555555555,1.5555555555555556,29.555555555555557,28.444444444444446
2986,0.0,41.071161343184606,87.69230769230771,1.0,3.615384615384616,1.5384615384615383,76.30769230769229,2.8461538461538463,5.153846153846153,11.153846153846152,5.769230769230768,1.6923076923076923,28.384615384615387,26.461538461538463
2987,0.0,41.299978033207694,87.92307692307692,0.6153846153846154,3.3076923076923075,1.3846153846153846,71.15384615384616,2.4615384615384617,5.307692307692308,9.846153846153848,5.230769230769232,1.4615384615384617,28.461538461538463,23.07692307692308
2988,0.0,41.72928857693333,87.8888888888889,0.5555555555555556,1.1111111111111112,0.8888888888888888,49.66666666666666,1.1111111111111112,4.333333333333333,5.111111111111111,3.111111111111111,1.0,24.444444444444446,12.555555555555555
2989,0.0,43.04597947126666,90.0,4.666666666666667,1.3333333333333333,0.0,30.33333333333333,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.0,14.0,12.0
2990,0.0,43.8459621864,91.33333333333331,5.166666666666667,2.0,0.16666666666666666,36.0,1.1666666666666667,2.5,1.5,2.333333333333333,0.0,13.166666666666664,17.5
2991,0.0,44.936467601725,92.5,4.5,1.0,2.25,39.25,5.0,2.75,2.0,2.25,0.0,17.0,13.5
2992,0.0,34.985429930225,77.625,2.0,17.125,12.75,288.375,24.0,20.375,12.5,31.625,2.75,125.0,101.375
2993,0.0,39.937429747775,84.625,0.375,0.0,0.0,10.5,0.125,0.25,1.375,0.0,0.0,4.75,4.0
2994,0.0,36.156903670575,88.25,1.75,1.5,0.0,23.75,0.0,3.0,1.25,3.25,0.0,10.0,7.75
2995,0.0,40.15382484839411,83.88235294117645,0.6470588235294118,3.2352941176470584,3.8235294117647056,61.29411764705882,6.117647058823528,4.352941176470588,9.176470588235292,7.117647058823528,0.2352941176470588,23.0,18.352941176470583
2996,0.0,36.7440882207125,86.75,1.0,0.25,0.125,11.75,0.125,1.625,0.25,0.25,0.0,6.5,3.375
2997,0.0,39.85258552555,92.0,3.75,0.0,0.25,5.0,0.25,0.25,1.25,0.0,0.0,3.0,0.5
2998,0.0,39.103973094675005,91.25,4.25,0.0,0.0,4.25,0.0,0.5,1.5,0.0,0.0,1.75,0.5
2999,0.0,39.742349088975,92.125,5.0,1.25,0.0,23.875,0.75,0.375,1.75,2.75,0.0,8.875,10.625
3000,0.0,44.596017672100004,98.0,2.0,0.0,0.0,14.0,0.0,0.8571428571428571,1.1428571428571428,0.42857142857142855,0.0,9.285714285714286,2.2857142857142856
3001,0.0,45.11966978163333,98.66666666666669,2.0,0.0,0.0,20.444444444444443,0.0,2.4444444444444446,2.2222222222222223,0.8888888888888888,0.0,12.333333333333336,2.555555555555556
3002,0.0,45.8986891450875,99.625,2.375,0.375,0.0,31.375,0.0,5.125,1.75,1.625,0.0,19.625,3.625
3003,0.0,46.38539082909001,100.2,2.8,0.3,0.0,47.2,0.0,5.8,2.0,1.3,0.2,28.5,9.7
3004,0.0,47.36116043696251,101.375,4.625,0.625,0.0,68.75,0.0,7.5,2.5,1.5,0.75,36.75,20.375
3005,0.0,48.78601240014,103.0,8.0,0.0,0.0,44.8,0.0,3.6,0.8,0.8,0.4,23.6,15.6
3006,0.0,50.27667896837779,104.77777777777777,4.777777777777779,0.0,0.0,20.11111111111111,0.0,2.1111111111111107,0.8888888888888888,0.0,0.0,10.111111111111109,7.0
3007,0.0,50.63181023336667,104.88888888888887,4.4444444444444455,0.0,0.0,13.555555555555555,0.0,2.555555555555556,0.5555555555555556,0.0,0.0,6.5555555555555545,3.888888888888889
3008,0.0,38.33920690745714,90.57142857142857,2.142857142857143,0.0,0.14285714285714285,14.0,0.14285714285714285,0.42857142857142855,1.7142857142857142,0.0,0.0,9.0,2.8571428571428568
3009,0.0,38.60172424245556,90.88888888888887,1.7777777777777777,0.0,0.1111111111111111,14.666666666666664,0.1111111111111111,0.2222222222222222,1.5555555555555556,0.0,0.0,10.888888888888891,2.0
3010,0.0,33.36861467662,71.3,2.5,10.6,12.1,535.0,26.4,15.9,19.1,39.0,6.3,197.4,252.8
3011,0.0,33.340245699250005,72.75,2.25,7.0,6.5,337.25,6.75,9.0,13.75,22.25,2.5,195.5,101.0
3012,0.0,31.341818302725,73.25,7.75,0.0,0.0,4.5,0.0,0.0,0.5,1.0,0.0,0.75,2.25
3013,0.0,31.484347715766674,74.0,8.333333333333334,0.0,0.0,5.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,3.0
3014,0.0,31.530913984250002,75.25,11.5,0.0,0.0,4.75,0.0,0.0,0.0,0.25,0.0,1.0,3.5
3015,0.0,31.6273359462,75.4,13.8,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.6,2.8
3016,0.0,7.942647646675,19.0,3.5,0.0,0.0,10.25,0.5,1.5,0.25,0.0,0.0,2.25,5.75
3017,0.0,20.5446602472,49.66666666666666,6.333333333333332,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
3018,0.0,34.84244725,75.0,14.0,4.857142857142857,3.571428571428572,419.71428571428567,2.571428571428572,26.142857142857146,11.142857142857142,20.714285714285715,1.2857142857142858,248.57142857142856,117.28571428571428
3019,0.0,34.90435588688571,76.14285714285714,13.714285714285715,4.0,1.8571428571428568,398.0,2.0,26.57142857142857,10.857142857142858,19.571428571428573,0.42857142857142855,212.28571428571428,131.85714285714286
3020,0.0,35.135614669642855,77.42857142857143,12.428571428571427,4.714285714285714,1.5714285714285714,269.14285714285717,2.8571428571428568,19.571428571428573,9.0,15.285714285714285,1.2857142857142858,146.14285714285714,81.28571428571429
3021,0.0,35.3036142642375,78.375,13.125,4.625,2.625,256.0,7.375,23.625,8.5,13.5,2.625,109.375,98.25
3022,0.0,35.66056476500001,79.55555555555556,11.777777777777779,3.2222222222222223,1.7777777777777777,225.44444444444446,7.4444444444444455,17.22222222222222,7.0,11.555555555555555,1.6666666666666667,90.0,95.55555555555556
3023,0.0,35.76996887551333,80.06666666666666,10.666666666666666,2.1333333333333333,1.1333333333333333,227.86666666666667,4.4,12.2,7.666666666666668,10.866666666666667,1.2,95.93333333333334,98.86666666666666
3024,0.0,35.781051014035285,80.29411764705883,10.0,1.9411764705882355,1.8235294117647056,259.6470588235294,4.529411764705882,11.470588235294118,8.176470588235292,10.882352941176471,1.3529411764705883,92.41176470588236,134.58823529411765
3025,0.0,46.8338379936,96.33333333333331,3.555555555555556,0.0,0.0,9.777777777777779,1.0,0.2222222222222222,0.4444444444444444,0.0,0.0,5.333333333333333,2.7777777777777777
3026,0.0,33.8904750959,73.53333333333333,7.066666666666666,2.8,0.9333333333333332,227.06666666666663,4.2,15.4,5.266666666666667,10.066666666666666,4.6,131.46666666666667,59.8
3027,0.0,33.95282246373125,73.6875,7.0625,3.1875,1.0,238.9375,3.9375,16.1875,5.5,11.25,4.9375,136.8125,64.5
3028,0.0,38.22511571734286,90.28571428571428,3.8571428571428568,0.0,0.5714285714285714,7.857142857142858,0.5714285714285714,0.0,2.0,0.0,0.0,4.571428571428571,1.2857142857142858
3029,0.0,38.277909322320006,90.4,3.2,0.0,0.0,7.8,0.0,0.0,2.4,0.0,0.0,4.2,1.2
3030,0.0,38.638865430799996,91.0,6.0,0.0,0.0,78.0,2.0,13.0,4.0,0.0,1.0,28.0,30.0
3031,0.0,39.798724934563644,92.36363636363636,7.454545454545454,2.363636363636364,0.0,52.63636363636363,1.818181818181818,7.0,1.818181818181818,3.9090909090909087,0.5454545454545454,16.636363636363637,23.272727272727273
3032,0.0,40.489098499099995,93.2,6.1,1.9,0.0,31.1,0.8,5.1,1.1,2.2,0.4,11.9,11.5
3033,0.0,46.55377682406,100.6,1.7,0.9,0.3,42.7,1.5,2.9,2.1,1.7,0.2,24.2,11.3
3034,0.0,46.87401254963636,101.0,3.0,1.181818181818182,0.3636363636363637,58.18181818181818,2.0,4.727272727272728,2.4545454545454546,2.4545454545454546,0.4545454545454545,26.818181818181817,20.818181818181817
3035,0.0,48.02421431294445,102.33333333333331,3.111111111111111,1.0,0.3333333333333333,57.66666666666666,1.5555555555555556,6.222222222222222,1.7777777777777777,2.1111111111111107,0.6666666666666666,19.777777777777782,26.88888888888889
3036,0.0,49.065216546642844,103.57142857142857,1.4285714285714286,0.0,0.0,28.57142857142857,0.14285714285714285,4.857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,6.857142857142858,15.714285714285715
3037,0.0,49.851038647799996,104.4,1.0,0.0,0.0,16.9,0.0,3.9,0.1,0.0,0.0,4.4,8.5
3038,0.0,50.09564342631111,104.55555555555556,1.2222222222222223,0.0,0.0,17.555555555555557,0.0,3.4444444444444446,0.2222222222222222,0.0,0.0,5.4444444444444455,8.444444444444445
3039,0.0,50.17700305588571,104.28571428571428,1.5714285714285714,0.0,0.0,16.0,0.0,2.8571428571428568,0.5714285714285714,0.0,0.0,6.7142857142857135,5.857142857142858
3040,0.0,49.88760343646,102.8,1.6,0.0,0.0,15.0,0.0,4.0,0.8,0.0,0.0,6.6,3.6
3041,0.0,49.735557262019995,101.8,1.0,0.0,0.0,12.0,0.0,4.8,0.4,0.0,0.0,5.2,1.6
3042,0.0,50.24431918385,101.5,1.0,0.0,0.0,7.7,0.0,2.6,0.0,0.7,0.0,2.9,1.5
3043,0.0,50.26677903684443,100.88888888888887,0.8888888888888888,0.0,0.0,9.0,0.0,2.0,0.0,0.8888888888888888,0.0,4.222222222222221,1.8888888888888888
3044,0.0,35.670670259888894,81.0,12.333333333333336,10.111111111111109,3.2222222222222223,305.1111111111111,9.222222222222221,17.22222222222222,22.11111111111111,24.33333333333333,1.8888888888888888,128.44444444444446,115.22222222222223
3045,0.0,35.76702603040001,81.33333333333333,12.333333333333336,9.166666666666666,4.333333333333333,349.83333333333326,9.166666666666666,16.833333333333332,22.16666666666667,21.5,3.0,134.0,156.5
3046,0.0,37.01518209971666,83.66666666666667,5.666666666666668,1.6666666666666667,1.1666666666666667,139.16666666666666,1.0,7.0,13.333333333333336,7.5,0.6666666666666666,63.33333333333334,49.16666666666666
3047,0.0,37.02590017343,83.7,5.6,1.9,1.4,146.1,1.2,7.0,13.9,8.3,0.8,64.7,53.5
3048,0.0,46.46885388975454,100.54545454545456,2.8181818181818183,2.0,1.7272727272727273,106.54545454545456,3.8181818181818175,5.181818181818182,1.0909090909090908,3.8181818181818175,0.4545454545454545,55.45454545454545,40.45454545454545
3049,0.0,46.617367439099986,100.7,1.6,1.3,0.9,68.8,2.5,4.2,1.7,2.5,0.2,39.8,20.1
3050,0.0,46.59500625654446,100.66666666666669,1.5555555555555556,1.0,0.4444444444444444,50.111111111111114,1.8888888888888888,2.6666666666666665,2.0,1.8888888888888888,0.1111111111111111,28.33333333333333,14.666666666666664
3051,0.0,45.884212345275,99.75,1.5,0.375,0.0,25.875,0.625,2.25,1.625,1.5,0.0,17.25,3.0
3052,0.0,45.6472645964625,99.375,2.125,0.375,0.0,22.875,0.25,3.125,1.75,1.625,0.0,15.25,1.25
3053,0.0,45.98731491092001,99.7,2.5,0.2,0.0,35.9,0.0,5.6,2.1,1.6,0.0,21.5,5.3
3054,0.0,45.3535381912875,98.625,4.375,0.0,0.0,28.625,0.0,3.125,1.125,1.5,0.0,20.75,2.125
3055,0.0,45.926429627178564,99.14285714285714,3.4285714285714284,0.0,0.0,23.714285714285715,0.0,1.2142857142857142,0.07142857142857142,0.07142857142857142,0.0,20.142857142857142,2.2142857142857144
3056,0.0,46.92072346,100.125,4.0,1.125,0.125,20.75,0.25,3.5,1.0,1.0,0.125,11.75,4.375
3057,0.0,47.4851428955625,100.75,4.5,2.875,0.5,25.0,0.25,5.5,1.0,3.75,0.5,8.75,8.625
3058,0.0,48.026176209673345,101.33333333333331,4.066666666666666,3.8,0.9333333333333332,23.4,0.13333333333333333,6.8,1.0,5.666666666666668,0.9333333333333332,4.933333333333334,8.666666666666666
3059,0.0,40.72428577391429,91.28571428571428,4.428571428571429,0.0,0.0,22.428571428571423,0.0,3.7142857142857135,2.8571428571428568,0.0,0.0,5.428571428571429,10.428571428571429
3060,0.0,40.988951539714286,91.71428571428572,3.1428571428571432,0.0,0.0,20.857142857142858,0.0,3.8571428571428568,2.4285714285714284,0.0,0.0,5.0,9.571428571428571
3061,0.0,41.74271597576666,92.66666666666669,0.6666666666666666,0.16666666666666666,0.0,25.16666666666667,0.0,3.333333333333333,2.333333333333333,0.16666666666666666,0.0,9.833333333333334,9.666666666666666
3062,0.0,42.5741868868,93.83333333333331,0.3333333333333333,0.5,0.0,22.66666666666667,0.0,1.6666666666666667,1.6666666666666667,0.5,0.0,11.0,8.333333333333334
3063,0.0,42.871863191975,94.25,0.5,0.5,0.0,19.75,0.0,1.0,1.25,0.5,0.0,10.25,7.25
3064,,,,,,,,,,,,,,
3065,0.0,43.42287578506667,94.16666666666669,0.8333333333333334,0.0,0.0,12.833333333333336,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,9.5,2.333333333333333
3066,0.0,43.464144685716654,93.66666666666669,0.3333333333333333,0.0,0.0,12.333333333333336,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,9.0,2.333333333333333
3067,0.0,43.678486426000006,93.4,0.0,0.0,0.0,8.4,0.0,0.0,0.4,0.0,0.0,6.6,1.4
3068,0.0,43.72274010665999,92.6,0.0,0.0,0.0,5.2,0.0,0.2,0.6,0.0,0.0,3.2,1.2
3069,0.0,44.180935908066665,92.66666666666669,0.0,0.0,0.0,5.666666666666668,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,2.0
3070,0.0,42.10172827705001,87.66666666666669,3.1666666666666665,0.0,0.0,8.5,0.0,0.5,2.0,0.0,0.0,5.166666666666667,0.8333333333333334
3071,0.0,42.51927680144,88.0,3.0,0.0,0.0,6.6,0.0,0.2,1.2,0.0,0.0,4.4,0.8
3072,0.0,42.1810592899,87.66666666666669,3.333333333333333,0.0,0.0,10.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,6.333333333333332,2.6666666666666665
3073,0.0,40.49155045891667,85.66666666666667,5.666666666666668,0.0,0.0,10.0,0.0,0.0,2.1666666666666665,1.0,0.0,3.8333333333333335,3.0
3074,0.0,35.639442718379996,86.2,3.4,0.6,0.6,34.4,1.2,4.6,6.6,0.6,0.0,9.2,13.4
3075,0.0,35.836467801,86.4,3.6,0.4,0.4,37.6,1.0,6.4,6.2,0.4,0.0,10.0,14.4
3076,0.0,35.8530719173,86.2857142857143,3.1428571428571432,0.2857142857142857,0.2857142857142857,36.42857142857143,1.0,6.571428571428571,5.857142857142858,0.2857142857142857,0.0,10.0,13.285714285714285
3077,0.0,35.808812950749996,86.5,2.0,0.0,0.0,35.0,1.0,7.5,5.0,0.0,0.0,11.0,10.5
3078,0.0,51.202840586680004,105.6,2.0,0.0,0.0,52.8,0.0,2.2,0.0,0.0,0.0,3.8,46.8
3079,0.0,37.04757374655,83.75,5.0,1.875,1.125,133.625,0.875,6.5,13.375,8.125,0.625,59.875,47.25
3080,0.0,36.330964447733336,87.66666666666669,1.5,0.3333333333333333,0.0,22.66666666666667,0.0,0.6666666666666666,2.6666666666666665,0.5,1.0,15.5,2.6666666666666665
3081,0.0,38.60280329194615,82.30769230769229,0.3076923076923077,5.0769230769230775,5.0769230769230775,45.0,9.846153846153848,10.307692307692307,7.0769230769230775,8.692307692307693,0.5384615384615384,9.692307692307693,7.384615384615384
3082,0.0,38.422758723433326,82.08333333333333,0.5833333333333334,5.416666666666668,5.0,44.66666666666666,9.333333333333334,10.666666666666666,5.916666666666668,8.5,0.5,10.833333333333336,7.666666666666668
3083,0.0,37.97449991368571,82.0,1.4285714285714286,6.0,3.0,56.42857142857143,8.857142857142858,12.142857142857142,5.7142857142857135,8.142857142857142,0.42857142857142855,15.857142857142858,12.285714285714285
3084,0.0,38.471604278490005,83.6,4.0,6.5,0.2,46.8,6.1,5.2,4.2,6.7,0.7,19.1,10.7
3085,0.0,38.18774865114117,85.52941176470588,3.5882352941176467,7.882352941176472,1.5294117647058822,42.411764705882355,6.941176470588236,5.235294117647058,4.0,7.470588235294117,0.2352941176470588,18.352941176470583,9.352941176470589
3086,0.0,37.29182002255,86.125,1.0,11.75,4.625,66.0,10.125,9.0,9.5,13.875,0.875,23.375,15.125
3087,0.0,37.02310921025714,86.85714285714286,1.2857142857142858,13.714285714285715,6.857142857142858,91.14285714285714,12.428571428571427,11.714285714285715,10.142857142857142,18.714285714285715,1.7142857142857142,34.42857142857143,21.714285714285715
3088,0.0,36.66292872175,87.0,3.333333333333333,10.5,5.5,106.66666666666669,9.5,14.166666666666664,8.0,15.333333333333336,1.5,49.83333333333334,23.66666666666667
3089,0.0,38.254624338024996,90.25,4.75,0.0,1.0,7.25,1.0,0.25,0.25,0.0,0.0,5.25,1.5
3090,0.0,36.0899619616,80.33333333333333,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0
3091,0.0,36.394804205599996,80.66666666666667,0.0,0.0,0.0,14.0,0.0,2.6666666666666665,0.0,0.0,0.0,4.666666666666667,6.666666666666668
3092,0.0,30.3262037316,67.0,31.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,2.0,14.0,22.0
3093,0.0,30.8764886304,70.0,3.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0
3094,0.0,34.531641612849995,69.83333333333333,1.6666666666666667,11.75,4.083333333333333,145.0,8.0,19.5,15.5,18.83333333333333,1.5,35.583333333333336,61.41666666666666
3095,0.0,34.29788333772308,69.92307692307692,1.4615384615384617,10.846153846153848,4.615384615384615,143.23076923076925,9.846153846153848,16.76923076923077,16.076923076923073,16.46153846153846,0.8461538461538461,47.46153846153846,51.07692307692307
3096,0.0,34.19239669565333,70.06666666666666,0.8666666666666667,10.666666666666666,3.8,148.0,9.2,15.4,15.466666666666667,15.6,1.1333333333333333,60.73333333333333,44.93333333333333
3097,0.0,44.346406192299995,95.0,0.0,0.0,0.0,70.0,1.0,21.0,5.0,0.0,1.0,2.0,40.0
3098,0.0,39.20390648994,83.0,0.0,11.2,5.2,79.8,15.8,10.4,18.0,17.2,2.2,16.0,16.2
3099,0.0,39.519202864312504,83.875,0.0,9.5,5.125,77.0,14.25,10.625,18.0,14.375,2.0,16.5,15.25
3100,0.0,39.46165334535555,84.1111111111111,0.0,6.666666666666668,4.4444444444444455,73.0,12.333333333333336,14.0,13.888888888888891,9.666666666666666,1.7777777777777777,15.555555555555555,15.777777777777779
3101,0.0,37.1297754517,81.66666666666667,0.0,0.0,0.0,11.833333333333336,0.6666666666666666,1.3333333333333333,0.0,0.5,0.0,3.0,6.333333333333332
3102,0.0,33.14650369842857,81.28571428571429,1.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0
3103,0.0,41.86655556785556,91.44444444444444,1.3333333333333333,0.0,1.1111111111111112,79.22222222222223,3.111111111111111,6.222222222222222,9.444444444444443,0.6666666666666666,1.0,18.88888888888889,40.888888888888886
