,STREETTYPE_CRES_neighbor,d_auth_score_SgAsNd_neighbor,d_clo_cntr_SgAsNd_neighbor,d_hub_score_SgAsNd_neighbor,d_node_ecc_SgAsNd_neighbor,ud_auth_score_SgAsNd_neighbor,ud_clo_cntr_SgAsNd_neighbor,ud_eig_cntr_SgAsNd_neighbor,ud_far_cntr_SgAsNd_neighbor,ud_hub_score_SgAsNd_neighbor,ud_node_ecc_SgAsNd_neighbor,side_walk_both_neighbor,poi_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,crime_total_neighbor
20,0.0,0.00017040018129045457,0.02423340230641818,0.00014166531462067274,89.18181818181819,3.0906965136809085e-06,0.025373196292072728,7.416542421398182e-08,39.4167358819,2.399069857972909e-06,85.18181818181819,0.0,6.0,36.72727272727273,0.6363636363636364,118.36363636363636
21,0.0,0.00011798472469627693,0.024144571134153844,9.754537492071538e-05,89.69230769230771,2.3388693759775393e-06,0.025212784502546152,5.5089711001207687e-08,39.67064107717693,1.8119037996016152e-06,85.69230769230771,0.0,5.769230769230768,34.153846153846146,0.6153846153846154,117.46153846153848
22,0.0,7.387696279949334e-05,0.023895654659899998,6.404714176956666e-05,90.53333333333332,1.2717054880894e-06,0.0248995053529,2.8778617007902675e-08,40.17103441962,9.810018249544664e-07,86.4,0.0,4.8,28.93333333333333,0.13333333333333333,105.13333333333334
23,0.0,2.676416385373357e-05,0.02340786168438572,2.217878869679429e-05,91.85714285714286,4.4173598908671425e-07,0.024369147258621437,8.946454072582144e-09,41.04413120674286,3.3690812601042856e-07,87.64285714285714,0.0,2.357142857142857,19.785714285714285,0.21428571428571427,82.57142857142857
24,0.0,1.978286257139e-05,0.023260146591838463,1.5602013679564616e-05,92.15384615384615,3.274887510923077e-07,0.02421857173066154,6.311664615356922e-09,41.2970919236,2.485289907537692e-07,87.92307692307692,0.0,1.7692307692307692,22.07692307692308,0.3076923076923077,75.84615384615384
25,0.0,0.00012418880224606,0.0220301944904,0.00010461196096097998,97.2,9.807218093384e-08,0.02263859697218,4.5677744762580006e-10,44.17883422826,6.816252638368001e-08,93.2,0.2,2.8,15.2,0.0,34.8
26,0.0,0.0002278245246079333,0.02222019340501111,0.0001921097565679556,97.0,1.5669816126796667e-07,0.02283681207888889,6.787143274527776e-10,43.79055463768889,1.0867833772037776e-07,93.0,0.4444444444444444,2.888888888888889,18.88888888888889,0.0,39.22222222222222
27,0.0,0.00031936207763922216,0.022258350304044446,0.00026939052563244447,97.66666666666669,1.7426344234277776e-07,0.02285953541793333,7.280642066487777e-10,43.74701631751112,1.2074327304542222e-07,93.66666666666669,0.6666666666666666,3.0,16.77777777777778,0.0,39.66666666666666
28,0.0,0.0003367118004164,0.02227723944795,0.00028403648025250003,98.0,1.7092786174047001e-07,0.02287551905178,7.067767182240999e-10,43.71676067957001,1.1839355433162999e-07,94.1,0.8,3.8,21.0,0.0,40.1
29,0.0,0.0002993303934616,0.022194316409560003,0.00025257452356620004,98.4,1.3792074555915002e-07,0.02278660999202,5.596636764182002e-10,43.88810678696,9.548407988066e-08,94.8,0.9,5.2,24.7,0.0,43.2
30,0.0,0.00020897454805816665,0.022034652365683336,0.00017633578034190002,99.16666666666669,9.156651002393334e-08,0.02261937052991667,3.681565250873334e-10,44.2150758713,6.337183595161665e-08,95.5,0.6666666666666666,5.5,22.83333333333333,0.0,42.0
31,0.0,4.469980805384444e-06,0.02014488385074444,3.7326073345627778e-06,103.66666666666669,2.2093117041835555e-09,0.020638907238322218,7.083543041264442e-12,48.4639719029889,1.5007918038553334e-09,100.11111111111113,0.3333333333333333,3.4444444444444446,11.444444444444445,0.0,46.444444444444436
32,0.0,2.236337307810444e-06,0.019921086572322225,1.6749340403176669e-06,103.88888888888887,1.0253972977211112e-09,0.020425659832888892,2.9527091084472215e-12,48.96409934133335,6.890925543884442e-10,100.88888888888887,0.2222222222222222,2.0,11.222222222222221,0.3333333333333333,55.444444444444436
33,0.0,3.741174160572501e-06,0.020060024605775,3.0749777821787497e-06,103.0,1.2942132992315e-09,0.020542704864375,3.5033326584512507e-12,48.68146307955001,8.672068240452502e-10,101.5,0.0,3.125,39.25,30.25,60.0
34,0.0,5.709872299381251e-07,0.027860253872362503,4.778621834207499e-07,61.75,1.712931950228e-08,0.0305035899928375,5.716525676078749e-11,32.7843920889625,1.1600949520147499e-08,58.125,0.75,30.375,76.375,49.375,164.75
35,0.0,5.017702270795001e-07,0.027742759509900003,4.66457593991125e-07,61.875,9.40109474599375e-09,0.03080345847945,3.126629030226625e-11,32.46648526546249,6.365479210110002e-09,57.875,0.625,16.125,59.375,40.375,152.875
36,0.0,1.0678563312342727e-05,0.027940469187745457,8.013944829592e-06,67.81818181818181,5.775075365055455e-08,0.030977924467909087,1.8000229379296359e-10,32.28298604652727,3.925068924362727e-08,63.81818181818182,0.5454545454545454,9.272727272727273,36.36363636363637,0.09090909090909093,196.3636363636364
37,0.0,1.051287816577923e-05,0.027735997026261543,7.514694235861693e-06,68.61538461538461,6.67533523013846e-08,0.03076420698035385,2.1136633825596924e-10,32.50784643245384,4.5440895328784606e-08,64.61538461538461,0.5384615384615384,9.0,39.46153846153846,0.07692307692307693,198.46153846153842
38,0.0,1.154539143585364e-05,0.027284573311272733,8.661612058156364e-06,70.54545454545455,8.342405963301821e-08,0.030182251668145456,2.66867855215e-10,33.14018751051818,5.6855577129018176e-08,66.54545454545455,0.5454545454545454,9.545454545454543,34.54545454545455,0.7272727272727273,183.72727272727272
39,0.0,6.093468382744e-06,0.026660208577376925,4.4767169337904615e-06,72.0,5.5289528350612304e-08,0.029610278492669232,1.777187108838077e-10,33.78201543836154,3.769151711754538e-08,67.76923076923077,0.38461538461538464,7.9230769230769225,30.30769230769231,0.5384615384615384,158.23076923076925
40,0.0,5.4969498343596874e-06,0.026601958346368748,4.216932381244e-06,72.1875,5.0564573279356246e-08,0.02948595472366875,1.624702111116825e-10,33.927365496937504,3.446767683655188e-08,68.0625,0.375,7.125,28.875,0.4375,155.5
41,0.0,2.6059833028444282e-06,0.026297407179771425,2.177581816289143e-06,72.85714285714286,2.9398377902207142e-08,0.02913178593221429,9.439920379620428e-11,34.33585043899286,2.003514256545214e-08,68.78571428571429,0.2857142857142857,6.2857142857142865,21.785714285714285,0.5714285714285714,141.5
42,0.0,1.2282679131289374e-06,0.0262445560254375,8.791140445560623e-07,73.25,1.2153130183539996e-08,0.02902945479408125,3.870615352154625e-11,34.4531832165,8.267914921036875e-09,69.3125,0.25,5.875,20.1875,0.375,143.5
43,0.0,9.414846462580999e-07,0.0263524985027,7.215671233000999e-07,73.4,4.686442155795e-09,0.02892992966752,1.4060221192252999e-11,34.56948048324001,3.1615619179119995e-09,69.8,0.2,5.2,23.4,0.3,152.1
44,0.0,8.280555913689091e-07,0.02660924812010909,5.95106900758e-07,73.0,3.833675593903637e-09,0.02915898713361818,1.045560402475182e-11,34.30623634027273,2.5616316795381814e-09,69.54545454545455,0.2727272727272727,4.090909090909091,25.0,0.4545454545454545,165.54545454545453
45,0.0,7.377432896514998e-07,0.026869494451620003,5.215284072452e-07,72.6,3.3433621752059996e-09,0.02936977006261,8.514215304202003e-12,34.060082137260004,2.219132015481e-09,69.4,0.2,4.6,28.2,0.6,174.1
46,0.0,6.685018435984444e-07,0.027223666705800002,4.980745586551111e-07,72.22222222222223,3.3352171116677782e-09,0.02968346372103333,8.096060771625557e-12,33.69963007018889,2.2048035611766667e-09,69.1111111111111,0.2222222222222222,4.111111111111111,25.66666666666667,0.6666666666666666,166.88888888888889
47,0.0,6.767818710843334e-07,0.02746822921172222,5.145713402653334e-07,72.22222222222223,3.1357176212433333e-09,0.029906238510188886,7.452433739972222e-12,33.446754244211114,2.068801589605556e-09,69.1111111111111,0.2222222222222222,3.111111111111111,22.777777777777782,1.4444444444444444,151.33333333333334
48,0.0,6.722543600597143e-07,0.027654812739542862,5.523367213335714e-07,72.0,2.9020662256e-09,0.030022241098885717,6.834800176664286e-12,33.31338003605715,1.9125089549471428e-09,69.0,0.2857142857142857,3.4285714285714284,23.285714285714285,1.7142857142857142,151.42857142857142
49,0.0,8.692009275715001e-07,0.02793885194583334,6.941951489185e-07,72.16666666666667,2.87472838794e-09,0.03035040583865,6.762508178373332e-12,32.95578259805,1.893409987450001e-09,69.16666666666667,0.16666666666666666,5.833333333333332,25.16666666666667,1.3333333333333333,132.83333333333334
50,0.0,1.8488969261833327e-06,0.023054092052388887,1.5065976660861112e-06,72.0,1.5563684846000002e-07,0.024778995282288892,4.0778568204688895e-09,31.888172830044446,1.2123306191845558e-07,68.33333333333333,0.0,5.111111111111111,43.111111111111114,0.7777777777777778,64.22222222222223
51,0.0,1.3910068355881666e-06,0.0257242481798,1.303876805451167e-06,81.5,1.3174359680166664e-07,0.0281239122939,3.376576826478667e-09,35.56084186660001,1.0218220916728334e-07,76.33333333333333,0.0,3.0,64.0,0.16666666666666666,73.0
52,0.0,8.483480447240005e-07,0.028771896080442862,7.156086654537142e-07,61.714285714285715,1.1091765704648572e-08,0.030862382715471433,9.03964523209e-11,32.406095007685714,7.980070351394287e-09,60.14285714285714,0.5714285714285714,21.571428571428577,0.5714285714285714,0.0,1.5714285714285714
53,0.0,8.296933530084876e-06,0.0285874495223125,7.1220023185672485e-06,60.625,1.27862106490025e-08,0.0301370809660625,1.5733199066211252e-10,33.185792583399994,9.358461199277499e-09,60.25,0.625,26.125,29.125,17.0,8.125
54,0.0,8.108907425133214e-06,0.028141308972964282,7.051297446425e-06,60.92857142857143,1.3631387686509997e-08,0.02955246793911429,1.340495182336143e-10,33.84502151252143,9.74534524159857e-09,60.92857142857143,0.7142857142857143,23.142857142857146,115.42857142857143,103.78571428571428,12.5
55,0.0,1.0035766302869642e-05,0.028000985366057142,8.605318776723571e-06,61.0,1.6026533518656427e-08,0.02939695598202144,1.361385083124357e-10,34.02140721131429,1.1312209916255715e-08,61.0,0.6428571428571429,20.928571428571427,102.57142857142857,91.07142857142857,15.214285714285715
56,0.0,1.4448366028550312e-05,0.027995134233081247,1.2320524650990625e-05,60.75,2.274423928975937e-08,0.029365663263375006,1.8433107071901874e-10,34.05713867546875,1.6004368336481877e-08,60.75,0.6875,20.0625,103.0,91.375,24.875
57,0.0,1.4487340372221668e-05,0.02794064481658666,1.2264665339946001e-05,60.73333333333333,2.388451726779e-08,0.02933124213549334,1.8185346624800668e-10,34.0962621113,1.6732873137572667e-08,60.73333333333333,0.6666666666666666,18.0,135.66666666666666,122.33333333333331,28.466666666666665
58,0.0,1.4999207615360001e-05,0.0280768729646,1.2414584660466667e-05,60.555555555555564,3.8256421261544445e-08,0.029535002246355562,1.9342872589322225e-10,33.86394097707777,2.6219221503411112e-08,59.77777777777778,0.6666666666666666,18.88888888888889,229.66666666666663,187.11111111111111,102.44444444444444
59,0.0,8.433978030435556e-06,0.027650751451111108,6.986321697455556e-06,60.88888888888889,2.761421941696667e-08,0.029160437889855555,1.217290080002889e-10,34.299011722466666,1.8788885261692222e-08,59.33333333333334,0.5555555555555556,19.11111111111111,247.11111111111111,213.66666666666663,114.44444444444444
60,0.0,3.99341686623075e-06,0.027389987416175002,2.980757681141251e-06,61.5,1.97690310460475e-08,0.02931499229515833,8.0214464720525e-11,34.122584911016666,1.3413698800271668e-08,58.91666666666666,0.5833333333333334,25.25,197.83333333333331,170.33333333333334,123.16666666666669
61,0.0,6.380782793340999e-07,0.027589854045240003,5.053737486895001e-07,61.9,1.3822681835867998e-08,0.030054668632679988,4.580810508212e-11,33.28425887297,9.3450233748769e-09,58.4,0.7,28.6,44.4,24.5,94.5
62,0.0,3.567615632520001e-07,0.027985592263612497,3.3340145806875e-07,60.75,3.882847601656251e-09,0.031131838550950006,1.3457394909030001e-11,32.1304477534,2.62974952911325e-09,57.5,0.375,7.5,51.25,25.375,178.75
63,0.0,3.8687750148129997e-07,0.02745681081538,2.8674017856203997e-07,62.8,9.9208105442735e-09,0.031713941409869995,5.6077651735026995e-11,31.543934778750003,7.000493860078502e-09,59.2,0.9,9.6,39.7,7.6,153.1
64,0.0,6.781690257999e-07,0.027493164810045448,5.095540893084635e-07,63.18181818181818,1.6405940311057268e-08,0.03184390851492727,9.398558768633636e-11,31.406611127109088,1.1595369361712729e-08,59.54545454545455,0.9090909090909092,11.181818181818182,48.45454545454545,6.727272727272728,174.27272727272728
65,0.0,1.16625921841254e-06,0.027676786395549997,8.982612018835602e-07,63.1,2.5782599682145e-08,0.031961765268979994,1.4810768556515e-10,31.289098700580002,1.8231523620142e-08,59.8,0.9,13.8,57.5,5.0,214.9
66,0.0,1.6562068600468e-06,0.02815328791958,1.2767715939758e-06,63.0,3.0868021676242014e-08,0.03189911446904,1.7058924869863998e-10,31.35063943778,2.1754265041516e-08,59.8,0.8,17.0,53.4,4.6,240.6
67,0.0,1.5732986561748e-06,0.02863058139548,1.2212441568518e-06,63.0,2.8748976624842e-08,0.031939223510060004,1.2609652252824003e-10,31.310885127979997,1.9887807807716e-08,59.2,1.0,14.8,57.6,4.2,232.0
68,0.0,1.7003211861365005e-06,0.02859682421878333,1.2399937298466666e-06,63.5,3.4257202135733336e-08,0.031914246051850004,1.3168899265333336e-10,31.33454135973333,2.3494927621116663e-08,59.16666666666666,0.6666666666666666,10.166666666666666,67.66666666666667,2.833333333333333,225.16666666666663
69,0.0,3.7303083072687147e-06,0.028385903636857144,2.9443827795214284e-06,64.71428571428571,4.2917396940742856e-08,0.03166018997094285,1.4267097956957143e-10,31.587253909671432,2.9207403858528565e-08,60.42857142857143,0.5714285714285714,9.857142857142858,48.85714285714285,1.8571428571428568,220.28571428571428
70,0.0,8.221501811435251e-06,0.0284114485639,6.7059453956325e-06,65.5,5.395064790181251e-08,0.031475582432337494,1.682797735685125e-10,31.771959638725,3.66163852107625e-08,61.5,0.625,11.375,35.625,2.125,193.25
71,0.0,1.4042905946025e-05,0.028387037440825005,1.11702332727025e-05,66.5,6.5616559540675e-08,0.0313189730987625,1.9993104659650002e-10,31.931722456212498,4.45081836309e-08,62.625,0.625,11.125,40.625,0.375,193.125
72,0.0,1.5247957719244445e-05,0.02838121071907778,1.2231524275104445e-05,66.77777777777777,6.905372826886666e-08,0.031292982108988884,2.0994747967877775e-10,31.957562798688887,4.684613299256667e-08,63.0,0.6666666666666666,10.444444444444443,44.88888888888889,0.3333333333333333,191.66666666666663
73,0.0,1.6955231414957143e-05,0.02836252929467143,1.338165315809e-05,67.85714285714286,7.955210435268573e-08,0.031198684771557145,2.44039650728e-10,32.05471909165714,5.4036691034814285e-08,64.14285714285714,1.0,7.142857142857142,44.42857142857143,0.5714285714285714,203.57142857142856
74,0.0,1.0253742176796364e-05,0.027628397435654543,7.4815475442154555e-06,69.81818181818181,7.933538530052727e-08,0.03040671064708181,2.491986287653637e-10,32.89950346067273,5.400403585388181e-08,65.9090909090909,0.9090909090909092,17.272727272727273,43.81818181818182,0.3636363636363637,191.0
75,0.0,6.862222668262727e-06,0.02717843562393637,4.6743956964216176e-06,70.72727272727273,7.165366442207272e-08,0.03003498833408182,2.2678870121114547e-10,33.30354535088182,4.880573776428183e-08,66.72727272727273,0.9090909090909092,21.272727272727273,40.36363636363637,1.0909090909090908,196.72727272727272
76,0.0,5.089330077896818e-06,0.02705770355199091,3.3156594018737097e-06,71.18181818181819,6.222843790378183e-08,0.029906560959236363,1.9712142285031817e-10,33.444978176772736,4.238721057094455e-08,67.27272727272727,0.9090909090909092,21.818181818181817,39.45454545454545,1.0909090909090908,192.27272727272728
77,0.0,3.1178669981328183e-06,0.02693679297176364,2.367677389997709e-06,71.54545454545455,4.792179655734001e-08,0.029694341489245456,1.5194724404444544e-10,33.678712689945456,3.264292150435363e-08,67.72727272727273,0.9090909090909092,25.09090909090909,45.90909090909091,1.818181818181818,197.63636363636363
78,0.0,1.9027319654616669e-06,0.02714819460183333,1.4154840716143337e-06,71.77777777777777,2.9793636786308886e-08,0.029700914852522225,9.383306072636664e-11,33.670793641711114,2.0278633998400003e-08,68.1111111111111,0.8888888888888888,21.88888888888889,52.111111111111114,1.3333333333333333,199.22222222222226
79,0.0,1.1338604626955714e-06,0.02741353326398572,8.327206728714286e-07,71.57142857142857,6.384565471181429e-09,0.029889957843457143,1.7406019261585714e-11,33.4655192426,4.276984515992856e-09,68.42857142857143,0.8571428571428571,8.428571428571429,47.57142857142857,1.5714285714285714,187.0
80,0.0,2.1096950222675708e-06,0.028081399677357143,1.5831433903877143e-06,70.57142857142857,8.01038426747857e-09,0.0305983318216,2.0997821589799998e-11,32.69373336021429,5.3465578825571435e-09,67.42857142857143,0.8571428571428571,8.285714285714286,52.14285714285714,1.8571428571428568,170.28571428571428
81,0.0,2.560692994888429e-06,0.028567798118714287,1.9951772053492857e-06,70.28571428571429,7.899691741724286e-09,0.03110439072302857,2.0447835480785718e-11,32.15333312252857,5.2659521943342846e-09,67.28571428571429,0.8571428571428571,9.571428571428571,44.714285714285715,1.1428571428571428,158.0
82,0.0,2.4436743177066668e-06,0.028834194240883338,1.865831641456667e-06,71.0,5.504548867721667e-09,0.03133070027581667,1.3707967619254999e-11,31.918941554133333,3.6522364781500013e-09,68.0,0.6666666666666666,11.0,44.83333333333334,0.16666666666666666,129.66666666666666
83,0.0,2.25302067573e-06,0.0289725531084,1.701620481058e-06,71.33333333333333,4.258219720063334e-09,0.031493503383466674,1.0364843756283332e-11,31.75258323616667,2.816860633793333e-09,68.33333333333333,0.3333333333333333,12.333333333333336,56.66666666666666,0.0,111.66666666666669
84,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,
86,0.0,0.0008764376370493332,0.02383669367923333,0.0007696433717816666,87.66666666666669,5.1577880612099996e-06,0.0255990432136,1.3385876408573336e-07,39.0655409684,4.03716556365e-06,82.66666666666667,0.0,3.0,29.33333333333333,0.6666666666666666,86.0
87,0.0,4.113025000743728e-05,0.021069464528945456,3.474203313025091e-05,100.63636363636364,1.9797581917028182e-08,0.02162196080567273,6.173423759848364e-11,46.262803155254545,1.345810526706e-08,99.0,0.4545454545454545,7.363636363636362,33.09090909090909,14.545454545454545,48.36363636363637
88,0.0,4.850768793556589e-05,0.020954131306776463,4.012983916471823e-05,100.35294117647058,1.928603672190177e-08,0.021475091767529413,5.700456609376235e-11,46.58372010242941,1.3067002111018824e-08,99.17647058823529,0.2352941176470588,7.352941176470589,29.294117647058826,10.0,43.88235294117647
89,0.0,6.645716284348572e-05,0.023709893181592855,5.826075605399286e-05,90.21428571428572,5.864587631377144e-07,0.025738523417921426,1.5226000687556426e-08,38.86599591387857,4.580260330552143e-07,82.71428571428571,0.0,3.3571428571428568,15.0,0.0,63.5
90,0.0,4.961551805649001e-05,0.02373073738601,4.3051667699655e-05,93.8,1.6509999669106496e-06,0.024776689202565,3.41196209799e-08,40.381265303795,1.26256465572235e-06,89.35,0.35,5.05,20.85,6.4,60.95
91,0.0,3.8500272597783506e-05,0.02356518059678,3.2884236662084995e-05,94.05,1.4032439937118e-06,0.024619229666865,2.7943967592176498e-08,40.63905039398499,1.0694641292119e-06,89.55,0.35,3.8,19.15,6.65,56.5
92,0.0,3.7894993747842777e-05,0.023437040640283333,3.045291775726111e-05,94.33333333333331,1.1607388283162779e-06,0.024416328858672214,2.2368697992394997e-08,40.97641276192221,8.820352889725e-07,89.8888888888889,0.3333333333333333,3.5,19.83333333333333,8.0,50.27777777777778
93,0.0,2.868204393976213e-05,0.022999841966485714,2.4784769335050007e-05,95.57142857142857,4.277568404122857e-07,0.023879138441057136,7.369234313947143e-09,41.89036920240714,3.218007867063571e-07,91.07142857142857,0.35714285714285715,2.7142857142857144,15.285714285714285,8.142857142857142,38.642857142857146
94,0.0,7.130574394656666e-05,0.02262981933735556,5.917505869378889e-05,97.0,1.5093195032075554e-07,0.023328066521,1.9821986246486662e-09,42.87149728918889,1.1088010751292225e-07,92.77777777777777,0.4444444444444444,1.6666666666666667,16.88888888888889,0.1111111111111111,41.77777777777778
95,0.0,3.119851300073333e-07,0.02978060882486666,2.28240779819e-07,62.33333333333334,5.033929662453334e-09,0.03167007404153333,2.276130262183333e-11,31.577615924566675,3.427022524573333e-09,62.0,0.6666666666666666,38.66666666666666,171.0,164.66666666666666,7.666666666666668
96,0.0,5.4841402125175e-07,0.029657788776400008,4.1929259495575e-07,63.0,5.884434198245e-09,0.031284176465075,2.2551569295675e-11,31.9707866898,4.017988169430001e-09,62.75,0.5,38.0,142.0,123.25,7.5
97,0.0,8.932900508224997e-06,0.028444505882116663,7.0580505072333325e-06,63.0,7.775677913635001e-08,0.029967744032416668,2.576695486738333e-10,33.37007499875,5.304716107541666e-08,60.83333333333334,0.5,36.833333333333336,503.5,471.16666666666674,82.83333333333333
98,0.0,9.570427949867497e-06,0.027981511825700002,7.304409518319998e-06,63.875,7.6792074835875e-08,0.02975352721965,2.52235378961125e-10,33.611031233175,5.2374937050774994e-08,60.75,0.25,32.125,417.875,390.625,93.125
99,0.0,8.262880985633748e-06,0.027436012870974996,6.4488417295087475e-06,64.875,6.618022069206249e-08,0.029589185059874998,2.1551917713907505e-10,33.7967227853875,4.5120957628462495e-08,60.75,0.0,22.25,433.5,407.375,122.0
100,0.0,5.6303497852430025e-06,0.027354008420463642,4.569880191353e-06,63.81818181818182,4.7658525230400004e-08,0.030020947456518177,1.5250143071201818e-10,33.31522433989091,3.2437109568054546e-08,59.63636363636363,0.18181818181818185,22.181818181818183,194.0,148.36363636363637,267.54545454545456
101,0.0,5.5141601105533006e-06,0.02734753296984,4.096356933038298e-06,63.5,3.889776718009e-08,0.030356514249550007,1.2334705211339e-10,32.94816030858,2.6447659452995e-08,59.3,0.2,27.0,145.2,94.9,383.7
102,0.0,5.6194824127685014e-06,0.027559034947060003,4.341937302684298e-06,63.1,3.5319926739929996e-08,0.03074454504635,1.1187538396518e-10,32.5358314491,2.4008438612544998e-08,59.2,0.2,25.7,94.5,53.4,448.5
103,0.0,7.405041296381427e-06,0.027948949366299998,6.207255292252857e-06,63.0,3.5241356767000006e-08,0.031668593668685706,1.136479331480143e-10,31.58425150991429,2.398626108439857e-08,59.57142857142857,0.0,27.0,101.85714285714286,73.14285714285714,493.4285714285714
